ID;Regions;Periods;TotalSurface_1;TransportTotal_2;Railroad_3;MainRoad_4;Airport_5;BuiltUpAreaTotal_6;Residential_7;IndustryBusinessPublicInstitutions_8;SocioCulturalFacilities_9;SemiBuiltUpAreaTotal_10;MiningArea_11;BuildingSite_12;OtherSemiBuiltUpArea_13;RecreationTotal_14;ParkAndPublicGarden_15;SportGrounds_16;OtherRecreationUsage_17;AgricultureTotal_18;Greenhouses_19;OtherAgriculturalUsage_20;WoodlandAndNatureTotal_21;Woodland_22;NaturalOpenArea_23;WaterTotal_24;InlandWaterTotal_25;TidalWaterTotal_26
1323;Noord-Brabant (PV);1918;;;;;;;;;;;;;;;;;;;;;;;;;;
1324;Noord-Brabant (PV);1919;;;;;;;;;;;;;;;;;;;;;;;;;;
1325;Noord-Brabant (PV);1920;;;;;;;;;;;;;;;;;;;;;;;;;;
1326;Noord-Brabant (PV);1921;;;;;;;;;;;;;;;;;;;;;;;;;;
1327;Noord-Brabant (PV);1922;;;;;;;;;;;;;;;;;;;;;;;;;;
1328;Noord-Brabant (PV);1923;;;;;;;;;;;;;;;;;;;;;;;;;;
1329;Noord-Brabant (PV);1924;;;;;;;;;;;;;;;;;;;;;;;;;;
1330;Noord-Brabant (PV);1925;;;;;;;;;;;;;;;;;;;;;;;;;;
1331;Noord-Brabant (PV);1926;;;;;;;;;;;;;;;;;;;;;;;;;;
1332;Noord-Brabant (PV);1927;;;;;;;;;;;;;;;;;;;;;;;;;;
1333;Noord-Brabant (PV);1928;;;;;;;;;;;;;;;;;;;;;;;;;;
1334;Noord-Brabant (PV);1929;;;;;;;;;;;;;;;;;;;;;;;;;;
1335;Noord-Brabant (PV);1930;;;;;;;;;;;;;;;;;;;;;;;;;;
1336;Noord-Brabant (PV);1931;;;;;;;;;;;;;;;;;;;;;;;;;;
1337;Noord-Brabant (PV);1932;;;;;;;;;;;;;;;;;;;;;;;;;;
1338;Noord-Brabant (PV);1933;;;;;;;;;;;;;;;;;;;;;;;;;;
1339;Noord-Brabant (PV);1934;;;;;;;;;;;;;;;;;;;;;;;;;;
1340;Noord-Brabant (PV);1935;;;;;;;;;;;;;;;;;;;;;;;;;;
1341;Noord-Brabant (PV);1936;;;;;;;;;;;;;;;;;;;;;;;;;;
1342;Noord-Brabant (PV);1937;;;;;;;;;;;;;;;;;;;;;;;;;;
1343;Noord-Brabant (PV);1938;;;;;;;;;;;;;;;;;;;;;;;;;;
1344;Noord-Brabant (PV);1939;;;;;;;;;;;;;;;;;;;;;;;;;;
1345;Noord-Brabant (PV);1940;;;;;;;;;;;;;;;;;;;;;;;;;;
1346;Noord-Brabant (PV);1941;;;;;;;;;;;;;;;;;;;;;;;;;;
1347;Noord-Brabant (PV);1942;;;;;;;;;;;;;;;;;;;;;;;;;;
1348;Noord-Brabant (PV);1943;;;;;;;;;;;;;;;;;;;;;;;;;;
1349;Noord-Brabant (PV);1944;;;;;;;;;;;;;;;;;;;;;;;;;;
1350;Noord-Brabant (PV);1945;;;;;;;;;;;;;;;;;;;;;;;;;;
1351;Noord-Brabant (PV);1946;;;;;;;;;;;;;;;;;;;;;;;;;;
1352;Noord-Brabant (PV);1947;;;;;;;;;;;;;;;;;;;;;;;;;;
1353;Noord-Brabant (PV);1948;;;;;;;;;;;;;;;;;;;;;;;;;;
1354;Noord-Brabant (PV);1949;;;;;;;;;;;;;;;;;;;;;;;;;;
1355;Noord-Brabant (PV);1950;5045.0;218.0;12.0;190.0;16.0;;;;;;;;;;3.0;;;;;3567.0;921.0;562.0;359.0;124.0;;
1356;Noord-Brabant (PV);1951;5063.0;220.0;13.0;192.0;16.0;;;;;;;;;;4.0;;;;;3580.0;913.0;564.0;348.0;137.0;;
1357;Noord-Brabant (PV);1952;5076.0;219.0;13.0;186.0;20.0;;;;;;;;;;5.0;;;;;3594.0;907.0;565.0;343.0;137.0;;
1358;Noord-Brabant (PV);1953;5099.0;222.0;13.0;189.0;21.0;;;;;;;;;;6.0;;;;;3623.0;902.0;563.0;339.0;128.0;;
1359;Noord-Brabant (PV);1954;5099.0;221.0;13.0;188.0;21.0;;;;;;;;;;7.0;;;;;3623.0;888.0;560.0;328.0;128.0;;
1360;Noord-Brabant (PV);1955;5099.0;224.0;13.0;189.0;23.0;;;;;;;1.0;;;7.0;;;;;3644.0;856.0;561.0;295.0;130.0;;
1361;Noord-Brabant (PV);1956;5098.0;221.0;13.0;185.0;23.0;;;;;;;4.0;;;5.0;;;;;3649.0;846.0;568.0;278.0;128.0;;
1362;Noord-Brabant (PV);1957;5098.0;211.0;13.0;174.0;25.0;;;;;;;3.0;;;5.0;;;;;3683.0;827.0;567.0;260.0;126.0;;
1363;Noord-Brabant (PV);1958;5099.0;207.0;12.0;171.0;24.0;;;;;;;5.0;;;5.0;;;;;3662.0;855.0;600.0;256.0;129.0;;
1364;Noord-Brabant (PV);1959;5095.0;209.0;12.0;173.0;24.0;;;;;;;4.0;;;8.0;;;;;3643.0;857.0;606.0;250.0;134.0;;
1365;Noord-Brabant (PV);1960;5096.0;163.0;11.0;129.0;23.0;;;;;;;6.0;;;9.0;;;;;3665.0;861.0;616.0;245.0;130.0;;
1366;Noord-Brabant (PV);1961;5097.0;153.0;11.0;120.0;22.0;;;;;;;7.0;;;10.0;;;;;3653.0;872.0;619.0;254.0;129.0;;
1367;Noord-Brabant (PV);1962;5097.0;119.0;10.0;89.0;21.0;;;;;;;13.0;;;11.0;;;;;3687.0;868.0;651.0;216.0;142.0;;
1368;Noord-Brabant (PV);1963;5105.0;110.0;9.0;80.0;21.0;;;;;;;19.0;;;12.0;;;;;3663.0;858.0;656.0;202.0;176.0;;
1369;Noord-Brabant (PV);1964;5105.0;99.0;10.0;69.0;21.0;;;;;;;25.0;;;13.0;;;;;3656.0;856.0;657.0;199.0;176.0;;
1370;Noord-Brabant (PV);1965;5105.0;93.0;9.0;63.0;21.0;;;;;;;26.0;;;15.0;;;;;3646.0;854.0;657.0;197.0;176.0;;
1371;Noord-Brabant (PV);1966;5105.0;94.0;9.0;63.0;21.0;;;;;;;28.0;;;17.0;;;;;3633.0;852.0;657.0;196.0;176.0;;
1372;Noord-Brabant (PV);1967;5105.0;97.0;9.0;67.0;21.0;293.0;;33.0;;;;30.0;;;14.0;;;;;3621.0;845.0;653.0;192.0;176.0;;
1373;Noord-Brabant (PV);1968;5105.0;97.0;9.0;68.0;20.0;305.0;;35.0;;;;30.0;;;14.0;;;;;3610.0;845.0;656.0;189.0;178.0;;
1374;Noord-Brabant (PV);1969;5105.0;100.0;9.0;71.0;20.0;322.0;;38.0;;;;35.0;;;13.0;;;;;3593.0;837.0;662.0;175.0;182.0;;
1375;Noord-Brabant (PV);1970;5105.0;102.0;9.0;73.0;20.0;327.0;;39.0;;;;43.0;;;13.0;;;;;3579.0;833.0;662.0;171.0;183.0;;
1376;Noord-Brabant (PV);1971;5105.0;106.0;9.0;76.0;20.0;342.0;;41.0;;;;45.0;;;16.0;;;;;3547.0;832.0;661.0;171.0;191.0;;
1377;Noord-Brabant (PV);1972;5096.0;106.0;9.0;77.0;20.0;355.0;;45.0;;;;54.0;;;18.0;9.0;;;;3514.0;830.0;661.0;169.0;190.0;;
1378;Noord-Brabant (PV);1973;5105.0;105.0;9.0;76.0;21.0;387.0;;46.0;;;;49.0;;;13.0;18.0;;;;3489.0;830.0;675.0;155.0;192.0;;
1379;Noord-Brabant (PV);1974;5102.0;106.0;8.0;77.0;21.0;403.0;;47.0;;;;46.0;;;14.0;19.0;;;;3468.0;839.0;684.0;154.0;191.0;;
1380;Noord-Brabant (PV);1975;5102.0;108.0;8.0;79.0;21.0;413.0;;49.0;;;;43.0;;;16.0;20.0;;;;3452.0;838.0;684.0;154.0;195.0;;
1381;Noord-Brabant (PV);1976;5102.0;109.0;9.0;79.0;21.0;422.0;;50.0;;;;41.0;;;17.0;20.0;;;;3442.0;839.0;685.0;154.0;194.0;;
1382;Noord-Brabant (PV);1977;5105.0;207.0;12.0;173.0;22.0;462.0;331.0;97.0;33.0;67.0;9.0;39.0;19.0;95.0;17.0;36.0;43.0;3341.0;6.0;3335.0;786.0;646.0;140.0;148.0;111.0;
1383;Noord-Brabant (PV);1978;;;;;;;;;;;;;;;;;;;;;;;;;;
1384;Noord-Brabant (PV);1979;5106.0;195.0;12.0;174.0;9.0;469.0;337.0;99.0;33.0;68.0;9.0;40.0;19.0;97.0;17.0;36.0;44.0;3334.0;6.0;3328.0;794.0;656.0;138.0;149.0;112.0;
1385;Noord-Brabant (PV);1980;;;;;;;;;;;;;;;;;;;;;;;;;;
1386;Noord-Brabant (PV);1981;5106.0;197.0;12.0;175.0;9.0;484.0;348.0;103.0;33.0;69.0;9.0;41.0;19.0;100.0;17.0;39.0;45.0;3314.0;6.0;3308.0;793.0;655.0;138.0;149.0;113.0;
1387;Noord-Brabant (PV);1982;;;;;;;;;;;;;;;;;;;;;;;;;;
1388;Noord-Brabant (PV);1983;5106.0;197.0;12.0;177.0;9.0;495.0;356.0;105.0;34.0;65.0;9.0;37.0;19.0;103.0;18.0;40.0;45.0;3298.0;6.0;3291.0;798.0;659.0;139.0;150.0;127.0;
1389;Noord-Brabant (PV);1984;;;;;;;;;;;;;;;;;;;;;;;;;;
1390;Noord-Brabant (PV);1985;5106.0;198.0;12.0;178.0;8.0;504.0;362.0;107.0;35.0;64.0;7.0;38.0;19.0;105.0;18.0;40.0;47.0;3283.0;7.0;3276.0;802.0;659.0;142.0;151.0;128.0;
1391;Noord-Brabant (PV);1986;;;;;;;;;;;;;;;;;;;;;;;;;;
1392;Noord-Brabant (PV);1987;;;;;;;;;;;;;;;;;;;;;;;;;;
1393;Noord-Brabant (PV);1988;;;;;;;;;;;;;;;;;;;;;;;;;;
1394;Noord-Brabant (PV);1989;5083.0;207.0;11.0;190.0;6.0;518.0;367.0;121.0;30.0;61.0;7.0;34.0;20.0;104.0;20.0;43.0;41.0;3262.0;8.0;3254.0;787.0;651.0;136.0;144.0;144.0;
1395;Noord-Brabant (PV);1990;;;;;;;;;;;;;;;;;;;;;;;;;;
1396;Noord-Brabant (PV);1991;;;;;;;;;;;;;;;;;;;;;;;;;;
1397;Noord-Brabant (PV);1992;;;;;;;;;;;;;;;;;;;;;;;;;;
1398;Noord-Brabant (PV);1993;5082.0;200.0;11.0;185.0;5.0;519.0;371.0;123.0;26.0;60.0;7.0;37.0;16.0;108.0;17.0;49.0;42.0;3256.0;9.0;3247.0;789.0;662.0;126.0;149.0;149.0;
1399;Noord-Brabant (PV);1994;;;;;;;;;;;;;;;;;;;;;;;;;;
1400;Noord-Brabant (PV);1995;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1401;Noord-Brabant (PV);1996;5082.0;169.0;10.0;151.0;8.0;527.0;363.0;140.0;24.0;47.0;2.0;31.0;14.0;115.0;28.0;50.0;37.0;3226.0;9.0;3217.0;838.0;722.0;115.0;159.0;159.0;
1402;Noord-Brabant (PV);1997;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1403;Noord-Brabant (PV);1998;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1404;Noord-Brabant (PV);1999;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1405;Noord-Brabant (PV);2000;5082.0;171.0;10.0;153.0;8.0;555.0;377.0;153.0;24.0;61.0;3.0;46.0;12.0;121.0;32.0;51.0;38.0;3170.0;11.0;3158.0;843.0;732.0;111.0;162.0;162.0;
1406;Noord-Brabant (PV);2001;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1407;Noord-Brabant (PV);2002;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1408;Noord-Brabant (PV);2003;5082.0;169.0;9.0;155.0;5.0;570.0;378.0;165.0;26.0;63.0;3.0;47.0;13.0;129.0;37.0;53.0;40.0;3142.0;14.0;3128.0;843.0;726.0;117.0;165.0;165.0;
1409;Noord-Brabant (PV);2004;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1410;Noord-Brabant (PV);2005;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1411;Noord-Brabant (PV);2006;5082.0;176.0;10.0;159.0;6.0;580.0;383.0;170.0;26.0;67.0;2.0;53.0;13.0;132.0;38.0;55.0;40.0;3123.0;16.0;3107.0;838.0;719.0;119.0;166.0;166.0;
1412;Noord-Brabant (PV);2007;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1413;Noord-Brabant (PV);2008;5082.0;177.0;10.0;161.0;6.0;587.0;387.0;175.0;26.0;73.0;2.0;59.0;12.0;133.0;37.0;56.0;40.0;3105.0;17.0;3088.0;838.0;719.0;120.0;167.0;167.0;
1414;Noord-Brabant (PV);2009;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1415;Noord-Brabant (PV);2010;5082.0;178.0;10.0;163.0;6.0;601.0;388.0;188.0;26.0;69.0;3.0;54.0;12.0;137.0;39.0;57.0;41.0;3086.0;18.0;3068.0;843.0;719.0;123.0;168.0;168.0;
1416;Noord-Brabant (PV);2011;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1417;Noord-Brabant (PV);2012;5082.0;177.0;10.0;161.0;5.0;609.0;393.0;191.0;25.0;71.0;2.0;58.0;11.0;141.0;39.0;58.0;44.0;3064.0;17.0;3047.0;846.0;713.0;133.0;174.0;174.0;
1418;Noord-Brabant (PV);2013;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1419;Noord-Brabant (PV);2014;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1420;Noord-Brabant (PV);2015;5082.0;176.0;10.0;161.0;5.0;618.0;397.0;195.0;26.0;69.0;2.0;56.0;11.0;144.0;40.0;60.0;44.0;3045.0;17.0;3028.0;853.0;708.0;145.0;177.0;177.0;
1421;Noord-Brabant (PV);2016;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1422;Noord-Brabant (PV);2017;5082.0;175.0;10.0;160.0;5.0;636.0;408.0;202.0;27.0;48.0;2.0;36.0;10.0;150.0;43.0;61.0;47.0;3031.0;18.0;3012.0;862.0;705.0;157.0;181.0;181.0;
1423;Noord-Brabant (PV);2018;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1424;Noord-Brabant (PV);2019;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1425;Noord-Brabant (PV);2020;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1426;Noord-Brabant (PV);2021;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1427;Noord-Brabant (PV);2022;5082.0;;;;;;;;;;;;;;;;;;;;;;;;;
1428;Limburg (PV);1900;;;;;;;;;;;;;;;;;;;;;;;;;;
1429;Limburg (PV);1905;;;;;;;;;;;;;;;;;;;;;;;;;;
1430;Limburg (PV);1906;;;;;;;;;;;;;;;;;;;;;;;;;;
1431;Limburg (PV);1907;;;;;;;;;;;;;;;;;;;;;;;;;;
1432;Limburg (PV);1908;;;;;;;;;;;;;;;;;;;;;;;;;;
1433;Limburg (PV);1909;;;;;;;;;;;;;;;;;;;;;;;;;;
1434;Limburg (PV);1910;;;;;;;;;;;;;;;;;;;;;;;;;;
1435;Limburg (PV);1911;;;;;;;;;;;;;;;;;;;;;;;;;;
1436;Limburg (PV);1912;;;;;;;;;;;;;;;;;;;;;;;;;;
1437;Limburg (PV);1913;;;;;;;;;;;;;;;;;;;;;;;;;;
1438;Limburg (PV);1914;;;;;;;;;;;;;;;;;;;;;;;;;;
1439;Limburg (PV);1915;;;;;;;;;;;;;;;;;;;;;;;;;;
1440;Limburg (PV);1916;;;;;;;;;;;;;;;;;;;;;;;;;;
1441;Limburg (PV);1917;;;;;;;;;;;;;;;;;;;;;;;;;;
1442;Limburg (PV);1918;;;;;;;;;;;;;;;;;;;;;;;;;;
1443;Limburg (PV);1919;;;;;;;;;;;;;;;;;;;;;;;;;;
1444;Limburg (PV);1920;;;;;;;;;;;;;;;;;;;;;;;;;;
1445;Limburg (PV);1921;;;;;;;;;;;;;;;;;;;;;;;;;;
1446;Limburg (PV);1922;;;;;;;;;;;;;;;;;;;;;;;;;;
1447;Limburg (PV);1923;;;;;;;;;;;;;;;;;;;;;;;;;;
1448;Limburg (PV);1924;;;;;;;;;;;;;;;;;;;;;;;;;;
1449;Limburg (PV);1925;;;;;;;;;;;;;;;;;;;;;;;;;;
1450;Limburg (PV);1926;;;;;;;;;;;;;;;;;;;;;;;;;;
1451;Limburg (PV);1927;;;;;;;;;;;;;;;;;;;;;;;;;;
1452;Limburg (PV);1928;;;;;;;;;;;;;;;;;;;;;;;;;;
1453;Limburg (PV);1929;;;;;;;;;;;;;;;;;;;;;;;;;;
1454;Limburg (PV);1930;;;;;;;;;;;;;;;;;;;;;;;;;;
1455;Limburg (PV);1931;;;;;;;;;;;;;;;;;;;;;;;;;;
1456;Limburg (PV);1932;;;;;;;;;;;;;;;;;;;;;;;;;;
1457;Limburg (PV);1933;;;;;;;;;;;;;;;;;;;;;;;;;;
1458;Limburg (PV);1934;;;;;;;;;;;;;;;;;;;;;;;;;;
1459;Limburg (PV);1935;;;;;;;;;;;;;;;;;;;;;;;;;;
1460;Limburg (PV);1936;;;;;;;;;;;;;;;;;;;;;;;;;;
1461;Limburg (PV);1937;;;;;;;;;;;;;;;;;;;;;;;;;;
1462;Limburg (PV);1938;;;;;;;;;;;;;;;;;;;;;;;;;;
1463;Limburg (PV);1939;;;;;;;;;;;;;;;;;;;;;;;;;;
1464;Limburg (PV);1940;;;;;;;;;;;;;;;;;;;;;;;;;;
1465;Limburg (PV);1941;;;;;;;;;;;;;;;;;;;;;;;;;;
1466;Limburg (PV);1942;;;;;;;;;;;;;;;;;;;;;;;;;;
1467;Limburg (PV);1943;;;;;;;;;;;;;;;;;;;;;;;;;;
1468;Limburg (PV);1944;;;;;;;;;;;;;;;;;;;;;;;;;;
1469;Limburg (PV);1945;;;;;;;;;;;;;;;;;;;;;;;;;;
1470;Limburg (PV);1946;;;;;;;;;;;;;;;;;;;;;;;;;;
1471;Limburg (PV);1947;;;;;;;;;;;;;;;;;;;;;;;;;;
1472;Limburg (PV);1948;;;;;;;;;;;;;;;;;;;;;;;;;;
1473;Limburg (PV);1949;;;;;;;;;;;;;;;;;;;;;;;;;;
1474;Limburg (PV);1950;2216.0;93.0;10.0;82.0;0.0;;;;;;;;;;2.0;;;;;1527.0;390.0;257.0;133.0;28.0;28.0;
1475;Limburg (PV);1951;2215.0;95.0;10.0;83.0;2.0;;;;;;;;;;2.0;;;;;1528.0;387.0;258.0;129.0;30.0;30.0;
1476;Limburg (PV);1952;2219.0;96.0;11.0;83.0;2.0;;;;;;;;;;2.0;;;;;1531.0;385.0;258.0;127.0;29.0;29.0;
1477;Limburg (PV);1953;2210.0;97.0;11.0;85.0;1.0;;;;;;;;;;2.0;;;;;1541.0;370.0;258.0;112.0;30.0;30.0;
1478;Limburg (PV);1954;2210.0;98.0;11.0;85.0;1.0;;;;;;;;;;2.0;;;;;1543.0;364.0;258.0;105.0;30.0;30.0;
1479;Limburg (PV);1955;2251.0;104.0;11.0;87.0;6.0;;;;;;;0.0;;;3.0;;;;;1571.0;364.0;265.0;99.0;31.0;31.0;
1480;Limburg (PV);1956;2252.0;104.0;11.0;87.0;6.0;;;;;;;1.0;;;3.0;;;;;1569.0;361.0;266.0;95.0;31.0;31.0;
1481;Limburg (PV);1957;2252.0;104.0;11.0;88.0;6.0;;;;;;;1.0;;;3.0;;;;;1566.0;360.0;267.0;93.0;31.0;31.0;
1482;Limburg (PV);1958;2252.0;105.0;11.0;88.0;6.0;;;;;;;1.0;;;3.0;;;;;1563.0;355.0;268.0;87.0;32.0;32.0;
1483;Limburg (PV);1959;2252.0;106.0;11.0;89.0;6.0;;;;;;;2.0;;;4.0;;;;;1564.0;356.0;270.0;86.0;33.0;33.0;
1484;Limburg (PV);1960;2253.0;80.0;11.0;67.0;3.0;;;;;;;3.0;;;4.0;;;;;1570.0;367.0;281.0;86.0;32.0;32.0;
1485;Limburg (PV);1961;2252.0;37.0;6.0;29.0;3.0;;;;;;;5.0;;;4.0;;;;;1646.0;375.0;288.0;86.0;31.0;31.0;
1486;Limburg (PV);1962;2252.0;38.0;6.0;29.0;3.0;;;;;;;6.0;;;4.0;;;;;1638.0;374.0;289.0;85.0;32.0;32.0;
1487;Limburg (PV);1963;2252.0;39.0;6.0;30.0;3.0;;;;;;;9.0;;;5.0;;;;;1632.0;372.0;287.0;85.0;32.0;32.0;
1488;Limburg (PV);1964;2209.0;40.0;6.0;31.0;3.0;;;;;;;12.0;;;5.0;;;;;1588.0;366.0;283.0;83.0;33.0;33.0;
1489;Limburg (PV);1965;2209.0;40.0;6.0;31.0;2.0;;;;;;;13.0;;;6.0;;;;;1582.0;365.0;282.0;83.0;34.0;34.0;
1490;Limburg (PV);1966;2209.0;40.0;6.0;32.0;2.0;;;;;;;13.0;;;6.0;;;;;1580.0;363.0;282.0;81.0;34.0;34.0;
1491;Limburg (PV);1967;2209.0;40.0;6.0;32.0;3.0;181.0;;21.0;;;;14.0;;;5.0;;;;;1565.0;362.0;282.0;81.0;35.0;35.0;
1492;Limburg (PV);1968;2209.0;41.0;6.0;33.0;3.0;187.0;;24.0;;;;13.0;;;6.0;;;;;1559.0;360.0;281.0;79.0;36.0;36.0;
1493;Limburg (PV);1969;2209.0;43.0;6.0;35.0;3.0;192.0;;25.0;;;;13.0;;;6.0;;;;;1550.0;359.0;281.0;78.0;36.0;36.0;
1494;Limburg (PV);1970;2209.0;44.0;6.0;36.0;3.0;194.0;;26.0;;;;16.0;;;6.0;;;;;1544.0;358.0;281.0;78.0;37.0;37.0;
1495;Limburg (PV);1971;2209.0;45.0;6.0;37.0;3.0;198.0;;28.0;;;;14.0;;;7.0;;;;;1539.0;358.0;280.0;78.0;38.0;38.0;
1496;Limburg (PV);1972;2205.0;47.0;6.0;39.0;3.0;203.0;;28.0;;;;15.0;;;7.0;4.0;;;;1525.0;357.0;280.0;77.0;40.0;40.0;
1497;Limburg (PV);1973;2209.0;49.0;6.0;41.0;3.0;205.0;;29.0;;;;13.0;;;8.0;9.0;;;;1516.0;357.0;280.0;77.0;41.0;41.0;
1498;Limburg (PV);1974;2206.0;50.0;6.0;42.0;3.0;210.0;;31.0;;;;11.0;;;8.0;11.0;;;;1508.0;357.0;279.0;77.0;42.0;42.0;
1499;Limburg (PV);1975;2206.0;51.0;6.0;43.0;3.0;217.0;;33.0;;;;11.0;;;8.0;12.0;;;;1498.0;356.0;279.0;77.0;43.0;43.0;
1500;Limburg (PV);1976;2206.0;51.0;6.0;43.0;3.0;224.0;;35.0;;;;11.0;;;8.0;13.0;;;;1491.0;356.0;278.0;77.0;43.0;43.0;
1501;Limburg (PV);1977;2204.0;99.0;9.0;90.0;1.0;244.0;180.0;48.0;17.0;41.0;17.0;15.0;9.0;44.0;5.0;18.0;22.0;1416.0;8.0;1408.0;323.0;276.0;46.0;37.0;37.0;
1502;Limburg (PV);1978;;;;;;;;;;;;;;;;;;;;;;;;;;
1503;Limburg (PV);1979;2209.0;104.0;9.0;90.0;5.0;246.0;182.0;48.0;16.0;41.0;17.0;14.0;9.0;45.0;5.0;18.0;22.0;1406.0;8.0;1398.0;330.0;281.0;49.0;37.0;37.0;
1504;Limburg (PV);1980;;;;;;;;;;;;;;;;;;;;;;;;;;
1505;Limburg (PV);1981;2208.0;104.0;9.0;90.0;5.0;253.0;187.0;50.0;16.0;40.0;16.0;16.0;8.0;49.0;7.0;20.0;22.0;1394.0;8.0;1386.0;330.0;281.0;49.0;38.0;38.0;
1506;Limburg (PV);1982;;;;;;;;;;;;;;;;;;;;;;;;;;
1507;Limburg (PV);1983;2209.0;101.0;9.0;90.0;2.0;258.0;191.0;50.0;17.0;41.0;17.0;14.0;9.0;50.0;7.0;21.0;23.0;1386.0;8.0;1378.0;334.0;285.0;49.0;39.0;39.0;
1508;Limburg (PV);1984;;;;;;;;;;;;;;;;;;;;;;;;;;
1509;Limburg (PV);1985;2209.0;100.0;9.0;89.0;2.0;261.0;192.0;52.0;17.0;40.0;17.0;14.0;10.0;53.0;8.0;21.0;24.0;1384.0;8.0;1376.0;331.0;285.0;46.0;39.0;39.0;
1510;Limburg (PV);1986;;;;;;;;;;;;;;;;;;;;;;;;;;
1511;Limburg (PV);1987;;;;;;;;;;;;;;;;;;;;;;;;;;
1512;Limburg (PV);1988;;;;;;;;;;;;;;;;;;;;;;;;;;
1513;Limburg (PV);1989;2208.0;102.0;9.0;90.0;3.0;265.0;192.0;55.0;17.0;37.0;17.0;10.0;9.0;54.0;8.0;23.0;23.0;1380.0;8.0;1372.0;329.0;288.0;41.0;42.0;42.0;
1514;Limburg (PV);1990;;;;;;;;;;;;;;;;;;;;;;;;;;
1515;Limburg (PV);1991;;;;;;;;;;;;;;;;;;;;;;;;;;
1516;Limburg (PV);1992;;;;;;;;;;;;;;;;;;;;;;;;;;
1517;Limburg (PV);1993;2209.0;98.0;9.0;88.0;1.0;266.0;192.0;58.0;16.0;39.0;18.0;11.0;11.0;57.0;9.0;25.0;23.0;1377.0;8.0;1369.0;330.0;289.0;41.0;41.0;41.0;
1518;Limburg (PV);1994;;;;;;;;;;;;;;;;;;;;;;;;;;
1519;Limburg (PV);1995;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1520;Limburg (PV);1996;2209.0;79.0;8.0;69.0;2.0;260.0;185.0;60.0;14.0;32.0;10.0;15.0;7.0;60.0;15.0;26.0;20.0;1372.0;8.0;1364.0;352.0;322.0;30.0;55.0;55.0;
1521;Limburg (PV);1997;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1522;Limburg (PV);1998;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1523;Limburg (PV);1999;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1524;Limburg (PV);2000;2209.0;80.0;8.0;70.0;3.0;269.0;189.0;66.0;14.0;38.0;10.0;21.0;7.0;62.0;15.0;26.0;21.0;1351.0;9.0;1342.0;353.0;324.0;29.0;56.0;56.0;
1525;Limburg (PV);2001;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1526;Limburg (PV);2002;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1527;Limburg (PV);2003;2209.0;81.0;8.0;71.0;2.0;277.0;193.0;71.0;14.0;37.0;10.0;20.0;7.0;64.0;17.0;25.0;22.0;1340.0;11.0;1329.0;352.0;319.0;32.0;58.0;58.0;
1528;Limburg (PV);2004;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1529;Limburg (PV);2005;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1530;Limburg (PV);2006;2209.0;80.0;7.0;71.0;2.0;284.0;195.0;75.0;13.0;41.0;10.0;24.0;7.0;67.0;17.0;27.0;23.0;1327.0;11.0;1315.0;352.0;319.0;32.0;59.0;59.0;
1531;Limburg (PV);2007;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1532;Limburg (PV);2008;2209.0;83.0;7.0;74.0;2.0;292.0;198.0;81.0;14.0;30.0;9.0;14.0;7.0;70.0;18.0;28.0;24.0;1323.0;13.0;1310.0;352.0;318.0;33.0;59.0;59.0;
1533;Limburg (PV);2009;2209.0;;;;;;;;;;;;;;;;;;;;;;;;;
1534;Limburg (PV);2010;2209.0;83.0;7.0;75.0;1.0;297.0;199.0;85.0;14.0;31.0;10.0;15.0;7.0;71.0;19.0;28.0;24.0;1311.0;13.0;1298.0;355.0;322.0;33.0;61.0;61.0;
1535;Limburg (PV);2011;2210.0;;;;;;;;;;;;;;;;;;;;;;;;;
1536;Limburg (PV);2012;2210.0;81.0;7.0;73.0;1.0;298.0;199.0;85.0;14.0;37.0;10.0;21.0;6.0;72.0;20.0;28.0;24.0;1302.0;13.0;1289.0;358.0;322.0;36.0;62.0;62.0;
