ID;Inkomensbegrippen;Inkomensklassen;Populatie;Geslacht;OverigeKenmerken;Perioden;PersonenInParticuliereHuishoudens_1;Inkomenssom_2
4851;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2006;190.487284;873.618884
4852;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2007;192.13074;899.055014
4853;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2008;200.867335;1049.539697
4854;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2009;206.079148;994.561726
4855;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2010;234.892215;915.257475
4856;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2011;232.191477;877.641879369
4857;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2012;229.442774;844.744135411
4858;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2013;240.014531;884.58773502
4859;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2014;250.162805;855.747113444
4860;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2000;32.4084;171.216045
4861;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2001;36.721543;204.423937
4862;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2002;35.616932;207.795463
4863;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2003;34.239246;171.242109
4864;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2004;36.538603;152.635522
4865;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2005;39.950304;213.409516
4866;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2006;34.2517;182.551734
4867;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2007;30.215314;173.724199
4868;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2008;31.458658;209.774662
4869;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2009;30.903069;177.554409
4870;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2010;37.734039;157.023895
4871;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2011;34.285774;139.64583521
4872;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2012;34.506912;119.954129232
4873;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2013;37.9452999999;143.167280662
4874;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Suriname;2014;37.199808;99.541186186
4875;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2000;16.269539;
4876;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2001;19.495519;
4877;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2002;17.877885;
4878;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2003;19.883309;
4879;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2004;16.786637;
4880;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2005;18.102413;
4881;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2006;17.71843;
4882;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2007;17.239164;
4883;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2008;17.061689;
4884;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2009;16.670523;
4885;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2010;20.966248;64.985547
4886;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2011;21.961359;60.974478278
4887;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2012;23.036946;81.090337019
4888;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2013;21.761788;68.752871942
4889;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2014;22.295608;80.748662671
4890;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2000;35.155142;169.985386
4891;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2001;37.547481;221.407743
4892;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2002;39.120255;222.287119
4893;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2003;40.695097;206.189235
4894;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2004;41.336174;199.529288
4895;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2005;48.974365;250.041884
4896;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2006;42.289829;203.355459
4897;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2007;42.29096;189.70177
4898;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2008;45.495282;219.652471
4899;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2009;46.735177;221.937706
4900;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2010;51.731574;232.890777
4901;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2011;49.255217;205.275136173
4902;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2012;50.179084;177.06827394
4903;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2013;50.81989;208.666323475
4904;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Turkije;2014;50.843496;184.839591997
4905;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2000;30.658332;123.504307
4906;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2001;33.352519;163.088245
4907;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2002;32.014304;144.725297
4908;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2003;35.192471;149.72687
4909;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2004;34.932648;133.655343
4910;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2005;38.298922;148.077788
4911;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2006;34.568752;149.845316
4912;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2007;34.688749;143.846308
4913;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2008;36.419962;179.928106
4914;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2009;36.491296;154.952395
4915;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2010;39.445276;106.317539
4916;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2011;39.069235;119.192000895
4917;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2012;38.647218;111.460821869
4918;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2013;41.580825;121.584222611
4919;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Marokko;2014;42.8229909999;119.411153557
4920;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2000;53.051294;258.779765
4921;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2001;60.784287;326.904732
4922;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2002;67.873804;335.173912
4923;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2003;70.315603;333.433855
4924;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2004;66.115216;308.041338
4925;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2005;74.134164;346.845157
4926;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2006;61.658573;275.932186
4927;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2007;67.696553;326.279026
4928;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2008;70.431744;365.169684
4929;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2009;75.279083;360.031646
4930;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2010;85.015078;354.039717
4931;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2011;87.619892;352.554428809
4932;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2012;83.072614;355.170573349
4933;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2013;87.9067279999;342.417036328
4934;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land, overig;2014;97.0009019999;371.206519031
4935;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2000;924.31373;6744.358238
4936;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2001;847.099141;5328.902836
4937;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2002;804.430872;4919.442715
4938;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2003;785.543598;4806.188304
4939;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2004;771.965071;4345.324123
4940;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2005;830.462748;5400.821172
4941;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2006;831.51525;5310.338511
4942;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2007;816.352086;5105.109949
4943;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2008;809.129965;5262.311062
4944;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2009;823.30976;5245.651467
4945;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2010;775.461963;3111.68101
4946;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2011;762.990669;3197.79513027
4947;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2012;750.805914;3228.41641059
4948;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2013;763.306658;3335.65164391
4949;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Nederland;2014;817.001154;3488.63969654
4950;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2000;128.595843;1256.54376
4951;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2001;123.980241;1165.444381
4952;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2002;118.150901;1121.885071
4953;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2003;114.274882;934.367679
4954;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2004;110.114845;939.323388
4955;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2005;122.127861;1118.182588
4956;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2006;113.318994;994.597212
4957;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2007;118.360078;1026.413119
4958;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2008;119.526855;1127.126891
4959;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2009;124.447887;1133.419297
4960;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2010;135.019572;1042.456393
4961;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2011;137.601009;1151.21320118
4962;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2012;138.501492;1122.84509806
4963;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2013;138.964071999;1093.72494417
4964;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land;2014;149.644422999;1217.92276398
4965;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2000;57.02027;694.937358
4966;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2001;56.020629;698.141647
4967;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2002;55.368773;697.911826
4968;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2003;52.653161;544.575501
4969;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2004;50.59376;575.783071
4970;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2005;57.246899;615.739165
4971;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2006;52.603462;534.46715
4972;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2007;60.67568;608.256172
4973;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2008;61.675094;677.183785
4974;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2009;67.161038;705.842662
4975;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2010;76.214663;743.630488
4976;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2011;77.4622300001;804.387156348
4977;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2012;79.7441830001;817.07640714
4978;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2013;79.194277;773.917030942
4979;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 1e generatie;2014;87.551091;912.156069391
4980;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2000;71.575573;561.606402
4981;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2001;67.959612;467.302734
4982;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2002;62.782128;423.973245
4983;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2003;61.621721;389.792178
4984;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2004;59.521085;363.540317
4985;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2005;64.880962;502.443423
4986;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2006;60.715532;460.130062
4987;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2007;57.684398;418.156947
4988;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2008;57.851761;449.943106
4989;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2009;57.286849;427.576635
4990;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2010;58.804909;298.825905
4991;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2011;60.1387790001;346.826044835
4992;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2012;58.757309;305.768690924
4993;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2013;59.7697949999;319.807913235
4994;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Westers land 2e generatie;2014;62.0933319999;305.766694592
4995;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2000;167.542707;795.07241
4996;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2001;187.901349;992.090733
4997;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2002;192.50318;975.260507
4998;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2003;200.325726;948.2337
4999;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2004;195.709278;848.211912
5000;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2005;219.460168;1018.447897
5001;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2006;190.487284;873.618884
5002;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2007;192.13074;899.055014
5003;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2008;200.867335;1049.539697
5004;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2009;206.079148;994.561726
5005;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2010;234.892215;915.257475
5006;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2011;232.191477;877.641879369
5007;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2012;229.442774;844.744135411
5008;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2013;240.014531;884.58773502
5009;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land;2014;250.162805;855.747113444
5010;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land 1e generatie;2000;107.673515;605.303654
5011;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land 1e generatie;2001;122.973972;750.725598
5012;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land 1e generatie;2002;128.024623;727.097344
5013;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land 1e generatie;2003;129.77333;681.445432
5014;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land 1e generatie;2004;126.452356;624.174356
5015;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land 1e generatie;2005;138.465412;741.239984
5016;Persoonlijk primair inkomen;301;493;Totaal personen;Herkomst: Niet-westers land 1e generatie;2006;116.497769;628.619717
