ID;Geslacht;Leeftijd;Herkomstgroepering;SoortHuishouden;Perioden;TotaalBevolking_1;AlleenArbeidTotaal_2;ArbeidAlsWerknemer_3;ArbeidAlsZelfstandige_4;ArbeidAlsWerknemerEnAlsZelfstandige_5;AlleenUitkeringTotaal_6;AOUitkering_7;WWUitkering_8;WWEnAOUitkering_9;Bijstandsuitkering_10;BijstandsEnAOUitkering_11;AndereUitkeringen_12;AlleenArbeidEnUitkeringTotaal_13;ArbeidAlsWerknemerEnUitkeringTotaal_14;ArbeidAlsWerknemerEnAOUitkering_15;ArbeidAlsWerknemerEnWWUitkering_16;ArbeidAlsWerknemerEnBijstandsuitk_17;ArbeidAlsWerknemerEnAndereUitkering_18;ArbeidAlsZelfstandigeEnUitkering_19;ArbeidAlsWerknEnAlsZelfsEnUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;ArbeidAlsWerknemerEnPensioen_23;ArbeidAlsZelfstandigeEnPensioen_24;ArbeidAlsWerknEnAlsZelfsEnPens_25;AlleenUitkeringEnPensioenTotaal_26;PensioenEnAOUitkering_27;PensioenEnWWUitkering_28;PensioenEnBijstandsuitkering_29;PensioenEnAndereUitkeringen_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
5015;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2006, vrijdag 29 september;53.0;26.0;21.5;3.5;1.0;10.5;0.6;0.7;0.0;8.6;0.0;0.7;2.1;1.8;0.1;0.3;1.1;0.3;0.3;0.0;;;;;;;;;;;;14.4;;0.4;14.0
5016;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2007, vrijdag 28 september;53.1;27.8;23.1;3.6;1.0;9.4;0.6;0.5;0.0;7.7;0.0;0.6;2.1;1.9;0.1;0.3;1.1;0.3;0.2;0.0;;;;;;;;;;;;13.8;;0.3;13.5
5017;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2008, vrijdag 26 september;53.3;29.7;24.7;3.9;1.0;9.1;0.6;0.5;0.0;7.4;0.0;0.6;1.9;1.6;0.1;0.3;1.0;0.2;0.3;0.0;;;;;;;;;;;;12.7;;0.3;12.4
5018;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2009, vrijdag 25 september;54.6;29.5;24.2;4.3;1.0;10.1;0.6;1.1;0.0;7.7;0.0;0.7;2.1;1.7;0.1;0.5;0.9;0.2;0.3;0.0;;;;;;;;;;;;13.0;;0.3;12.7
5019;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2010, vrijdag 24 september;54.6;29.2;23.9;4.3;1.0;10.3;0.6;1.0;0.0;7.9;0.0;0.7;2.1;1.7;0.1;0.4;1.0;0.2;0.3;0.0;;;;;;;;;;;;13.0;;0.3;12.7
5020;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2011, vrijdag 30 september;55.4;29.9;24.4;4.4;1.1;10.5;0.7;0.9;0.0;8.3;0.0;0.6;2.1;1.7;0.1;0.4;1.0;0.2;0.4;0.0;;;;;;;;;;;;12.8;;0.3;12.5
5021;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2012, vrijdag 28 september;55.4;30.0;24.3;4.6;1.1;10.7;0.7;1.0;0.0;8.3;0.0;0.6;2.1;1.8;0.1;0.5;1.0;0.2;0.3;0.0;;;;;;;;;;;;12.6;;0.3;12.3
5022;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2013. vrijdag 27 september;55.9;29.9;24.2;4.7;1.0;11.4;0.8;1.1;0.0;8.8;0.0;0.7;2.3;1.9;0.1;0.6;1.0;0.2;0.4;0.0;;;;;;;;;;;;12.2;;0.3;12.0
5023;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2014, vrijdag 26 september;57.8;31.0;24.9;5.0;1.1;12.1;0.8;1.0;0.0;9.6;0.1;0.6;2.4;2.0;0.1;0.6;1.1;0.2;0.4;0.0;;;;;;;;;;;;12.3;;0.3;12.0
5024;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal particuliere huishoudens;2015, vrijdag 25 september;61.8;33.0;26.5;5.2;1.3;13.6;0.9;0.9;0.0;11.2;0.0;0.6;2.4;2.0;0.1;0.5;1.1;0.1;0.4;0.1;;;;;;;;;;;;12.7;;0.2;12.5
5025;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2001, vrijdag 28 september;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;;0.0;0.2
5026;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2002, vrijdag 27 september;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.3;;0.0;0.3
5027;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2003, vrijdag 26 september;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;;0.0;0.2
5028;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2004, vrijdag 24 september;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.3;;0.0;0.3
5029;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2005, vrijdag 30 september;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.3;;0.0;0.3
5030;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2006, vrijdag 29 september;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;;0.0;0.2
5031;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2007, vrijdag 28 september;0.4;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;;0.0;0.2
5032;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2008, vrijdag 26 september;0.5;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;;0.0;0.2
5033;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2009, vrijdag 25 september;0.5;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;;0.0;0.2
5034;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2010, vrijdag 24 september;0.5;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;;0.0;0.1
5035;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2011, vrijdag 30 september;0.4;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.1;;0.0;0.1
5036;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2012, vrijdag 28 september;0.4;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.2;;0.0;0.2
5037;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2013. vrijdag 27 september;1.2;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.9;;0.0;0.9
5038;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2014, vrijdag 26 september;1.2;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.9;;0.0;0.9
5039;Totaal mannen en vrouwen;35 tot 40 jaar;Overig niet-westers;Totaal institutionele huishoudens;2015, vrijdag 25 september;1.7;0.1;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.3;;0.0;1.3
5040;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2001, vrijdag 28 september;1251.4;942.5;796.4;102.4;43.7;107.9;48.2;4.6;1.1;40.9;1.7;11.3;57.8;49.4;28.3;2.8;5.6;12.6;6.4;2.0;;;;;;;;;;;;143.2;;1.2;141.9
5041;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2002, vrijdag 27 september;1272.3;963.6;815.7;104.0;43.8;111.9;48.9;7.4;1.4;40.7;1.8;11.6;57.3;49.1;28.3;3.5;5.6;11.6;6.4;1.8;;;;;;;;;;;;139.5;;1.4;138.1
5042;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2003, vrijdag 26 september;1291.5;978.2;826.1;107.6;44.5;122.8;49.9;14.0;2.0;42.7;1.8;12.3;56.1;46.9;25.9;4.7;5.3;11.0;7.3;1.8;;;;;;;;;;;;134.4;;1.6;132.8
5043;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2004, vrijdag 24 september;1304.2;982.2;830.2;109.3;42.7;131.3;50.2;18.4;2.5;45.2;1.9;13.1;54.9;45.4;23.5;6.0;5.3;10.5;7.9;1.7;;;;;;;;;;;;135.7;;1.9;133.8
5044;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2005, vrijdag 30 september;1312.5;993.3;834.4;112.9;46.0;131.7;47.7;19.4;2.4;45.3;1.8;15.2;54.3;44.1;20.5;7.3;5.2;11.1;8.5;1.8;;;;;;;;;;;;133.3;;1.7;131.6
5045;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2006, vrijdag 29 september;1312.8;1009.6;841.0;119.4;49.3;119.3;44.5;14.4;1.7;43.2;1.3;14.1;48.6;39.2;17.0;6.4;5.9;9.9;7.9;1.5;;;;;;;;;;;;135.3;;1.5;133.8
5046;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2007, vrijdag 28 september;1305.5;1025.2;855.3;122.1;47.8;108.1;42.2;10.6;1.6;39.1;1.1;13.5;45.3;36.8;15.9;5.3;6.1;9.6;7.1;1.4;;;;;;;;;;;;126.9;;1.5;125.4
5047;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2008, vrijdag 26 september;1297.5;1033.5;855.1;128.5;50.0;102.1;42.9;9.1;1.0;36.3;1.1;11.7;41.0;33.0;15.4;4.2;5.0;8.4;6.8;1.2;;;;;;;;;;;;120.8;;1.4;119.5
5048;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2009, vrijdag 25 september;1297.2;1023.9;840.2;133.8;49.9;115.0;44.0;19.2;0.9;37.6;1.1;12.3;45.1;35.4;15.0;7.5;4.8;8.1;8.3;1.4;;;;;;;;;;;;113.2;;1.3;111.9
5049;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2010, vrijdag 24 september;1296.5;1019.5;836.7;132.7;50.1;121.2;45.3;20.8;0.6;39.9;1.2;13.4;45.9;35.6;14.4;8.6;5.3;7.4;9.0;1.4;;;;;;;;;;;;109.8;;1.2;108.6
5050;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2011, vrijdag 30 september;1290.2;1023.3;837.3;133.8;52.2;121.3;46.5;18.5;0.5;41.6;1.2;13.0;47.2;35.1;14.0;8.1;5.7;7.3;10.6;1.6;;;;;;;;;;;;98.4;;1.1;97.2
5051;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2012, vrijdag 28 september;1275.8;1003.5;816.8;133.6;53.1;128.9;47.7;23.0;0.4;43.4;1.3;13.1;48.7;35.6;13.4;9.2;5.9;7.1;11.4;1.7;;;;;;;;;;;;94.7;;0.9;93.8
5052;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2013. vrijdag 27 september;1243.9;960.0;781.2;131.0;47.8;138.8;48.1;29.2;0.5;46.2;1.4;13.4;53.1;39.5;12.4;14.2;6.0;6.9;11.8;1.7;;;;;;;;;;;;92.1;;0.8;91.2
5053;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2014, vrijdag 26 september;1190.6;918.5;744.2;129.1;45.3;135.9;47.8;26.7;0.4;48.2;1.4;11.4;49.0;36.6;11.2;14.6;6.3;4.5;10.9;1.5;;;;;;;;;;;;87.1;;0.7;86.5
5054;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal huishoudens;2015, vrijdag 25 september;1134.6;876.8;708.7;122.5;45.7;127.8;46.4;21.3;0.4;48.3;1.2;10.2;45.2;34.0;10.3;14.1;5.8;3.8;9.6;1.5;;;;;;;;;;;;84.8;;0.6;84.2
5055;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2001, vrijdag 28 september;1242.7;941.8;795.8;102.4;43.7;101.5;42.5;4.6;1.1;40.2;1.7;11.3;57.1;48.6;27.6;2.8;5.6;12.6;6.4;2.0;;;;;;;;;;;;142.3;;1.2;141.1
5056;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2002, vrijdag 27 september;1263.5;963.0;815.1;104.0;43.8;105.4;43.3;7.4;1.4;39.9;1.7;11.6;56.6;48.4;27.7;3.5;5.6;11.6;6.4;1.8;;;;;;;;;;;;138.6;;1.4;137.2
5057;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2003, vrijdag 26 september;1282.3;977.5;825.4;107.6;44.4;116.0;44.1;14.0;2.0;41.8;1.8;12.2;55.4;46.3;25.3;4.7;5.3;11.0;7.3;1.8;;;;;;;;;;;;133.5;;1.6;131.8
5058;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2004, vrijdag 24 september;1294.7;981.5;829.6;109.3;42.6;124.3;44.4;18.4;2.5;44.1;1.9;13.0;54.3;44.8;23.0;6.0;5.3;10.5;7.9;1.7;;;;;;;;;;;;134.6;;1.9;132.8
5059;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2005, vrijdag 30 september;1303.0;992.5;833.8;112.8;45.9;124.5;41.8;19.3;2.4;44.1;1.8;15.1;53.7;43.5;20.0;7.2;5.2;11.1;8.5;1.8;;;;;;;;;;;;132.3;;1.7;130.6
5060;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2006, vrijdag 29 september;1303.5;1008.8;840.3;119.3;49.3;112.3;38.8;14.4;1.7;42.1;1.2;14.0;48.1;38.6;16.5;6.3;5.9;9.9;7.9;1.5;;;;;;;;;;;;134.3;;1.5;132.8
5061;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2007, vrijdag 28 september;1296.1;1024.5;854.7;122.0;47.8;101.0;36.5;10.5;1.6;37.9;1.1;13.4;44.7;36.2;15.4;5.2;6.0;9.6;7.1;1.4;;;;;;;;;;;;125.9;;1.4;124.5
5062;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2008, vrijdag 26 september;1288.1;1032.7;854.3;128.4;50.0;95.1;37.4;9.0;1.0;35.1;1.0;11.6;40.5;32.5;14.9;4.2;4.9;8.4;6.8;1.2;;;;;;;;;;;;119.8;;1.3;118.4
5063;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2009, vrijdag 25 september;1287.9;1023.2;839.6;133.7;49.9;108.0;38.6;19.1;0.9;36.3;1.1;12.1;44.5;34.9;14.6;7.4;4.8;8.1;8.3;1.4;;;;;;;;;;;;112.1;;1.2;110.9
5064;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2010, vrijdag 24 september;1287.3;1018.7;836.1;132.6;50.1;114.4;40.1;20.8;0.6;38.6;1.2;13.2;45.4;35.1;13.9;8.5;5.2;7.4;8.9;1.4;;;;;;;;;;;;108.7;;1.2;107.5
5065;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2011, vrijdag 30 september;1281.2;1022.6;836.7;133.7;52.1;114.6;41.4;18.5;0.5;40.3;1.2;12.8;46.7;34.6;13.6;8.1;5.7;7.3;10.5;1.6;;;;;;;;;;;;97.3;;1.1;96.1
5066;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2012, vrijdag 28 september;1267.2;1002.8;816.3;133.6;53.0;122.5;42.8;22.9;0.4;42.1;1.2;13.0;48.3;35.1;13.0;9.2;5.9;7.1;11.4;1.7;;;;;;;;;;;;93.6;;0.9;92.7
5067;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2013. vrijdag 27 september;1233.7;959.6;780.8;131.0;47.8;131.0;41.9;29.2;0.5;44.8;1.3;13.3;52.5;39.0;11.9;14.2;6.0;6.9;11.8;1.7;;;;;;;;;;;;90.6;;0.8;89.8
5068;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2014, vrijdag 26 september;1180.6;918.1;743.8;129.0;45.2;128.4;41.6;26.7;0.4;46.9;1.4;11.3;48.5;36.1;10.7;14.6;6.3;4.5;10.8;1.5;;;;;;;;;;;;85.7;;0.6;85.1
5069;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal particuliere huishoudens;2015, vrijdag 25 september;1124.1;876.2;708.2;122.4;45.6;120.2;40.3;21.3;0.4;47.0;1.2;10.1;44.6;33.5;9.8;14.1;5.8;3.8;9.6;1.5;;;;;;;;;;;;83.1;;0.6;82.6
5070;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2001, vrijdag 28 september;8.7;0.7;0.6;0.0;0.0;6.5;5.7;0.0;0.0;0.7;0.0;0.1;0.7;0.7;0.7;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.9;;0.0;0.9
5071;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2002, vrijdag 27 september;8.8;0.7;0.6;0.0;0.0;6.5;5.6;0.0;0.0;0.8;0.0;0.1;0.7;0.7;0.6;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.9;;0.0;0.9
5072;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2003, vrijdag 26 september;9.2;0.7;0.6;0.1;0.0;6.8;5.8;0.0;0.0;0.9;0.0;0.1;0.7;0.6;0.6;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.0;;0.0;1.0
5073;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2004, vrijdag 24 september;9.5;0.7;0.6;0.1;0.0;7.1;5.8;0.0;0.0;1.1;0.0;0.1;0.6;0.6;0.6;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.1;;0.0;1.1
5074;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2005, vrijdag 30 september;9.5;0.7;0.6;0.1;0.0;7.2;5.9;0.0;0.0;1.2;0.0;0.1;0.6;0.5;0.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.0;;0.0;1.0
5075;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2006, vrijdag 29 september;9.4;0.8;0.7;0.1;0.0;7.1;5.7;0.0;0.0;1.2;0.0;0.1;0.6;0.6;0.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.0;;0.0;1.0
5076;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2007, vrijdag 28 september;9.4;0.8;0.7;0.1;0.0;7.1;5.7;0.0;0.0;1.1;0.0;0.1;0.6;0.6;0.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.0;;0.0;0.9
5077;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2008, vrijdag 26 september;9.4;0.8;0.7;0.1;0.0;6.9;5.6;0.0;0.0;1.2;0.0;0.1;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.1;;0.0;1.1
5078;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2009, vrijdag 25 september;9.3;0.7;0.6;0.1;0.0;7.0;5.4;0.1;0.0;1.3;0.0;0.1;0.5;0.5;0.4;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.1;;0.0;1.0
5079;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2010, vrijdag 24 september;9.2;0.8;0.7;0.1;0.0;6.8;5.2;0.1;0.0;1.3;0.0;0.2;0.5;0.5;0.4;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.1;;0.0;1.1
5080;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2011, vrijdag 30 september;9.1;0.7;0.6;0.1;0.0;6.7;5.1;0.1;0.0;1.3;0.0;0.1;0.5;0.5;0.4;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.1;;0.0;1.1
5081;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2012, vrijdag 28 september;8.6;0.7;0.6;0.1;0.0;6.4;4.9;0.1;0.0;1.3;0.0;0.1;0.5;0.4;0.4;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.1;;0.0;1.1
5082;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2013. vrijdag 27 september;10.2;0.5;0.4;0.1;0.0;7.7;6.2;0.0;0.0;1.4;0.0;0.1;0.6;0.5;0.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.4;;0.0;1.4
5083;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2014, vrijdag 26 september;10.0;0.4;0.4;0.1;0.0;7.5;6.1;0.0;0.0;1.3;0.0;0.1;0.6;0.6;0.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.4;;0.0;1.4
5084;Totaal mannen en vrouwen;40 tot 45 jaar;Totaal herkomst;Totaal institutionele huishoudens;2015, vrijdag 25 september;10.5;0.6;0.5;0.1;0.0;7.6;6.1;0.0;0.0;1.3;0.0;0.1;0.6;0.6;0.5;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;1.7;;0.0;1.7
5085;Totaal mannen en vrouwen;40 tot 45 jaar;Autochtoon;Totaal huishoudens;2001, vrijdag 28 september;1029.6;804.3;676.7;89.1;38.5;70.7;37.9;3.1;0.8;19.9;1.1;7.9;46.2;39.2;24.3;2.0;3.2;9.7;5.3;1.7;;;;;;;;;;;;108.5;;1.0;107.5
5086;Totaal mannen en vrouwen;40 tot 45 jaar;Autochtoon;Totaal huishoudens;2002, vrijdag 27 september;1040.0;819.4;690.7;90.1;38.6;72.0;37.9;5.0;1.0;19.1;1.1;7.9;45.7;38.9;24.1;2.5;3.2;9.1;5.3;1.5;;;;;;;;;;;;102.9;;1.0;101.8
5087;Totaal mannen en vrouwen;40 tot 45 jaar;Autochtoon;Totaal huishoudens;2003, vrijdag 26 september;1050.4;830.5;698.5;92.9;39.1;78.4;38.4;9.5;1.4;19.5;1.1;8.4;44.6;37.1;22.1;3.4;3.0;8.7;6.0;1.5;;;;;;;;;;;;96.9;;1.2;95.7
5088;Totaal mannen en vrouwen;40 tot 45 jaar;Autochtoon;Totaal huishoudens;2004, vrijdag 24 september;1054.5;832.4;700.9;94.0;37.5;82.6;38.2;12.3;1.8;20.1;1.1;9.1;43.3;35.5;19.9;4.2;3.0;8.4;6.4;1.5;;;;;;;;;;;;96.1;;1.3;94.8
5089;Totaal mannen en vrouwen;40 tot 45 jaar;Autochtoon;Totaal huishoudens;2005, vrijdag 30 september;1057.3;839.1;702.3;96.6;40.2;82.2;36.3;12.9;1.7;20.0;1.1;10.2;42.6;34.3;17.5;5.1;2.9;8.8;6.8;1.5;;;;;;;;;;;;93.4;;1.2;92.2
5090;Totaal mannen en vrouwen;40 tot 45 jaar;Autochtoon;Totaal huishoudens;2006, vrijdag 29 september;1051.7;846.6;702.4;101.4;42.9;73.6;33.8;9.7;1.3;18.8;0.8;9.3;37.2;29.6;14.4;4.4;3.0;7.8;6.4;1.3;;;;;;;;;;;;94.3;;1.0;93.3
5091;Totaal mannen en vrouwen;40 tot 45 jaar;Autochtoon;Totaal huishoudens;2007, vrijdag 28 september;1042.1;854.8;710.0;103.5;41.3;66.2;32.0;7.0;1.1;16.7;0.7;8.7;34.2;27.4;13.4;3.5;3.0;7.4;5.7;1.1;;;;;;;;;;;;86.9;;1.0;85.9
5092;Totaal mannen en vrouwen;40 tot 45 jaar;Autochtoon;Totaal huishoudens;2008, vrijdag 26 september;1029.4;855.3;704.6;108.0;42.7;61.5;32.2;5.9;0.7;14.7;0.7;7.4;30.9;24.5;12.9;2.7;2.3;6.6;5.3;1.0;;;;;;;;;;;;81.6;;0.9;80.7
5093;Totaal mannen en vrouwen;40 tot 45 jaar;Autochtoon;Totaal huishoudens;2009, vrijdag 25 september;1024.3;846.3;692.8;110.8;42.6;69.9;32.7;12.9;0.6;15.1;0.7;7.7;33.8;26.2;12.6;5.0;2.2;6.4;6.4;1.1;;;;;;;;;;;;74.4;;0.8;73.6
