ID;Geslacht;Leeftijd;Afstudeerrichting;Herkomstgroepering;Peilmoment;BedrijfstakkenBranchesSBI93;Perioden;LoonVanWerknemersTotaal_1;LoonVanWerknemersVoltijd_2;LoonVanWerknemersTotaal_3;LoonVanWerknemersVoltijd_4;LoonVanWerknemersTotaal_5;LoonVanWerknemersVoltijd_6;LoonVanWerknemersTotaal_7;LoonVanWerknemersVoltijd_8;LoonVanWerknemersTotaal_9;LoonVanWerknemersVoltijd_10;LoonVanWerknemersTotaal_11;LoonVanWerknemersVoltijd_12;LoonVanWerknemersTotaal_13;LoonVanWerknemersVoltijd_14;LoonVanWerknemersTotaal_15;LoonVanWerknemersVoltijd_16
4281;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;6;Cohort 2005/'06;0.4;;0.4;;0.4;;;;;;;;;;;
4282;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;6;Cohort 2006/'07;1.7;;1.7;;1.7;;;;;;;;;;;
4283;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;6;Cohort 2007/'08;3.9;;3.9;;3.9;;;;;;;;;;;
4284;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;7;Cohort 2004/'05;0.8;;0.8;;0.8;;;;;;;;;;;
4285;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;7;Cohort 2005/'06;1.7;2.0;1.7;2.0;1.7;2.0;;;;;;;;;;
4286;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;7;Cohort 2006/'07;1.4;2.1;1.3;2.1;1.3;2.1;;;1.7;;;;1.7;;;
4287;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;7;Cohort 2007/'08;3.2;4.0;2.3;;2.3;;;;3.5;4.0;;;3.5;4.0;;
4288;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;8;Cohort 2004/'05;1.1;1.6;1.1;1.6;1.1;1.6;1.1;;0.6;;;;0.6;;;
4289;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;8;Cohort 2005/'06;1.4;3.0;1.3;2.8;1.3;2.8;;;2.4;3.5;;;2.4;3.5;;
4290;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;8;Cohort 2006/'07;1.3;2.3;1.2;2.4;1.2;2.4;;;2.2;2.3;;;2.2;2.3;;
4291;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;8;Cohort 2007/'08;1.1;2.0;1.1;2.0;1.1;2.0;;;1.2;;;;1.2;;;
4292;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;9;Cohort 2004/'05;1.1;1.3;1.1;1.3;1.1;1.3;0.6;;1.3;1.3;;;1.3;1.3;;
4293;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;9;Cohort 2005/'06;1.6;;2.1;;2.1;;;;1.0;;;;1.0;;;
4294;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;9;Cohort 2006/'07;2.0;2.8;2.0;2.8;2.0;2.8;;;;;;;;;;
4295;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;9;Cohort 2007/'08;1.5;1.8;1.5;1.8;1.5;1.8;;;;;;;;;;
4296;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;M Onderwijs;Cohort 2004/'05;1.6;2.0;1.6;2.0;1.6;2.0;1.7;2.0;1.7;2.3;;;1.7;2.3;;
4297;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;M Onderwijs;Cohort 2005/'06;1.7;2.2;1.7;2.3;1.7;2.3;1.7;2.1;1.6;0.9;;;1.6;0.9;;
4298;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;M Onderwijs;Cohort 2006/'07;1.8;2.3;1.8;2.3;1.8;2.3;1.3;1.5;1.8;2.2;;;1.8;2.2;;
4299;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;M Onderwijs;Cohort 2007/'08;1.8;2.6;1.8;2.6;1.8;2.6;1.7;2.4;2.0;3.0;;;2.0;3.0;;
4300;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;0.9;0.7;0.9;0.7;0.9;0.7;;;1.1;;;;1.1;;;
4301;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;1.0;1.8;1.0;1.8;1.0;;1.6;1.8;;;;;;;;
4302;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;1.2;1.8;1.2;1.8;1.1;1.5;2.4;2.4;;;;;;;;
4303;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;1.6;2.1;1.5;2.1;1.5;2.1;;;1.6;;;;1.6;;;
4304;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;1.0;1.7;1.0;1.7;1.0;1.7;;;;;;;;;;
4305;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;1.4;2.3;1.3;2.3;1.3;2.3;;;1.6;;;;1.6;;;
4306;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;1.5;2.2;1.6;2.2;1.6;2.2;;;1.2;;;;1.2;;;
4307;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;1.0;1.9;1.0;1.9;1.0;1.9;;;;;;;;;;
4308;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;Onbekend;Cohort 2004/'05;0.5;;0.5;;0.5;;;;;;;;;;;
4309;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;Onbekend;Cohort 2005/'06;;;;;;;;;;;;;;;;
4310;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
4311;Totaal mannen en vrouwen;0;2;9;Direct na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
4312;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;0;Cohort 2004/'05;2.0;2.5;2.0;2.5;2.0;2.5;2.4;2.4;2.1;2.7;;;2.1;2.7;;
4313;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;0;Cohort 2005/'06;2.0;2.5;2.1;2.5;2.0;2.5;2.3;2.7;1.9;2.7;;;1.9;2.7;;
4314;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;0;Cohort 2006/'07;2.1;2.5;2.1;2.5;2.1;2.5;2.6;2.6;2.1;2.5;;;2.1;2.5;;
4315;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;;;;;;;;;
4316;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;1;Cohort 2004/'05;;;;;;;;;;;;;;;;
4317;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;1;Cohort 2005/'06;;;;;;;;;;;;;;;;
4318;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;;;;;;;;;
4319;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;;;;;;;;;
4320;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;2;Cohort 2004/'05;2.0;2.2;2.0;2.2;2.0;2.2;;;;;;;;;;
4321;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;2;Cohort 2005/'06;2.3;2.5;2.3;2.5;2.3;2.5;;;;;;;;;;
4322;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;;;;;;;;;
4323;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;;;;;;;;;
4324;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;3;Cohort 2004/'05;1.2;1.6;1.1;;1.1;;;;1.5;1.6;;;1.5;1.6;;
4325;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;3;Cohort 2005/'06;0.8;;0.6;;0.6;;;;1.6;;;;1.6;;;
4326;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;3;Cohort 2006/'07;1.7;1.9;1.7;1.9;1.7;1.9;;;;;;;;;;
4327;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;;;;;;;;;
4328;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;4;Cohort 2004/'05;0.8;;0.8;;0.8;;;;;;;;;;;
4329;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;4;Cohort 2005/'06;;;;;;;;;;;;;;;;
4330;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;;;;;;;;;
4331;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;;;;;;;;;
4332;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;5;Cohort 2004/'05;2.0;;2.0;;2.0;;;;;;;;;;;
4333;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;;;;;;;;;
4334;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;5;Cohort 2006/'07;1.5;0.8;1.5;0.8;1.5;0.8;;;;;;;;;;
4335;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;;;;;;;;;
4336;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;6;Cohort 2004/'05;;;;;;;;;;;;;;;;
4337;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;6;Cohort 2005/'06;2.1;;2.1;;2.1;;;;;;;;;;;
4338;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;6;Cohort 2006/'07;1.7;;1.7;;1.7;;;;;;;;;;;
4339;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
4340;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;7;Cohort 2004/'05;1.9;2.3;1.8;2.2;1.8;2.2;;;2.5;2.5;;;2.5;2.5;;
4341;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;7;Cohort 2005/'06;1.8;2.1;1.9;2.1;1.9;2.1;;;1.5;;;;1.5;;;
4342;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;7;Cohort 2006/'07;1.9;2.2;1.9;2.2;1.9;2.2;;;2.1;2.2;;;2.1;2.2;;
4343;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;;;;;;;;;
4344;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;8;Cohort 2004/'05;1.4;2.3;1.4;2.3;1.4;2.3;;;;;;;;;;
4345;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;8;Cohort 2005/'06;1.5;2.6;1.8;2.6;1.8;2.6;;;0.3;;;;0.3;;;
4346;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;8;Cohort 2006/'07;1.8;2.9;1.9;2.9;1.9;2.9;;;1.2;;;;1.2;;;
4347;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;;;;;;;;;
4348;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;9;Cohort 2004/'05;2.0;2.1;2.1;2.1;2.1;2.1;;;1.9;;;;1.9;;;
4349;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;9;Cohort 2005/'06;1.6;;1.6;;1.6;;;;;;;;;;;
4350;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;9;Cohort 2006/'07;2.4;2.6;2.4;2.6;2.4;2.6;;;;;;;;;;
4351;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;;;;;;;;;
4352;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;M Onderwijs;Cohort 2004/'05;2.1;2.6;2.2;2.6;2.2;2.6;2.4;2.4;2.1;3.0;;;2.1;3.0;;
4353;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;M Onderwijs;Cohort 2005/'06;2.1;2.5;2.1;2.5;2.1;2.5;2.3;2.7;2.0;2.7;;;2.0;2.7;;
4354;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;M Onderwijs;Cohort 2006/'07;2.2;2.6;2.2;2.6;2.2;2.6;2.6;2.6;2.1;2.6;;;2.1;2.6;;
4355;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;M Onderwijs;Cohort 2007/'08;;;;;;;;;;;;;;;;
4356;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;1.6;1.4;1.6;1.4;1.6;1.4;;;1.7;;;;1.7;;;
4357;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;1.6;1.9;1.6;1.9;1.6;1.9;1.5;;1.0;;;;1.0;;;
4358;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;1.7;2.8;1.7;2.8;1.6;3.0;2.6;2.6;;;;;;;;
4359;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;;;;;;;;;;;;;;;;
4360;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;1.4;1.8;1.4;1.8;1.4;1.8;;;2.1;;;;2.1;;;
4361;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;1.9;3.4;1.9;3.6;1.9;3.6;;;1.9;2.9;;;1.9;2.9;;
4362;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;1.9;2.0;1.8;2.0;1.8;2.0;;;2.8;;;;2.8;;;
4363;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;;;;;;;;;;;;;;;;
4364;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;Onbekend;Cohort 2004/'05;;;;;;;;;;;;;;;;
4365;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;Onbekend;Cohort 2005/'06;;;;;;;;;;;;;;;;
4366;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
4367;Totaal mannen en vrouwen;0;2;9;Één jaar na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
4368;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;0;Cohort 2004/'05;2.3;2.8;2.2;2.7;2.2;2.7;2.2;2.6;2.5;3.3;;;2.5;3.3;;
4369;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;0;Cohort 2005/'06;2.2;2.7;2.2;2.7;2.2;2.7;2.5;2.7;2.2;2.8;;;2.2;2.8;;
4370;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;;;;;;;;;
4371;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;;;;;;;;;
4372;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;1;Cohort 2004/'05;;;;;;;;;;;;;;;;
4373;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;1;Cohort 2005/'06;;;;;;;;;;;;;;;;
4374;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;;;;;;;;;
4375;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;;;;;;;;;
4376;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;2;Cohort 2004/'05;2.6;2.6;2.6;2.6;2.6;2.6;;;;;;;;;;
4377;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;2;Cohort 2005/'06;2.9;3.2;2.9;3.2;2.9;3.2;;;;;;;;;;
4378;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;;;;;;;;;
4379;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;;;;;;;;;
4380;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;3;Cohort 2004/'05;1.4;2.0;1.2;;1.2;;;;2.0;2.0;;;2.0;2.0;;
4381;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;3;Cohort 2005/'06;1.1;;1.1;;1.1;;;;;;;;;;;
4382;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;;;;;;;;;
4383;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;;;;;;;;;
4384;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;4;Cohort 2004/'05;1.4;;1.4;;1.4;;;;;;;;;;;
4385;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;4;Cohort 2005/'06;1.0;;1.0;;1.0;;;;;;;;;;;
4386;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;;;;;;;;;
4387;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;;;;;;;;;
4388;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;5;Cohort 2004/'05;1.9;2.3;1.9;2.3;1.9;2.3;;;;;;;;;;
4389;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;;;;;;;;;
4390;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;;;;;;;;;
4391;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;;;;;;;;;
4392;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;6;Cohort 2004/'05;;;;;;;;;;;;;;;;
4393;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;6;Cohort 2005/'06;1.5;;1.5;;1.5;;;;;;;;;;;
4394;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;;;;;;;;;
4395;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
4396;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;7;Cohort 2004/'05;2.1;2.5;1.9;2.4;1.9;2.4;;;2.9;2.9;;;2.9;2.9;;
4397;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;7;Cohort 2005/'06;2.1;2.6;2.3;2.6;2.3;2.6;;;1.4;;;;1.4;;;
4398;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;;;;;;;;;
4399;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;;;;;;;;;
4400;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;8;Cohort 2004/'05;2.5;4.0;2.4;4.0;2.4;4.0;;;4.0;4.0;;;4.0;4.0;;
4401;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;8;Cohort 2005/'06;1.1;2.2;0.9;;0.9;;;;2.2;2.2;;;2.2;2.2;;
4402;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;;;;;;;;;
4403;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;;;;;;;;;
4404;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;9;Cohort 2004/'05;1.9;2.4;1.9;2.4;1.9;2.4;;;;;;;;;;
4405;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;9;Cohort 2005/'06;;;;;;;;;;;;;;;;
4406;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;;;;;;;;;
4407;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;;;;;;;;;
4408;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;M Onderwijs;Cohort 2004/'05;2.4;2.8;2.3;2.7;2.3;2.7;2.2;2.6;2.4;3.5;;;2.4;3.5;;
4409;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;M Onderwijs;Cohort 2005/'06;2.3;2.7;2.3;2.7;2.3;2.7;2.5;2.7;2.2;2.7;;;2.2;2.7;;
4410;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;M Onderwijs;Cohort 2006/'07;;;;;;;;;;;;;;;;
4411;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;M Onderwijs;Cohort 2007/'08;;;;;;;;;;;;;;;;
4412;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;2.0;2.5;2.0;2.5;2.0;2.5;;;2.4;2.4;;;2.4;2.4;;
4413;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;1.6;2.6;1.6;2.6;1.6;2.6;;;1.1;;;;1.1;;;
4414;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;;;;;;;;;;;;;;;;
4415;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;;;;;;;;;;;;;;;;
4416;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;1.7;2.0;1.7;2.0;1.7;2.0;;;2.3;;;;2.3;;;
4417;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;2.2;2.8;2.1;2.5;2.1;2.5;;;2.5;3.3;;;2.5;3.3;;
4418;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;;;;;;;;;;;;;;;;
4419;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;;;;;;;;;;;;;;;;
4420;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;Onbekend;Cohort 2004/'05;0.5;;0.5;;0.5;;;;;;;;;;;
4421;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;Onbekend;Cohort 2005/'06;;;;;;;;;;;;;;;;
4422;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
4423;Totaal mannen en vrouwen;0;2;9;Twee jaar na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
4424;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;0;Cohort 2004/'05;2.4;2.8;2.4;2.8;2.4;2.8;2.4;2.7;2.6;3.0;;;2.6;3.0;;
4425;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;0;Cohort 2005/'06;;;;;;;;;;;;;;;;
4426;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;;;;;;;;;
4427;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;;;;;;;;;
4428;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;1;Cohort 2004/'05;;;;;;;;;;;;;;;;
4429;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;1;Cohort 2005/'06;;;;;;;;;;;;;;;;
4430;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;;;;;;;;;
4431;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;;;;;;;;;
4432;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;2;Cohort 2004/'05;2.7;2.7;2.7;2.7;2.7;2.7;;;;;;;;;;
4433;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;2;Cohort 2005/'06;;;;;;;;;;;;;;;;
4434;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;;;;;;;;;
4435;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;;;;;;;;;
4436;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;3;Cohort 2004/'05;1.9;2.3;1.8;2.3;1.8;2.3;;;2.2;2.2;;;2.2;2.2;;
4437;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;3;Cohort 2005/'06;;;;;;;;;;;;;;;;
4438;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;;;;;;;;;
4439;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;;;;;;;;;
4440;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;4;Cohort 2004/'05;0.8;;0.8;;0.8;;;;;;;;;;;
4441;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;4;Cohort 2005/'06;;;;;;;;;;;;;;;;
4442;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;;;;;;;;;
4443;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;;;;;;;;;
4444;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;5;Cohort 2004/'05;2.5;3.0;2.5;3.0;2.5;3.0;;;;;;;;;;
4445;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;;;;;;;;;
4446;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;;;;;;;;;
4447;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;;;;;;;;;
4448;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;6;Cohort 2004/'05;;;;;;;;;;;;;;;;
4449;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;6;Cohort 2005/'06;;;;;;;;;;;;;;;;
4450;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;;;;;;;;;
4451;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
4452;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;7;Cohort 2004/'05;2.4;3.1;1.9;2.4;1.9;2.4;;;5.8;5.8;;;5.8;5.8;;
4453;Totaal mannen en vrouwen;0;2;9;Drie jaar na afstuderen;7;Cohort 2005/'06;;;;;;;;;;;;;;;;
