ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
6302;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2022;31.0;24.0;31.68;3423.0;3419.0;49020.0;41080.0;7950.0;0.0;28.5;28.4;1295.0;1672.0
6303;Mannen;Deeltijd;Overheid;Arbeidsduur: 25 tot 30 uur per week;2023;33.0;26.0;33.73;3650.0;3646.0;51980.0;43800.0;8180.0;0.0;28.5;28.5;1297.0;1658.0
6304;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2009;35.0;31.0;26.4;3255.0;3240.0;45960.0;39060.0;6900.0;10.0;32.5;32.4;1473.0;1656.0
6305;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2010 voor methodewijziging;35.0;31.0;26.86;3286.0;3278.0;46540.0;39430.0;7110.0;10.0;32.4;32.4;1464.0;1648.0
6306;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2010 na methodewijziging;35.0;31.0;26.78;3276.0;3268.0;46430.0;39310.0;7120.0;10.0;32.4;32.4;1465.0;1649.0
6307;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2011;42.0;37.0;26.93;3331.0;3321.0;47150.0;39970.0;7180.0;10.0;32.5;32.4;1480.0;1661.0
6308;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2012;40.0;36.0;27.41;3348.0;3339.0;47250.0;40180.0;7070.0;10.0;32.4;32.3;1461.0;1645.0
6309;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2013;35.0;31.0;27.5;3361.0;3352.0;47900.0;40330.0;7560.0;10.0;32.5;32.4;1463.0;1649.0
6310;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2014;36.0;32.0;27.52;3403.0;3386.0;48180.0;40840.0;7340.0;10.0;32.7;32.5;1476.0;1659.0
6311;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2015;37.0;33.0;28.27;3463.0;3450.0;48940.0;41560.0;7390.0;10.0;32.6;32.5;1465.0;1644.0
6312;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2016;37.0;33.0;28.68;3526.0;3514.0;50100.0;42310.0;7790.0;10.0;32.6;32.5;1470.0;1649.0
6313;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2017;51.0;46.0;29.64;3695.0;3690.0;52550.0;44340.0;8200.0;10.0;32.8;32.7;1494.0;1664.0
6314;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2018;52.0;46.0;30.07;3727.0;3724.0;52760.0;44720.0;8030.0;10.0;32.7;32.7;1486.0;1656.0
6315;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2019;52.0;47.0;30.52;3798.0;3795.0;53780.0;45580.0;8190.0;10.0;32.7;32.6;1492.0;1666.0
6316;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2020;51.0;46.0;31.48;3902.0;3896.0;55460.0;46820.0;8630.0;10.0;32.6;32.6;1485.0;1661.0
6317;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2021;51.0;45.0;31.91;3975.0;3972.0;55920.0;47700.0;8220.0;10.0;32.6;32.6;1494.0;1672.0
6318;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2022;52.0;46.0;32.67;4067.0;4063.0;57880.0;48800.0;9080.0;10.0;32.5;32.5;1492.0;1673.0
6319;Mannen;Deeltijd;Overheid;Arbeidsduur: 30 tot 35 uur per week;2023;52.0;47.0;34.89;4281.0;4278.0;60410.0;51380.0;9030.0;10.0;32.5;32.4;1471.0;1652.0
6320;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2009;1.0;1.0;18.29;2711.0;2696.0;37030.0;32540.0;4490.0;10.0;38.3;38.2;1769.0;2061.0
6321;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6322;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2010 na methodewijziging;1.0;1.0;11.37;1584.0;1581.0;23210.0;19010.0;4200.0;10.0;36.1;36.0;1669.0;1703.0
6323;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2011;1.0;1.0;24.25;3305.0;3268.0;46630.0;39660.0;6970.0;20.0;35.9;35.6;1617.0;1730.0
6324;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2012;1.0;0.0;23.24;3141.0;3100.0;46630.0;37690.0;8940.0;20.0;35.9;35.5;1600.0;1718.0
6325;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2013;3.0;2.0;25.82;3553.0;3535.0;49850.0;42630.0;7210.0;30.0;36.2;36.0;1643.0;1811.0
6326;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2014;1.0;1.0;24.43;3407.0;3295.0;47970.0;40880.0;7090.0;10.0;36.7;35.7;1619.0;1725.0
6327;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2015;1.0;1.0;25.95;3632.0;3515.0;51680.0;43590.0;8090.0;10.0;37.0;36.0;1626.0;1740.0
6328;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2016;1.0;1.0;27.12;3736.0;3652.0;52680.0;44840.0;7850.0;20.0;36.5;35.8;1616.0;1727.0
6329;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2017;1.0;1.0;30.19;4035.0;4010.0;57810.0;48420.0;9390.0;0.0;35.5;35.4;1594.0;1691.0
6330;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2018;1.0;1.0;30.74;4059.0;4056.0;58220.0;48710.0;9510.0;0.0;35.4;35.3;1583.0;1678.0
6331;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2019;1.0;1.0;31.47;4176.0;4173.0;60440.0;50110.0;10330.0;10.0;35.4;35.4;1591.0;1687.0
6332;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2020;3.0;3.0;31.07;4229.0;4207.0;59690.0;50740.0;8950.0;10.0;35.9;35.8;1625.0;1756.0
6333;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2021;1.0;1.0;32.91;4387.0;4386.0;62740.0;52650.0;10090.0;0.0;35.4;35.4;1599.0;1696.0
6334;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2022;1.0;1.0;33.81;4513.0;4510.0;65080.0;54150.0;10930.0;10.0;35.5;35.4;1601.0;1698.0
6335;Mannen;Deeltijd;Overheid;Arbeidsduur: 35 uur of meer per week;2023;2.0;2.0;35.55;4617.0;4616.0;66290.0;55410.0;10880.0;10.0;35.9;35.9;1558.0;1675.0
6336;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2009;3.0;3.0;23.15;2741.0;2310.0;39490.0;32900.0;6600.0;10.0;29.6;26.1;1198.0;1657.0
6337;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2010 voor methodewijziging;3.0;2.0;23.71;2828.0;2267.0;40390.0;33930.0;6450.0;10.0;29.7;25.0;1147.0;1656.0
6338;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2010 na methodewijziging;3.0;2.0;23.69;2823.0;2265.0;40330.0;33870.0;6450.0;10.0;29.6;25.0;1147.0;1656.0
6339;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2011;3.0;2.0;24.15;3029.0;2495.0;43370.0;36340.0;7020.0;10.0;30.7;26.8;1240.0;1668.0
6340;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2012;3.0;2.0;24.16;3010.0;2542.0;43510.0;36120.0;7380.0;10.0;30.9;27.5;1262.0;1655.0
6341;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2013;3.0;2.0;21.96;2626.0;2362.0;38400.0;31510.0;6890.0;0.0;30.8;28.3;1291.0;1663.0
6342;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2014;4.0;3.0;23.87;3069.0;2664.0;44070.0;36820.0;7240.0;0.0;32.3;29.2;1339.0;1696.0
6343;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2015;3.0;3.0;25.44;3174.0;2813.0;45750.0;38080.0;7670.0;0.0;32.1;29.3;1327.0;1663.0
6344;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2016;3.0;2.0;26.88;3331.0;2961.0;48360.0;39970.0;8390.0;10.0;31.9;29.1;1322.0;1651.0
6345;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2017;3.0;2.0;26.57;3162.0;2901.0;45960.0;37940.0;8020.0;0.0;30.5;28.6;1310.0;1668.0
6346;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2018;2.0;2.0;26.71;3058.0;2827.0;44330.0;36700.0;7630.0;10.0;29.5;27.8;1270.0;1650.0
6347;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2019;2.0;2.0;26.99;3087.0;2853.0;45210.0;37050.0;8170.0;10.0;29.2;27.6;1269.0;1665.0
6348;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2020;3.0;2.0;28.08;3468.0;3160.0;49920.0;41620.0;8310.0;10.0;31.5;29.4;1351.0;1690.0
6349;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2021;2.0;1.0;28.33;3224.0;2944.0;47190.0;38680.0;8510.0;10.0;29.0;27.0;1247.0;1668.0
6350;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2022;2.0;2.0;28.85;3237.0;2953.0;48590.0;38850.0;9740.0;10.0;28.6;26.6;1228.0;1670.0
6351;Mannen;Deeltijd;Overheid;Betaald overwerk: wel;2023;2.0;2.0;30.64;3425.0;3144.0;50700.0;41100.0;9600.0;10.0;28.9;27.1;1232.0;1644.0
6352;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2009;105.0;67.0;26.5;2287.0;2287.0;32410.0;27440.0;4970.0;10.0;23.0;23.0;1035.0;1626.0
6353;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2010 voor methodewijziging;106.0;68.0;27.16;2313.0;2313.0;32920.0;27760.0;5160.0;0.0;22.9;22.9;1022.0;1607.0
6354;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2010 na methodewijziging;113.0;70.0;26.56;2194.0;2194.0;31490.0;26330.0;5160.0;0.0;22.2;22.2;991.0;1611.0
6355;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2011;124.0;78.0;27.19;2307.0;2307.0;32890.0;27690.0;5210.0;10.0;22.6;22.6;1018.0;1625.0
6356;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2012;123.0;77.0;27.59;2331.0;2331.0;33170.0;27980.0;5190.0;0.0;22.7;22.7;1014.0;1611.0
6357;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2013;118.0;76.0;28.06;2422.0;2422.0;34480.0;29070.0;5410.0;10.0;23.3;23.3;1036.0;1615.0
6358;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2014;112.0;69.0;27.2;2277.0;2277.0;32140.0;27320.0;4820.0;0.0;22.5;22.5;1004.0;1617.0
6359;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2015;115.0;70.0;27.87;2281.0;2281.0;32270.0;27380.0;4890.0;0.0;22.1;22.1;982.0;1607.0
6360;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2016;115.0;71.0;28.31;2346.0;2346.0;33290.0;28150.0;5140.0;0.0;22.3;22.3;994.0;1613.0
6361;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2017;130.0;85.0;28.45;2559.0;2559.0;36450.0;30710.0;5740.0;0.0;23.7;23.7;1079.0;1666.0
6362;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2018;136.0;88.0;28.53;2560.0;2560.0;36390.0;30720.0;5670.0;0.0;23.7;23.7;1077.0;1660.0
6363;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2019;141.0;90.0;29.15;2599.0;2599.0;36820.0;31190.0;5640.0;0.0;23.5;23.5;1070.0;1668.0
6364;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2020;143.0;91.0;30.14;2660.0;2660.0;37880.0;31920.0;5960.0;0.0;23.3;23.3;1059.0;1665.0
6365;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2021;143.0;90.0;30.64;2698.0;2698.0;38190.0;32380.0;5810.0;0.0;23.1;23.1;1057.0;1675.0
6366;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2022;147.0;92.0;31.35;2746.0;2746.0;39270.0;32960.0;6320.0;0.0;23.0;23.0;1051.0;1675.0
6367;Mannen;Deeltijd;Overheid;Betaald overwerk: geen;2023;151.0;96.0;33.41;2925.0;2925.0;41540.0;35090.0;6450.0;0.0;23.1;23.1;1051.0;1659.0
6368;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6369;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2010 voor methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6370;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2010 na methodewijziging;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6371;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6372;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6373;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6374;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6375;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6376;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6377;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6378;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6379;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6380;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6381;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6382;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6383;Mannen;Deeltijd;Overheid;Auto van de zaak: wel;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6384;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2009;109.0;70.0;26.37;2300.0;2286.0;32620.0;27600.0;5020.0;0.0;23.2;23.1;1040.0;1627.0
6385;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2010 voor methodewijziging;109.0;69.0;27.06;2323.0;2310.0;33070.0;27880.0;5190.0;0.0;23.1;23.0;1025.0;1608.0
6386;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2010 na methodewijziging;116.0;71.0;26.48;2206.0;2194.0;31650.0;26470.0;5180.0;0.0;22.3;22.2;994.0;1612.0
6387;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2011;127.0;80.0;27.09;2321.0;2309.0;33100.0;27860.0;5240.0;0.0;22.8;22.7;1023.0;1626.0
6388;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2012;126.0;80.0;27.46;2346.0;2335.0;33390.0;28150.0;5240.0;0.0;22.9;22.8;1020.0;1612.0
6389;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2013;121.0;78.0;27.85;2425.0;2419.0;34540.0;29100.0;5440.0;0.0;23.5;23.4;1042.0;1617.0
6390;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2014;115.0;72.0;27.04;2301.0;2288.0;32510.0;27620.0;4900.0;0.0;22.8;22.7;1015.0;1621.0
6391;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2015;118.0;73.0;27.77;2304.0;2294.0;32610.0;27650.0;4960.0;0.0;22.4;22.3;991.0;1609.0
6392;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2016;118.0;73.0;28.25;2369.0;2360.0;33640.0;28430.0;5220.0;0.0;22.5;22.5;1002.0;1614.0
6393;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2017;133.0;86.0;28.4;2569.0;2564.0;36600.0;30830.0;5780.0;0.0;23.8;23.8;1083.0;1667.0
6394;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2018;138.0;90.0;28.48;2567.0;2563.0;36500.0;30800.0;5700.0;0.0;23.8;23.8;1080.0;1659.0
6395;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2019;143.0;92.0;29.1;2606.0;2602.0;36940.0;31270.0;5680.0;0.0;23.5;23.5;1073.0;1668.0
6396;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2020;146.0;93.0;30.08;2673.0;2667.0;38080.0;32080.0;6000.0;0.0;23.5;23.4;1064.0;1666.0
6397;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2021;145.0;92.0;30.59;2704.0;2700.0;38290.0;32440.0;5840.0;0.0;23.2;23.1;1059.0;1675.0
6398;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2022;149.0;94.0;31.3;2752.0;2748.0;39380.0;33020.0;6360.0;0.0;23.1;23.0;1053.0;1675.0
6399;Mannen;Deeltijd;Overheid;Auto van de zaak: geen;2023;153.0;97.0;33.35;2930.0;2926.0;41650.0;35160.0;6490.0;0.0;23.2;23.2;1053.0;1659.0
6400;Mannen;Voltijd;Totaal;Totaal baan;2009;2963.0;2963.0;22.38;3372.0;3317.0;46620.0;40460.0;6160.0;1110.0;39.5;38.8;1779.0;1779.0
6401;Mannen;Voltijd;Totaal;Totaal baan;2010 voor methodewijziging;2947.0;2947.0;22.6;3396.0;3336.0;47010.0;40750.0;6260.0;1050.0;39.5;38.7;1772.0;1772.0
6402;Mannen;Voltijd;Totaal;Totaal baan;2010 na methodewijziging;2969.0;2969.0;22.65;3406.0;3346.0;47190.0;40870.0;6320.0;1070.0;39.5;38.8;1773.0;1773.0
6403;Mannen;Voltijd;Totaal;Totaal baan;2011;2906.0;2906.0;22.96;3473.0;3418.0;48190.0;41670.0;6520.0;1040.0;39.4;38.7;1787.0;1787.0
6404;Mannen;Voltijd;Totaal;Totaal baan;2012;2839.0;2840.0;23.55;3542.0;3488.0;49040.0;42500.0;6540.0;1060.0;39.5;38.9;1777.0;1776.0
6405;Mannen;Voltijd;Totaal;Totaal baan;2013;2781.0;2781.0;23.82;3595.0;3532.0;50290.0;43140.0;7150.0;1030.0;39.8;39.1;1779.0;1779.0
6406;Mannen;Voltijd;Totaal;Totaal baan;2014;2740.0;2740.0;23.99;3634.0;3576.0;50590.0;43610.0;6980.0;960.0;39.8;39.1;1789.0;1789.0
6407;Mannen;Voltijd;Totaal;Totaal baan;2015;2742.0;2742.0;24.64;3716.0;3655.0;51740.0;44590.0;7150.0;870.0;39.8;39.1;1780.0;1780.0
6408;Mannen;Voltijd;Totaal;Totaal baan;2016;2793.0;2793.0;24.68;3745.0;3682.0;52230.0;44940.0;7280.0;850.0;39.9;39.1;1790.0;1790.0
6409;Mannen;Voltijd;Totaal;Totaal baan;2017;2827.0;2827.0;24.75;3779.0;3709.0;52740.0;45350.0;7390.0;890.0;40.0;39.2;1799.0;1799.0
6410;Mannen;Voltijd;Totaal;Totaal baan;2018;2889.0;2889.0;25.22;3843.0;3771.0;53500.0;46110.0;7380.0;930.0;40.1;39.3;1794.0;1794.0
6411;Mannen;Voltijd;Totaal;Totaal baan;2019;2920.0;2920.0;25.71;3933.0;3864.0;54870.0;47200.0;7670.0;980.0;40.1;39.3;1803.0;1803.0
6412;Mannen;Voltijd;Totaal;Totaal baan;2020;2867.0;2867.0;26.62;4050.0;3987.0;56420.0;48600.0;7820.0;1020.0;40.0;39.3;1797.0;1797.0
6413;Mannen;Voltijd;Totaal;Totaal baan;2021;2913.0;2913.0;27.0;4139.0;4072.0;58160.0;49670.0;8490.0;1030.0;40.0;39.3;1810.0;1810.0
6414;Mannen;Voltijd;Totaal;Totaal baan;2022;2967.0;2967.0;27.98;4288.0;4222.0;60740.0;51460.0;9270.0;1070.0;40.0;39.3;1811.0;1811.0
6415;Mannen;Voltijd;Totaal;Totaal baan;2023;2979.0;2979.0;29.87;4547.0;4480.0;63930.0;54560.0;9370.0;1150.0;39.9;39.3;1800.0;1800.0
6416;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2009;68.0;68.0;12.55;2000.0;1934.0;25770.0;23990.0;1770.0;160.0;41.2;40.1;1849.0;1849.0
6417;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2010 voor methodewijziging;79.0;79.0;12.74;1998.0;1920.0;25770.0;23980.0;1790.0;120.0;40.7;39.4;1809.0;1808.0
6418;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2010 na methodewijziging;79.0;79.0;12.73;1998.0;1919.0;25770.0;23980.0;1790.0;110.0;40.7;39.4;1809.0;1808.0
6419;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2011;85.0;86.0;12.69;2019.0;1940.0;26080.0;24230.0;1850.0;50.0;40.9;39.6;1835.0;1835.0
6420;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2012;80.0;81.0;13.12;2080.0;2003.0;26820.0;24960.0;1870.0;90.0;41.1;39.8;1832.0;1829.0
6421;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2013;77.0;77.0;13.33;2144.0;2055.0;27530.0;25730.0;1800.0;50.0;41.7;40.3;1850.0;1850.0
6422;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2014;91.0;91.0;13.32;2155.0;2065.0;27800.0;25870.0;1930.0;40.0;41.8;40.4;1861.0;1861.0
6423;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2015;98.0;98.0;13.73;2224.0;2131.0;28630.0;26690.0;1940.0;50.0;41.9;40.5;1862.0;1862.0
6424;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2016;119.0;119.0;13.91;2248.0;2149.0;29110.0;26980.0;2130.0;50.0;41.8;40.2;1854.0;1854.0
6425;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2017;130.0;130.0;14.08;2314.0;2205.0;30150.0;27770.0;2380.0;60.0;42.4;40.7;1880.0;1880.0
6426;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2018;143.0;143.0;14.6;2382.0;2270.0;31140.0;28580.0;2560.0;90.0;42.4;40.7;1865.0;1865.0
6427;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2019;135.0;135.0;14.83;2427.0;2317.0;31860.0;29130.0;2730.0;110.0;42.4;40.7;1874.0;1874.0
6428;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2020;112.0;112.0;15.33;2498.0;2390.0;32860.0;29980.0;2880.0;110.0;42.3;40.8;1871.0;1871.0
6429;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2021;124.0;124.0;15.52;2541.0;2422.0;33300.0;30490.0;2810.0;100.0;42.2;40.6;1872.0;1872.0
6430;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2022;124.0;124.0;16.16;2648.0;2525.0;34970.0;31780.0;3190.0;120.0;42.3;40.6;1874.0;1874.0
6431;Mannen;Voltijd;Totaal;Soort baan: op uitzendbasis;2023;116.0;116.0;17.35;2823.0;2692.0;37410.0;33880.0;3530.0;150.0;42.2;40.5;1861.0;1861.0
6432;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2009;20.0;20.0;15.2;2377.0;2335.0;32180.0;28520.0;3660.0;200.0;40.7;40.1;1844.0;1843.0
6433;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2010 voor methodewijziging;22.0;22.0;15.3;2373.0;2332.0;31880.0;28470.0;3410.0;180.0;40.5;39.8;1829.0;1829.0
6434;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2010 na methodewijziging;22.0;22.0;15.29;2372.0;2331.0;31870.0;28460.0;3410.0;180.0;40.5;39.9;1830.0;1830.0
6435;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2011;22.0;22.0;15.61;2454.0;2413.0;33400.0;29450.0;3950.0;180.0;40.7;40.1;1855.0;1855.0
6436;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2012;23.0;23.0;16.0;2509.0;2468.0;34130.0;30110.0;4020.0;180.0;40.9;40.3;1850.0;1848.0
6437;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2013;24.0;24.0;15.92;2517.0;2468.0;33810.0;30200.0;3610.0;160.0;41.4;40.6;1860.0;1860.0
6438;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2014;26.0;26.0;15.83;2519.0;2474.0;34150.0;30230.0;3920.0;160.0;41.4;40.8;1876.0;1876.0
6439;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2015;29.0;29.0;16.03;2505.0;2458.0;33330.0;30060.0;3270.0;140.0;40.9;40.2;1840.0;1840.0
6440;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2016;30.0;30.0;15.79;2493.0;2445.0;34180.0;29910.0;4270.0;140.0;41.1;40.4;1858.0;1858.0
6441;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2017;36.0;36.0;15.61;2481.0;2422.0;34270.0;29770.0;4510.0;120.0;41.3;40.5;1862.0;1862.0
6442;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2018;32.0;32.0;14.29;2301.0;2231.0;29680.0;27610.0;2060.0;90.0;41.8;40.8;1873.0;1873.0
6443;Mannen;Voltijd;Totaal;Soort baan: op oproepbasis;2019;33.0;33.0;14.5;2342.0;2272.0;30420.0;28110.0;2320.0;90.0;41.7;40.8;1880.0;1880.0
