ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;Perioden;AantalZelfstandigen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
1350;Mannen;5;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;850.0;3100.0;9900.0;7900.0;35.0;600.0;2000.0;1100.0;5.0;28.0;3700.0;11900.0;9000.0;40.0
1351;Mannen;5;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1750.0;3800.0;12300.0;8700.0;32.0;900.0;3000.0;1400.0;5.0;37.0;4700.0;15300.0;10100.0;37.0
1352;Mannen;5;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;450.0;3800.0;12200.0;8900.0;26.0;900.0;2900.0;1700.0;5.0;42.0;4700.0;15100.0;10600.0;31.0
1353;Mannen;5;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
1354;Mannen;5;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;50.0;3600.0;11500.0;8900.0;20.0;600.0;2000.0;2400.0;5.0;33.0;4200.0;13500.0;11300.0;25.0
1355;Mannen;5;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;400.0;3900.0;12500.0;9000.0;27.0;900.0;3100.0;1700.0;5.0;44.0;4800.0;15600.0;10700.0;32.0
1356;Mannen;5;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1357;Mannen;5;2;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1358;Mannen;5;2;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1359;Mannen;5;2;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1360;Mannen;6;0;Totaal alle generaties;Totaal alle AOW percentages;2005;69950.0;4400.0;17500.0;8400.0;22.0;1800.0;7500.0;2800.0;8.0;68.0;6200.0;25000.0;11200.0;30.0
1361;Mannen;6;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;5250.0;2200.0;8900.0;6300.0;20.0;1000.0;4200.0;1700.0;6.0;37.0;3200.0;13100.0;8000.0;26.0
1362;Mannen;6;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;2800.0;4000.0;15900.0;7900.0;21.0;1600.0;6500.0;2900.0;8.0;50.0;5600.0;22400.0;10800.0;29.0
1363;Mannen;6;0;Totaal alle generaties;95% of meer AOW opbouw;2005;61900.0;4600.0;18300.0;8500.0;22.0;1900.0;7900.0;2900.0;8.0;71.0;6500.0;26200.0;11400.0;30.0
1364;Mannen;6;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;6650.0;3100.0;12200.0;7100.0;26.0;800.0;3400.0;1400.0;5.0;35.0;3900.0;15600.0;8500.0;31.0
1365;Mannen;6;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;3900.0;2200.0;8700.0;6300.0;26.0;600.0;2300.0;1100.0;4.0;29.0;2800.0;11000.0;7400.0;30.0
1366;Mannen;6;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;1050.0;3900.0;15700.0;7800.0;27.0;900.0;3700.0;1300.0;5.0;42.0;4800.0;19400.0;9100.0;32.0
1367;Mannen;6;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1700.0;4600.0;18200.0;8600.0;25.0;1400.0;5600.0;2300.0;7.0;46.0;6000.0;23800.0;10900.0;32.0
1368;Mannen;6;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;3550.0;4600.0;18200.0;8600.0;19.0;2100.0;8400.0;3500.0;8.0;60.0;6700.0;26600.0;12100.0;27.0
1369;Mannen;6;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;150.0;2500.0;10100.0;6600.0;12.0;1800.0;7600.0;3600.0;7.0;60.0;4300.0;17700.0;10200.0;19.0
1370;Mannen;6;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;4100.0;16300.0;8200.0;18.0;1700.0;6900.0;3500.0;8.0;49.0;5800.0;23200.0;11700.0;26.0
1371;Mannen;6;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3200.0;4700.0;18700.0;8700.0;20.0;2100.0;8500.0;3500.0;8.0;61.0;6800.0;27200.0;12200.0;28.0
1372;Mannen;6;0;Autochtonen;Totaal alle AOW percentages;2005;59800.0;4500.0;18100.0;8500.0;22.0;1900.0;7900.0;3000.0;8.0;72.0;6400.0;26000.0;11500.0;30.0
1373;Mannen;6;0;Autochtonen;Minder dan 70% AOW opbouw;2005;1250.0;2400.0;9500.0;6400.0;13.0;2300.0;9500.0;3600.0;7.0;62.0;4700.0;19000.0;10000.0;20.0
1374;Mannen;6;0;Autochtonen;70% tot 95% AOW opbouw;2005;1500.0;4000.0;15900.0;8000.0;19.0;2000.0;8400.0;3900.0;9.0;56.0;6000.0;24300.0;11900.0;28.0
1375;Mannen;6;0;Autochtonen;95% of meer AOW opbouw;2005;57050.0;4600.0;18300.0;8500.0;22.0;1900.0;7900.0;2900.0;8.0;72.0;6500.0;26200.0;11400.0;30.0
1376;Mannen;6;4;Totaal alle generaties;Totaal alle AOW percentages;2005;59800.0;4500.0;18100.0;8500.0;22.0;1900.0;7900.0;3000.0;8.0;72.0;6400.0;26000.0;11500.0;30.0
1377;Mannen;6;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1250.0;2400.0;9500.0;6400.0;13.0;2300.0;9500.0;3600.0;7.0;62.0;4700.0;19000.0;10000.0;20.0
1378;Mannen;6;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1500.0;4000.0;15900.0;8000.0;19.0;2000.0;8400.0;3900.0;9.0;56.0;6000.0;24300.0;11900.0;28.0
1379;Mannen;6;4;Totaal alle generaties;95% of meer AOW opbouw;2005;57050.0;4600.0;18300.0;8500.0;22.0;1900.0;7900.0;2900.0;8.0;72.0;6500.0;26200.0;11400.0;30.0
1380;Mannen;6;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1381;Mannen;6;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1382;Mannen;6;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1383;Mannen;6;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1384;Mannen;6;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1385;Mannen;6;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1386;Mannen;6;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1387;Mannen;6;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1388;Mannen;6;4;Autochtonen;Totaal alle AOW percentages;2005;59800.0;4500.0;18100.0;8500.0;22.0;1900.0;7900.0;3000.0;8.0;72.0;6400.0;26000.0;11500.0;30.0
1389;Mannen;6;4;Autochtonen;Minder dan 70% AOW opbouw;2005;1250.0;2400.0;9500.0;6400.0;13.0;2300.0;9500.0;3600.0;7.0;62.0;4700.0;19000.0;10000.0;20.0
1390;Mannen;6;4;Autochtonen;70% tot 95% AOW opbouw;2005;1500.0;4000.0;15900.0;8000.0;19.0;2000.0;8400.0;3900.0;9.0;56.0;6000.0;24300.0;11900.0;28.0
1391;Mannen;6;4;Autochtonen;95% of meer AOW opbouw;2005;57050.0;4600.0;18300.0;8500.0;22.0;1900.0;7900.0;2900.0;8.0;72.0;6500.0;26200.0;11400.0;30.0
1392;Mannen;6;1;Totaal alle generaties;Totaal alle AOW percentages;2005;10150.0;3600.0;14300.0;7600.0;23.0;1300.0;5100.0;2100.0;6.0;44.0;4900.0;19400.0;9700.0;29.0
1393;Mannen;6;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;4050.0;2200.0;8800.0;6300.0;25.0;600.0;2500.0;1100.0;4.0;30.0;2800.0;11300.0;7400.0;29.0
1394;Mannen;6;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1300.0;3900.0;15800.0;7900.0;25.0;1000.0;4200.0;1700.0;5.0;43.0;4900.0;20000.0;9600.0;30.0
1395;Mannen;6;1;Totaal alle generaties;95% of meer AOW opbouw;2005;4850.0;4700.0;18500.0;8700.0;21.0;1800.0;7500.0;3100.0;8.0;56.0;6500.0;26000.0;11800.0;29.0
1396;Mannen;6;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;6650.0;3100.0;12200.0;7100.0;26.0;800.0;3400.0;1400.0;5.0;35.0;3900.0;15600.0;8500.0;31.0
1397;Mannen;6;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;3900.0;2200.0;8700.0;6300.0;26.0;600.0;2300.0;1100.0;4.0;29.0;2800.0;11000.0;7400.0;30.0
1398;Mannen;6;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;1050.0;3900.0;15700.0;7800.0;27.0;900.0;3700.0;1300.0;5.0;42.0;4800.0;19400.0;9100.0;32.0
1399;Mannen;6;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1700.0;4600.0;18200.0;8600.0;25.0;1400.0;5600.0;2300.0;7.0;46.0;6000.0;23800.0;10900.0;32.0
1400;Mannen;6;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;3550.0;4600.0;18200.0;8600.0;19.0;2100.0;8400.0;3500.0;8.0;60.0;6700.0;26600.0;12100.0;27.0
1401;Mannen;6;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;150.0;2500.0;10100.0;6600.0;12.0;1800.0;7600.0;3600.0;7.0;60.0;4300.0;17700.0;10200.0;19.0
1402;Mannen;6;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;4100.0;16300.0;8200.0;18.0;1700.0;6900.0;3500.0;8.0;49.0;5800.0;23200.0;11700.0;26.0
1403;Mannen;6;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3200.0;4700.0;18700.0;8700.0;20.0;2100.0;8500.0;3500.0;8.0;61.0;6800.0;27200.0;12200.0;28.0
1404;Mannen;6;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1405;Mannen;6;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1406;Mannen;6;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1407;Mannen;6;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1408;Mannen;6;3;Totaal alle generaties;Totaal alle AOW percentages;2005;4950.0;3900.0;15700.0;8000.0;19.0;1700.0;7100.0;3000.0;7.0;55.0;5600.0;22800.0;11000.0;26.0
1409;Mannen;6;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1250.0;2000.0;7900.0;6100.0;18.0;900.0;3400.0;1700.0;5.0;40.0;2900.0;11300.0;7800.0;23.0
1410;Mannen;6;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;350.0;3900.0;15500.0;7900.0;19.0;1600.0;6500.0;2900.0;7.0;53.0;5500.0;22000.0;10800.0;26.0
1411;Mannen;6;3;Totaal alle generaties;95% of meer AOW opbouw;2005;3350.0;4700.0;18700.0;8700.0;19.0;2100.0;8600.0;3500.0;8.0;61.0;6800.0;27300.0;12200.0;27.0
1412;Mannen;6;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1650.0;2700.0;10800.0;6800.0;19.0;1100.0;4400.0;2000.0;6.0;44.0;3800.0;15200.0;8800.0;25.0
1413;Mannen;6;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;1150.0;1900.0;7600.0;6000.0;19.0;700.0;3000.0;1500.0;5.0;37.0;2600.0;10600.0;7500.0;24.0
1414;Mannen;6;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;150.0;3700.0;14600.0;7600.0;22.0;1400.0;5700.0;2200.0;6.0;57.0;5100.0;20300.0;9800.0;28.0
1415;Mannen;6;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;350.0;4700.0;18700.0;8800.0;18.0;2100.0;8400.0;3400.0;7.0;59.0;6800.0;27100.0;12200.0;25.0
1416;Mannen;6;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;3300.0;4600.0;18200.0;8600.0;19.0;2100.0;8500.0;3500.0;8.0;61.0;6700.0;26700.0;12100.0;27.0
1417;Mannen;6;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;150.0;2500.0;10100.0;6500.0;12.0;1700.0;7200.0;3300.0;6.0;60.0;4200.0;17300.0;9800.0;18.0
1418;Mannen;6;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;4100.0;16300.0;8200.0;17.0;1700.0;7200.0;3500.0;7.0;49.0;5800.0;23500.0;11700.0;24.0
1419;Mannen;6;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;3000.0;4700.0;18700.0;8700.0;20.0;2100.0;8600.0;3500.0;8.0;62.0;6800.0;27300.0;12200.0;28.0
1420;Mannen;6;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1421;Mannen;6;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1422;Mannen;6;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1423;Mannen;6;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1424;Mannen;6;2;Totaal alle generaties;Totaal alle AOW percentages;2005;5200.0;3300.0;13000.0;7300.0;28.0;800.0;3200.0;1300.0;5.0;33.0;4100.0;16200.0;8600.0;33.0
1425;Mannen;6;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2750.0;2300.0;9200.0;6400.0;29.0;500.0;2100.0;900.0;4.0;25.0;2800.0;11300.0;7300.0;33.0
1426;Mannen;6;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;950.0;3900.0;15900.0;7900.0;28.0;800.0;3500.0;1300.0;4.0;39.0;4700.0;19400.0;9200.0;32.0
1427;Mannen;6;2;Totaal alle generaties;95% of meer AOW opbouw;2005;1500.0;4600.0;18100.0;8700.0;27.0;1300.0;5100.0;2200.0;7.0;43.0;5900.0;23200.0;10900.0;34.0
1428;Mannen;6;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;5000.0;3200.0;12700.0;7200.0;29.0;700.0;3000.0;1200.0;5.0;32.0;3900.0;15700.0;8400.0;34.0
1429;Mannen;6;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;2750.0;2300.0;9200.0;6300.0;30.0;500.0;2100.0;900.0;4.0;25.0;2800.0;11300.0;7200.0;34.0
1430;Mannen;6;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;900.0;3900.0;15900.0;7900.0;28.0;800.0;3400.0;1200.0;4.0;39.0;4700.0;19300.0;9100.0;32.0
1431;Mannen;6;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;1300.0;4600.0;18000.0;8600.0;29.0;1200.0;4800.0;2000.0;7.0;42.0;5800.0;22800.0;10600.0;36.0
1432;Mannen;6;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;200.0;4600.0;18200.0;8800.0;20.0;1800.0;7600.0;3900.0;9.0;53.0;6400.0;25800.0;12700.0;29.0
1433;Mannen;6;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
1434;Mannen;6;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
1435;Mannen;6;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;200.0;4800.0;18800.0;9000.0;20.0;1800.0;7700.0;3800.0;9.0;53.0;6600.0;26500.0;12800.0;29.0
1436;Mannen;6;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1437;Mannen;6;2;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1438;Mannen;6;2;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1439;Mannen;6;2;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1440;Mannen;7;0;Totaal alle generaties;Totaal alle AOW percentages;2005;61200.0;5200.0;25400.0;8300.0;21.0;2600.0;13000.0;3500.0;9.0;71.0;7800.0;38400.0;11800.0;30.0
1441;Mannen;7;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;4300.0;2600.0;12700.0;5800.0;16.0;1700.0;8800.0;2800.0;8.0;46.0;4300.0;21500.0;8600.0;24.0
1442;Mannen;7;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;3100.0;4700.0;22900.0;7800.0;21.0;2100.0;10500.0;2900.0;8.0;53.0;6800.0;33400.0;10700.0;29.0
1443;Mannen;7;0;Totaal alle generaties;95% of meer AOW opbouw;2005;53800.0;5400.0;26600.0;8500.0;21.0;2700.0;13500.0;3600.0;9.0;74.0;8100.0;40100.0;12100.0;30.0
1444;Mannen;7;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;5100.0;3600.0;17700.0;6800.0;24.0;1200.0;6200.0;1700.0;6.0;41.0;4800.0;23900.0;8500.0;30.0
1445;Mannen;7;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;2750.0;2600.0;12400.0;5800.0;23.0;700.0;3600.0;1200.0;5.0;34.0;3300.0;16000.0;7000.0;28.0
1446;Mannen;7;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;1500.0;4500.0;22300.0;7700.0;27.0;1200.0;6100.0;1500.0;5.0;46.0;5700.0;28400.0;9200.0;32.0
1447;Mannen;7;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;850.0;5500.0;26600.0;8700.0;21.0;2800.0;14900.0;3800.0;9.0;54.0;8300.0;41500.0;12500.0;30.0
1448;Mannen;7;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;2900.0;5400.0;26200.0;8500.0;18.0;2900.0;14700.0;4300.0;9.0;67.0;8300.0;40900.0;12800.0;27.0
1449;Mannen;7;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;150.0;2700.0;13400.0;5800.0;9.0;3800.0;20500.0;6300.0;10.0;68.0;6500.0;33900.0;12100.0;19.0
1450;Mannen;7;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;4700.0;22800.0;7800.0;14.0;3000.0;15500.0;5200.0;9.0;63.0;7700.0;38300.0;13000.0;23.0
1451;Mannen;7;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;2600.0;5500.0;27100.0;8700.0;19.0;2800.0;14300.0;4100.0;9.0;67.0;8300.0;41400.0;12800.0;28.0
1452;Mannen;7;0;Autochtonen;Totaal alle AOW percentages;2005;53150.0;5300.0;26100.0;8400.0;21.0;2700.0;13600.0;3700.0;9.0;75.0;8000.0;39700.0;12100.0;30.0
1453;Mannen;7;0;Autochtonen;Minder dan 70% AOW opbouw;2005;1400.0;2700.0;13100.0;5800.0;11.0;3300.0;17900.0;5700.0;11.0;68.0;6000.0;31000.0;11500.0;22.0
1454;Mannen;7;0;Autochtonen;70% tot 95% AOW opbouw;2005;1450.0;4800.0;23500.0;8000.0;17.0;2800.0;14600.0;4000.0;9.0;60.0;7600.0;38100.0;12000.0;26.0
1455;Mannen;7;0;Autochtonen;95% of meer AOW opbouw;2005;50350.0;5400.0;26600.0;8500.0;21.0;2700.0;13400.0;3600.0;9.0;75.0;8100.0;40000.0;12100.0;30.0
1456;Mannen;7;4;Totaal alle generaties;Totaal alle AOW percentages;2005;53150.0;5300.0;26100.0;8400.0;21.0;2700.0;13600.0;3700.0;9.0;75.0;8000.0;39700.0;12100.0;30.0
1457;Mannen;7;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1400.0;2700.0;13100.0;5800.0;11.0;3300.0;17900.0;5700.0;11.0;68.0;6000.0;31000.0;11500.0;22.0
1458;Mannen;7;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1450.0;4800.0;23500.0;8000.0;17.0;2800.0;14600.0;4000.0;9.0;60.0;7600.0;38100.0;12000.0;26.0
1459;Mannen;7;4;Totaal alle generaties;95% of meer AOW opbouw;2005;50350.0;5400.0;26600.0;8500.0;21.0;2700.0;13400.0;3600.0;9.0;75.0;8100.0;40000.0;12100.0;30.0
1460;Mannen;7;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1461;Mannen;7;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1462;Mannen;7;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1463;Mannen;7;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1464;Mannen;7;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1465;Mannen;7;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1466;Mannen;7;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1467;Mannen;7;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1468;Mannen;7;4;Autochtonen;Totaal alle AOW percentages;2005;53150.0;5300.0;26100.0;8400.0;21.0;2700.0;13600.0;3700.0;9.0;75.0;8000.0;39700.0;12100.0;30.0
1469;Mannen;7;4;Autochtonen;Minder dan 70% AOW opbouw;2005;1400.0;2700.0;13100.0;5800.0;11.0;3300.0;17900.0;5700.0;11.0;68.0;6000.0;31000.0;11500.0;22.0
1470;Mannen;7;4;Autochtonen;70% tot 95% AOW opbouw;2005;1450.0;4800.0;23500.0;8000.0;17.0;2800.0;14600.0;4000.0;9.0;60.0;7600.0;38100.0;12000.0;26.0
1471;Mannen;7;4;Autochtonen;95% of meer AOW opbouw;2005;50350.0;5400.0;26600.0;8500.0;21.0;2700.0;13400.0;3600.0;9.0;75.0;8100.0;40000.0;12100.0;30.0
1472;Mannen;7;1;Totaal alle generaties;Totaal alle AOW percentages;2005;8000.0;4300.0;20800.0;7400.0;21.0;1800.0;9300.0;2600.0;7.0;50.0;6100.0;30100.0;10000.0;28.0
1473;Mannen;7;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;2900.0;2600.0;12400.0;5800.0;22.0;900.0;4400.0;1400.0;5.0;36.0;3500.0;16800.0;7200.0;27.0
1474;Mannen;7;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1650.0;4600.0;22300.0;7700.0;25.0;1400.0;7100.0;1900.0;6.0;48.0;6000.0;29400.0;9600.0;31.0
1475;Mannen;7;1;Totaal alle generaties;95% of meer AOW opbouw;2005;3450.0;5500.0;27000.0;8700.0;20.0;2800.0;14500.0;4000.0;9.0;64.0;8300.0;41500.0;12700.0;29.0
1476;Mannen;7;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;5100.0;3600.0;17700.0;6800.0;24.0;1200.0;6200.0;1700.0;6.0;41.0;4800.0;23900.0;8500.0;30.0
1477;Mannen;7;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;2750.0;2600.0;12400.0;5800.0;23.0;700.0;3600.0;1200.0;5.0;34.0;3300.0;16000.0;7000.0;28.0
1478;Mannen;7;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;1500.0;4500.0;22300.0;7700.0;27.0;1200.0;6100.0;1500.0;5.0;46.0;5700.0;28400.0;9200.0;32.0
1479;Mannen;7;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;850.0;5500.0;26600.0;8700.0;21.0;2800.0;14900.0;3800.0;9.0;54.0;8300.0;41500.0;12500.0;30.0
1480;Mannen;7;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;2900.0;5400.0;26200.0;8500.0;18.0;2900.0;14700.0;4300.0;9.0;67.0;8300.0;40900.0;12800.0;27.0
1481;Mannen;7;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;150.0;2700.0;13400.0;5800.0;9.0;3800.0;20500.0;6300.0;10.0;68.0;6500.0;33900.0;12100.0;19.0
1482;Mannen;7;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;200.0;4700.0;22800.0;7800.0;14.0;3000.0;15500.0;5200.0;9.0;63.0;7700.0;38300.0;13000.0;23.0
1483;Mannen;7;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;2600.0;5500.0;27100.0;8700.0;19.0;2800.0;14300.0;4100.0;9.0;67.0;8300.0;41400.0;12800.0;28.0
1484;Mannen;7;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
1485;Mannen;7;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
1486;Mannen;7;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
1487;Mannen;7;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
1488;Mannen;7;3;Totaal alle generaties;Totaal alle AOW percentages;2005;4400.0;4700.0;22800.0;7800.0;18.0;2500.0;12600.0;3600.0;8.0;61.0;7200.0;35400.0;11400.0;26.0
1489;Mannen;7;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1050.0;2400.0;11500.0;5600.0;17.0;1200.0;6300.0;2100.0;6.0;48.0;3600.0;17800.0;7700.0;23.0
1490;Mannen;7;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;450.0;4600.0;22400.0;7700.0;18.0;2200.0;11400.0;3500.0;8.0;59.0;6800.0;33800.0;11200.0;26.0
1491;Mannen;7;3;Totaal alle generaties;95% of meer AOW opbouw;2005;2850.0;5500.0;27100.0;8700.0;19.0;3000.0;15200.0;4200.0;9.0;67.0;8500.0;42300.0;12900.0;28.0
1492;Mannen;7;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1650.0;3500.0;17100.0;6700.0;19.0;1700.0;9000.0;2500.0;7.0;52.0;5200.0;26100.0;9200.0;26.0
1493;Mannen;7;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;950.0;2300.0;11200.0;5600.0;19.0;900.0;4300.0;1500.0;5.0;45.0;3200.0;15500.0;7100.0;24.0
1494;Mannen;7;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;300.0;4500.0;22100.0;7600.0;22.0;1800.0;9000.0;2300.0;7.0;58.0;6300.0;31100.0;9900.0;29.0
1495;Mannen;7;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;400.0;5600.0;27500.0;8600.0;18.0;3800.0;20800.0;4900.0;10.0;64.0;9400.0;48300.0;13500.0;28.0
1496;Mannen;7;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;2800.0;5400.0;26200.0;8500.0;18.0;2900.0;14700.0;4300.0;9.0;67.0;8300.0;40900.0;12800.0;27.0
1497;Mannen;7;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;150.0;2700.0;13400.0;5800.0;9.0;3900.0;20800.0;6200.0;10.0;69.0;6600.0;34200.0;12000.0;19.0
1498;Mannen;7;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;150.0;4700.0;22900.0;7800.0;14.0;3100.0;15900.0;5500.0;10.0;62.0;7800.0;38800.0;13300.0;24.0
