ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;KorterDan1Jaar_2;KorterDanEenHalfJaar_3;k_6Tot12Maanden_4;LangerDan1Jaar_5;k_1Tot5Jaar_6;k_1Tot2Jaar_7;k_2Tot5Jaar_8;k_5Tot10Jaar_9;k_10Tot20Jaar_10;k_20JaarOfLanger_11;LangerDan1JaarExacteDuurOnbekend_12;Onbekend_13;GemiddeldeAncienniteit_14
2566;Mannen;Onderwijsniveau: weet niet of onbekend;2020 2e kwartaal;71;10;5;5;60;13;6;6;5;16;15;10;2;10.7
2567;Mannen;Onderwijsniveau: weet niet of onbekend;2020 3e kwartaal;73;6;2;4;64;20;6;14;6;14;14;9;3;9.4
2568;Mannen;Onderwijsniveau: weet niet of onbekend;2020 4e kwartaal;64;6;2;4;55;16;5;11;7;13;10;8;4;9.2
2569;Mannen;Onderwijsniveau: weet niet of onbekend;2020;70;8;3;5;60;16;6;10;6;14;13;10;3;9.8
2570;Mannen;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;40;2;2;0;30;13;6;8;8;6;3;0;7;7.1
2571;Mannen;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;33;7;3;4;24;10;5;5;8;2;4;0;2;7.5
2572;Mannen;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;28;5;4;1;20;9;4;5;5;4;2;0;3;
2573;Mannen;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;30;8;6;2;20;10;3;7;3;4;3;0;2;
2574;Mannen;Onderwijsniveau: weet niet of onbekend;2021;33;6;4;2;24;10;5;6;6;4;3;0;3;7.0
2575;Mannen;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;32;7;4;3;24;10;3;7;7;3;4;0;1;7.7
2576;Mannen;Werkkring: werknemer;2011 1e kwartaal;3639;554;317;238;3084;1105;317;788;611;656;682;31;1;10.1
2577;Mannen;Werkkring: werknemer;2011 2e kwartaal;3652;574;323;251;3078;1087;333;755;598;677;686;30;0;10.1
2578;Mannen;Werkkring: werknemer;2011 3e kwartaal;3671;596;347;249;3075;1078;321;757;572;695;699;31;1;10.0
2579;Mannen;Werkkring: werknemer;2011 4e kwartaal;3665;576;335;241;3090;1064;337;727;617;691;684;34;0;10.0
2580;Mannen;Werkkring: werknemer;2011;3657;575;330;245;3082;1083;327;757;600;680;688;31;0;10.1
2581;Mannen;Werkkring: werknemer;2012 1e kwartaal;3645;556;306;251;3089;1066;343;723;637;680;674;32;0;10.1
2582;Mannen;Werkkring: werknemer;2012 2e kwartaal;3664;552;287;265;3112;1070;358;711;653;692;666;31;1;10.1
2583;Mannen;Werkkring: werknemer;2012 3e kwartaal;3685;551;323;228;3134;1049;343;706;631;721;702;31;0;10.2
2584;Mannen;Werkkring: werknemer;2012 4e kwartaal;3657;539;319;219;3117;1029;328;701;657;700;693;38;1;10.3
2585;Mannen;Werkkring: werknemer;2012;3663;549;309;241;3113;1053;343;710;644;698;684;33;1;10.2
2586;Mannen;Werkkring: werknemer;2013 1e kwartaal;3596;521;286;235;3072;1006;344;663;650;689;682;45;3;10.4
2587;Mannen;Werkkring: werknemer;2013 2e kwartaal;3592;526;293;233;3062;989;349;640;649;692;683;48;4;10.4
2588;Mannen;Werkkring: werknemer;2013 3e kwartaal;3586;530;307;223;3054;969;324;645;647;706;687;46;2;10.4
2589;Mannen;Werkkring: werknemer;2013 4e kwartaal;3588;529;306;223;3056;943;302;641;689;709;671;43;3;10.5
2590;Mannen;Werkkring: werknemer;2013;3590;526;298;229;3061;977;330;647;659;699;681;46;3;10.4
2591;Mannen;Werkkring: werknemer;2014 1e kwartaal;3539;507;292;215;3028;945;312;633;690;697;652;45;4;10.5
2592;Mannen;Werkkring: werknemer;2014 2e kwartaal;3557;545;302;243;3010;941;308;633;690;690;644;45;2;10.4
2593;Mannen;Werkkring: werknemer;2014 3e kwartaal;3586;585;343;242;2999;912;305;607;677;697;668;46;2;10.4
2594;Mannen;Werkkring: werknemer;2014 4e kwartaal;3572;556;321;234;3015;932;299;632;682;690;666;46;2;10.5
2595;Mannen;Werkkring: werknemer;2014;3564;548;315;234;3013;932;306;626;685;693;657;45;2;10.4
2596;Mannen;Werkkring: werknemer;2015 1e kwartaal;3568;558;314;244;3008;934;316;618;701;677;648;48;3;10.5
2597;Mannen;Werkkring: werknemer;2015 2e kwartaal;3589;579;321;257;3007;923;330;593;695;689;651;49;3;10.4
2598;Mannen;Werkkring: werknemer;2015 3e kwartaal;3599;625;364;261;2972;906;317;589;641;717;656;52;3;10.3
2599;Mannen;Werkkring: werknemer;2015 4e kwartaal;3599;600;353;247;2995;911;309;601;668;725;643;48;3;10.4
2600;Mannen;Werkkring: werknemer;2015;3589;590;338;252;2995;918;318;600;676;702;650;49;3;10.4
2601;Mannen;Werkkring: werknemer;2016 1e kwartaal;3584;596;330;266;2987;920;343;577;677;703;635;52;1;10.4
2602;Mannen;Werkkring: werknemer;2016 2e kwartaal;3615;629;346;283;2983;933;352;580;663;702;632;52;4;10.3
2603;Mannen;Werkkring: werknemer;2016 3e kwartaal;3646;663;399;265;2980;934;347;587;606;743;648;49;2;10.2
2604;Mannen;Werkkring: werknemer;2016 4e kwartaal;3655;659;393;266;2993;957;349;608;629;729;634;45;2;10.2
2605;Mannen;Werkkring: werknemer;2016;3625;637;367;270;2986;936;348;588;644;719;637;50;2;10.3
2606;Mannen;Werkkring: werknemer;2017 1e kwartaal;3648;656;369;286;2989;977;374;604;641;694;630;47;3;10.2
2607;Mannen;Werkkring: werknemer;2017 2e kwartaal;3689;687;385;302;3000;997;393;604;615;711;635;43;3;10.1
2608;Mannen;Werkkring: werknemer;2017 3e kwartaal;3725;690;408;283;3031;992;386;606;572;756;661;50;3;10.1
2609;Mannen;Werkkring: werknemer;2017 4e kwartaal;3726;687;395;292;3035;1022;384;638;567;742;657;47;4;10.1
2610;Mannen;Werkkring: werknemer;2017;3697;680;389;291;3014;997;384;613;599;726;646;47;3;10.1
2611;Mannen;Werkkring: werknemer;2018 1e kwartaal;3721;688;386;301;3030;1010;400;610;593;730;648;49;3;10.1
2612;Mannen;Werkkring: werknemer;2018 2e kwartaal;3757;709;392;317;3045;1038;404;633;570;737;650;52;3;10.0
2613;Mannen;Werkkring: werknemer;2018 3e kwartaal;3791;738;423;315;3051;1064;409;654;506;761;672;48;2;9.9
2614;Mannen;Werkkring: werknemer;2018 4e kwartaal;3811;727;423;304;3082;1083;413;670;528;756;661;53;2;9.8
2615;Mannen;Werkkring: werknemer;2018;3770;715;406;309;3052;1049;407;642;549;746;658;50;3;9.9
2616;Mannen;Werkkring: werknemer;2019 1e kwartaal;3798;700;390;310;3096;1114;445;669;546;740;645;51;2;9.9
2617;Mannen;Werkkring: werknemer;2019 2e kwartaal;3836;715;374;340;3118;1144;452;692;541;722;661;51;3;9.8
2618;Mannen;Werkkring: werknemer;2019 3e kwartaal;3861;723;396;328;3134;1166;439;727;519;716;679;55;3;9.7
2619;Mannen;Werkkring: werknemer;2019 4e kwartaal;3847;692;381;311;3152;1186;443;742;519;712;680;56;2;9.8
2620;Mannen;Werkkring: werknemer;2019;3835;708;385;322;3125;1152;445;708;531;722;666;53;2;9.8
2621;Mannen;Werkkring: werknemer;2020 1e kwartaal;3848;678;371;307;3168;1204;463;741;534;719;657;53;3;9.8
2622;Mannen;Werkkring: werknemer;2020 2e kwartaal;3767;609;303;306;3156;1179;451;728;539;707;673;57;3;10.0
2623;Mannen;Werkkring: werknemer;2020 3e kwartaal;3786;594;302;292;3189;1216;441;775;496;700;725;52;3;10.1
2624;Mannen;Werkkring: werknemer;2020 4e kwartaal;3784;599;346;254;3181;1208;410;798;528;686;701;58;3;9.9
2625;Mannen;Werkkring: werknemer;2020;3796;620;330;290;3173;1202;441;760;524;703;689;55;3;10.0
2626;Mannen;Werkkring: werknemer;2021 1e kwartaal;3868;674;423;251;3085;1419;514;905;491;624;552;0;109;8.6
2627;Mannen;Werkkring: werknemer;2021 2e kwartaal;3936;751;437;314;3094;1339;443;896;545;634;576;0;90;8.6
2628;Mannen;Werkkring: werknemer;2021 3e kwartaal;3986;792;493;299;3102;1229;439;791;613;643;616;0;92;8.6
2629;Mannen;Werkkring: werknemer;2021 4e kwartaal;4006;804;504;300;3114;1307;431;876;593;631;582;0;88;8.4
2630;Mannen;Werkkring: werknemer;2021;3949;755;464;291;3099;1323;457;867;561;633;582;0;95;8.6
2631;Mannen;Werkkring: werknemer;2022 1e kwartaal;4032;873;515;358;3075;1325;413;912;559;618;572;0;84;8.4
2632;Mannen;Werkkring: vaste arbeidsrelatie;2011 1e kwartaal;2977;217;104;113;2760;849;195;654;571;641;670;28;0;11.9
2633;Mannen;Werkkring: vaste arbeidsrelatie;2011 2e kwartaal;2961;215;94;121;2745;827;202;625;556;660;675;28;0;11.9
2634;Mannen;Werkkring: vaste arbeidsrelatie;2011 3e kwartaal;2964;212;100;112;2752;820;197;623;535;680;689;28;0;11.9
2635;Mannen;Werkkring: vaste arbeidsrelatie;2011 4e kwartaal;2950;202;96;105;2748;794;201;592;574;678;673;30;0;11.9
2636;Mannen;Werkkring: vaste arbeidsrelatie;2011;2963;212;99;113;2751;822;199;624;559;665;677;29;0;11.9
2637;Mannen;Werkkring: vaste arbeidsrelatie;2012 1e kwartaal;2934;207;94;113;2728;781;200;581;592;666;659;30;0;12.0
2638;Mannen;Werkkring: vaste arbeidsrelatie;2012 2e kwartaal;2926;196;78;119;2730;767;202;565;602;679;652;29;0;12.0
2639;Mannen;Werkkring: vaste arbeidsrelatie;2012 3e kwartaal;2917;178;74;104;2739;748;194;553;578;697;687;29;0;12.2
2640;Mannen;Werkkring: vaste arbeidsrelatie;2012 4e kwartaal;2866;155;71;84;2710;721;187;534;605;676;675;33;1;12.3
2641;Mannen;Werkkring: vaste arbeidsrelatie;2012;2911;184;79;105;2727;754;196;559;595;680;668;30;0;12.1
2642;Mannen;Werkkring: vaste arbeidsrelatie;2013 1e kwartaal;2820;167;75;92;2651;688;187;500;597;667;662;37;2;12.5
2643;Mannen;Werkkring: vaste arbeidsrelatie;2013 2e kwartaal;2806;167;71;96;2637;669;191;478;596;668;664;41;2;12.6
2644;Mannen;Werkkring: vaste arbeidsrelatie;2013 3e kwartaal;2780;151;62;89;2628;646;171;475;591;683;668;41;1;12.7
2645;Mannen;Werkkring: vaste arbeidsrelatie;2013 4e kwartaal;2764;142;63;80;2621;616;153;463;634;682;653;36;1;12.8
2646;Mannen;Werkkring: vaste arbeidsrelatie;2013;2792;157;68;89;2634;655;176;479;604;675;662;39;1;12.6
2647;Mannen;Werkkring: vaste arbeidsrelatie;2014 1e kwartaal;2735;137;60;77;2598;624;160;464;627;673;634;40;1;12.8
2648;Mannen;Werkkring: vaste arbeidsrelatie;2014 2e kwartaal;2724;149;64;86;2574;614;148;465;627;667;627;39;1;12.8
2649;Mannen;Werkkring: vaste arbeidsrelatie;2014 3e kwartaal;2727;154;69;85;2573;595;149;445;615;675;649;39;0;12.9
2650;Mannen;Werkkring: vaste arbeidsrelatie;2014 4e kwartaal;2731;152;67;85;2578;605;148;457;621;668;646;39;1;12.9
2651;Mannen;Werkkring: vaste arbeidsrelatie;2014;2729;148;65;83;2581;609;151;458;623;671;639;39;1;12.8
2652;Mannen;Werkkring: vaste arbeidsrelatie;2015 1e kwartaal;2739;161;74;87;2577;610;156;454;644;654;629;40;1;12.8
2653;Mannen;Werkkring: vaste arbeidsrelatie;2015 2e kwartaal;2730;162;69;92;2567;594;166;428;634;663;635;41;1;12.9
2654;Mannen;Werkkring: vaste arbeidsrelatie;2015 3e kwartaal;2707;163;69;94;2542;584;156;428;585;691;641;42;2;12.9
2655;Mannen;Werkkring: vaste arbeidsrelatie;2015 4e kwartaal;2725;158;73;85;2565;599;160;439;603;698;626;40;2;12.9
2656;Mannen;Werkkring: vaste arbeidsrelatie;2015;2725;161;71;90;2563;597;160;437;616;676;633;40;2;12.9
2657;Mannen;Werkkring: vaste arbeidsrelatie;2016 1e kwartaal;2733;165;76;90;2567;603;167;436;621;680;620;43;1;12.9
2658;Mannen;Werkkring: vaste arbeidsrelatie;2016 2e kwartaal;2729;182;81;101;2546;602;170;431;609;676;614;45;1;12.8
2659;Mannen;Werkkring: vaste arbeidsrelatie;2016 3e kwartaal;2713;171;78;93;2541;605;161;444;553;714;629;39;1;12.9
2660;Mannen;Werkkring: vaste arbeidsrelatie;2016 4e kwartaal;2731;172;76;96;2558;627;172;456;575;705;614;37;1;12.8
2661;Mannen;Werkkring: vaste arbeidsrelatie;2016;2726;173;78;95;2553;609;168;442;590;694;619;41;1;12.9
2662;Mannen;Werkkring: vaste arbeidsrelatie;2017 1e kwartaal;2732;178;79;100;2553;645;186;459;587;674;609;38;0;12.8
2663;Mannen;Werkkring: vaste arbeidsrelatie;2017 2e kwartaal;2730;173;72;101;2556;656;198;457;563;688;616;34;1;12.8
2664;Mannen;Werkkring: vaste arbeidsrelatie;2017 3e kwartaal;2754;168;74;94;2585;649;197;453;520;732;645;39;1;12.9
2665;Mannen;Werkkring: vaste arbeidsrelatie;2017 4e kwartaal;2787;186;85;101;2600;681;197;483;519;719;643;39;1;12.8
2666;Mannen;Werkkring: vaste arbeidsrelatie;2017;2751;176;77;99;2573;658;195;463;547;703;628;37;1;12.8
2667;Mannen;Werkkring: vaste arbeidsrelatie;2018 1e kwartaal;2804;201;91;110;2602;680;205;476;538;708;635;41;1;12.7
2668;Mannen;Werkkring: vaste arbeidsrelatie;2018 2e kwartaal;2824;208;96;113;2615;703;213;490;521;713;635;42;1;12.5
2669;Mannen;Werkkring: vaste arbeidsrelatie;2018 3e kwartaal;2823;209;90;119;2613;723;222;501;463;730;657;40;0;12.5
2670;Mannen;Werkkring: vaste arbeidsrelatie;2018 4e kwartaal;2855;218;98;120;2636;737;225;512;486;725;645;44;1;12.3
2671;Mannen;Werkkring: vaste arbeidsrelatie;2018;2826;209;94;116;2616;711;216;495;502;719;643;42;1;12.5
2672;Mannen;Werkkring: vaste arbeidsrelatie;2019 1e kwartaal;2863;209;96;113;2653;765;245;520;503;713;629;43;1;12.3
2673;Mannen;Werkkring: vaste arbeidsrelatie;2019 2e kwartaal;2891;226;95;131;2662;786;251;535;493;698;643;43;2;12.2
2674;Mannen;Werkkring: vaste arbeidsrelatie;2019 3e kwartaal;2901;225;92;133;2674;806;248;558;468;693;661;45;1;12.1
2675;Mannen;Werkkring: vaste arbeidsrelatie;2019 4e kwartaal;2934;228;99;130;2704;839;259;581;472;690;658;45;1;12.1
2676;Mannen;Werkkring: vaste arbeidsrelatie;2019;2897;222;95;127;2674;799;251;548;484;699;648;44;1;12.2
2677;Mannen;Werkkring: vaste arbeidsrelatie;2020 1e kwartaal;2964;220;96;124;2743;870;275;595;488;699;641;46;1;12.1
2678;Mannen;Werkkring: vaste arbeidsrelatie;2020 2e kwartaal;2958;211;82;129;2746;858;270;588;497;687;658;46;1;12.1
2679;Mannen;Werkkring: vaste arbeidsrelatie;2020 3e kwartaal;2978;201;70;131;2776;893;269;623;453;679;710;42;1;12.2
2680;Mannen;Werkkring: vaste arbeidsrelatie;2020 4e kwartaal;2964;192;83;109;2770;887;250;637;488;661;684;50;1;12.0
2681;Mannen;Werkkring: vaste arbeidsrelatie;2020;2966;206;83;123;2759;877;266;611;481;682;673;46;1;12.1
2682;Mannen;Werkkring: vaste arbeidsrelatie;2021 1e kwartaal;2640;111;52;59;2475;893;232;661;445;604;532;0;54;11.6
2683;Mannen;Werkkring: vaste arbeidsrelatie;2021 2e kwartaal;2714;126;64;63;2540;878;206;672;480;616;566;0;48;11.7
2684;Mannen;Werkkring: vaste arbeidsrelatie;2021 3e kwartaal;2722;120;58;62;2548;781;201;581;542;622;603;0;54;11.8
2685;Mannen;Werkkring: vaste arbeidsrelatie;2021 4e kwartaal;2743;141;62;79;2556;841;193;649;535;609;570;0;46;11.5
2686;Mannen;Werkkring: vaste arbeidsrelatie;2021;2705;125;59;66;2530;849;208;641;500;613;568;0;50;11.6
2687;Mannen;Werkkring: vaste arbeidsrelatie;2022 1e kwartaal;2759;164;83;81;2550;882;194;688;506;602;559;0;45;11.4
2688;Mannen;Werkkring: flexibele arbeidsrelatie;2011 1e kwartaal;662;337;213;125;324;255;121;134;40;15;11;2;1;2.3
2689;Mannen;Werkkring: flexibele arbeidsrelatie;2011 2e kwartaal;692;359;229;130;333;261;131;130;42;16;11;2;0;2.2
2690;Mannen;Werkkring: flexibele arbeidsrelatie;2011 3e kwartaal;707;384;247;137;323;258;124;134;37;15;11;3;1;2.1
2691;Mannen;Werkkring: flexibele arbeidsrelatie;2011 4e kwartaal;716;374;238;136;341;270;136;134;43;13;11;3;0;2.2
2692;Mannen;Werkkring: flexibele arbeidsrelatie;2011;694;363;232;132;330;261;128;133;41;15;11;3;0;2.2
2693;Mannen;Werkkring: flexibele arbeidsrelatie;2012 1e kwartaal;711;350;212;138;361;285;143;142;45;14;15;2;0;2.5
2694;Mannen;Werkkring: flexibele arbeidsrelatie;2012 2e kwartaal;738;355;209;147;382;302;156;146;51;13;14;2;1;2.4
2695;Mannen;Werkkring: flexibele arbeidsrelatie;2012 3e kwartaal;768;373;249;124;395;301;149;153;52;24;16;2;0;2.5
2696;Mannen;Werkkring: flexibele arbeidsrelatie;2012 4e kwartaal;791;384;249;135;406;308;142;166;52;24;18;5;1;2.7
2697;Mannen;Werkkring: flexibele arbeidsrelatie;2012;752;365;230;136;386;299;147;152;50;19;16;3;0;2.5
2698;Mannen;Werkkring: flexibele arbeidsrelatie;2013 1e kwartaal;776;354;211;144;421;319;157;162;53;22;20;8;1;2.8
2699;Mannen;Werkkring: flexibele arbeidsrelatie;2013 2e kwartaal;786;359;221;137;425;320;157;163;54;24;20;7;2;2.8
2700;Mannen;Werkkring: flexibele arbeidsrelatie;2013 3e kwartaal;806;379;245;134;426;323;153;170;56;23;19;5;2;2.7
2701;Mannen;Werkkring: flexibele arbeidsrelatie;2013 4e kwartaal;824;387;243;143;435;326;148;178;55;28;19;7;2;2.7
2702;Mannen;Werkkring: flexibele arbeidsrelatie;2013;798;369;230;139;427;322;154;168;54;24;19;7;2;2.7
2703;Mannen;Werkkring: flexibele arbeidsrelatie;2014 1e kwartaal;804;371;233;138;430;321;152;169;62;23;18;5;3;2.8
2704;Mannen;Werkkring: flexibele arbeidsrelatie;2014 2e kwartaal;833;395;238;157;437;327;160;167;64;23;17;6;1;2.6
2705;Mannen;Werkkring: flexibele arbeidsrelatie;2014 3e kwartaal;859;431;274;157;426;317;155;162;62;22;18;7;2;2.5
2706;Mannen;Werkkring: flexibele arbeidsrelatie;2014 4e kwartaal;841;403;254;149;437;327;151;175;61;23;20;7;1;2.7
2707;Mannen;Werkkring: flexibele arbeidsrelatie;2014;834;400;250;150;432;323;155;168;62;23;18;6;2;2.7
2708;Mannen;Werkkring: flexibele arbeidsrelatie;2015 1e kwartaal;829;396;239;157;431;324;160;164;57;23;19;8;1;2.7
2709;Mannen;Werkkring: flexibele arbeidsrelatie;2015 2e kwartaal;859;417;252;165;440;328;163;165;61;26;17;8;2;2.6
2710;Mannen;Werkkring: flexibele arbeidsrelatie;2015 3e kwartaal;892;462;294;167;429;321;161;160;57;26;15;10;1;2.4
2711;Mannen;Werkkring: flexibele arbeidsrelatie;2015 4e kwartaal;874;442;280;162;430;311;149;162;66;27;18;8;2;2.6
2712;Mannen;Werkkring: flexibele arbeidsrelatie;2015;863;429;266;163;433;321;158;163;60;25;17;9;2;2.6
2713;Mannen;Werkkring: flexibele arbeidsrelatie;2016 1e kwartaal;851;431;254;176;420;317;175;141;56;23;15;9;1;2.4
2714;Mannen;Werkkring: flexibele arbeidsrelatie;2016 2e kwartaal;886;446;265;181;437;331;182;149;54;26;18;7;2;2.5
2715;Mannen;Werkkring: flexibele arbeidsrelatie;2016 3e kwartaal;933;492;320;172;439;329;186;143;53;29;19;10;1;2.4
2716;Mannen;Werkkring: flexibele arbeidsrelatie;2016 4e kwartaal;924;487;317;170;435;329;177;152;54;24;20;8;2;2.4
2717;Mannen;Werkkring: flexibele arbeidsrelatie;2016;899;464;289;175;433;327;180;146;54;25;18;9;2;2.4
2718;Mannen;Werkkring: flexibele arbeidsrelatie;2017 1e kwartaal;916;477;291;187;436;333;188;144;54;21;21;9;2;2.4
2719;Mannen;Werkkring: flexibele arbeidsrelatie;2017 2e kwartaal;959;514;314;201;443;341;195;147;52;23;19;8;2;2.3
2720;Mannen;Werkkring: flexibele arbeidsrelatie;2017 3e kwartaal;971;522;334;188;446;342;189;153;52;24;17;12;2;2.2
2721;Mannen;Werkkring: flexibele arbeidsrelatie;2017 4e kwartaal;939;501;310;191;435;341;187;154;48;23;14;8;3;2.2
2722;Mannen;Werkkring: flexibele arbeidsrelatie;2017;946;504;312;192;440;339;190;150;52;23;17;9;2;2.3
2723;Mannen;Werkkring: flexibele arbeidsrelatie;2018 1e kwartaal;917;486;295;191;428;330;196;135;54;22;13;9;2;2.2
2724;Mannen;Werkkring: flexibele arbeidsrelatie;2018 2e kwartaal;933;501;296;204;430;334;191;143;48;24;14;9;2;2.2
2725;Mannen;Werkkring: flexibele arbeidsrelatie;2018 3e kwartaal;968;529;334;195;437;340;187;153;43;31;16;8;2;2.2
2726;Mannen;Werkkring: flexibele arbeidsrelatie;2018 4e kwartaal;955;508;325;184;446;346;188;157;43;31;17;9;1;2.3
2727;Mannen;Werkkring: flexibele arbeidsrelatie;2018;943;506;312;194;435;338;191;147;47;27;15;9;2;2.2
2728;Mannen;Werkkring: flexibele arbeidsrelatie;2019 1e kwartaal;934;491;294;197;442;349;200;149;44;27;16;7;1;2.3
2729;Mannen;Werkkring: flexibele arbeidsrelatie;2019 2e kwartaal;945;488;279;209;456;358;201;157;48;24;17;8;1;2.4
2730;Mannen;Werkkring: flexibele arbeidsrelatie;2019 3e kwartaal;960;498;304;195;460;360;191;169;50;22;19;9;2;2.3
2731;Mannen;Werkkring: flexibele arbeidsrelatie;2019 4e kwartaal;913;464;283;181;448;346;185;162;47;22;22;11;1;2.5
2732;Mannen;Werkkring: flexibele arbeidsrelatie;2019;938;485;290;196;451;353;194;159;47;24;18;9;1;2.4
2733;Mannen;Werkkring: flexibele arbeidsrelatie;2020 1e kwartaal;883;458;275;183;424;334;188;146;47;21;16;8;1;2.3
2734;Mannen;Werkkring: flexibele arbeidsrelatie;2020 2e kwartaal;809;398;222;177;410;321;182;139;43;20;15;11;1;2.4
2735;Mannen;Werkkring: flexibele arbeidsrelatie;2020 3e kwartaal;808;393;232;162;413;323;172;151;43;21;15;11;2;2.4
2736;Mannen;Werkkring: flexibele arbeidsrelatie;2020 4e kwartaal;820;407;263;145;411;321;160;161;39;25;17;9;2;2.5
2737;Mannen;Werkkring: flexibele arbeidsrelatie;2020;830;414;248;167;414;325;175;149;43;21;16;9;1;2.4
2738;Mannen;Werkkring: flexibele arbeidsrelatie;2021 1e kwartaal;1228;563;371;192;610;526;282;244;45;20;19;0;54;2.1
2739;Mannen;Werkkring: flexibele arbeidsrelatie;2021 2e kwartaal;1222;625;374;252;555;460;237;223;65;19;10;0;42;1.8
2740;Mannen;Werkkring: flexibele arbeidsrelatie;2021 3e kwartaal;1265;673;435;238;554;448;238;210;71;21;14;0;38;1.8
2741;Mannen;Werkkring: flexibele arbeidsrelatie;2021 4e kwartaal;1263;662;442;220;558;466;239;227;59;22;12;0;43;1.8
2742;Mannen;Werkkring: flexibele arbeidsrelatie;2021;1244;631;405;225;569;475;249;226;60;20;14;0;44;1.9
2743;Mannen;Werkkring: flexibele arbeidsrelatie;2022 1e kwartaal;1273;708;432;277;525;443;219;225;53;16;13;0;39;1.8
2744;Mannen;Werkkring: zelfstandige;2011 1e kwartaal;805;60;29;30;745;207;56;151;155;196;178;9;0;12.5
2745;Mannen;Werkkring: zelfstandige;2011 2e kwartaal;797;57;30;27;740;209;58;150;163;188;173;7;0;12.2
2746;Mannen;Werkkring: zelfstandige;2011 3e kwartaal;812;65;30;35;747;198;55;143;149;205;187;8;0;12.4
2747;Mannen;Werkkring: zelfstandige;2011 4e kwartaal;822;65;29;36;756;202;54;148;153;205;187;8;0;12.4
2748;Mannen;Werkkring: zelfstandige;2011;809;62;29;32;747;204;56;148;155;198;181;8;0;12.4
2749;Mannen;Werkkring: zelfstandige;2012 1e kwartaal;825;61;33;28;763;207;57;150;165;197;186;9;0;12.5
2750;Mannen;Werkkring: zelfstandige;2012 2e kwartaal;828;61;30;31;767;204;60;144;162;194;198;8;0;12.8
2751;Mannen;Werkkring: zelfstandige;2012 3e kwartaal;822;59;24;34;763;200;57;144;159;195;201;7;0;12.8
2752;Mannen;Werkkring: zelfstandige;2012 4e kwartaal;828;64;27;37;762;202;53;148;158;195;194;14;1;12.5
2753;Mannen;Werkkring: zelfstandige;2012;825;61;29;32;764;203;57;147;161;195;195;10;0;12.6
2754;Mannen;Werkkring: zelfstandige;2013 1e kwartaal;843;62;29;33;776;213;65;149;159;200;189;16;4;12.4
2755;Mannen;Werkkring: zelfstandige;2013 2e kwartaal;853;64;32;32;785;214;65;149;163;202;191;15;4;12.3
2756;Mannen;Werkkring: zelfstandige;2013 3e kwartaal;865;67;33;33;794;206;60;145;170;204;200;15;4;12.5
2757;Mannen;Werkkring: zelfstandige;2013 4e kwartaal;855;58;30;28;794;204;63;141;174;201;200;15;3;12.7
2758;Mannen;Werkkring: zelfstandige;2013;854;63;31;32;787;209;63;146;166;202;195;15;4;12.5
2759;Mannen;Werkkring: zelfstandige;2014 1e kwartaal;869;61;31;30;804;190;52;138;191;208;201;15;4;13.0
2760;Mannen;Werkkring: zelfstandige;2014 2e kwartaal;880;70;42;28;807;190;50;140;191;205;208;13;4;12.9
2761;Mannen;Werkkring: zelfstandige;2014 3e kwartaal;876;68;33;35;806;193;60;133;177;212;210;15;2;12.9
2762;Mannen;Werkkring: zelfstandige;2014 4e kwartaal;888;75;28;47;810;189;54;135;181;207;214;19;3;12.9
2763;Mannen;Werkkring: zelfstandige;2014;878;68;34;35;807;190;54;136;185;208;208;15;3;13.0
2764;Mannen;Werkkring: zelfstandige;2015 1e kwartaal;870;65;31;34;802;192;60;133;184;201;205;19;3;12.9
2765;Mannen;Werkkring: zelfstandige;2015 2e kwartaal;872;65;36;29;804;202;66;137;181;203;205;13;3;12.8
2766;Mannen;Werkkring: zelfstandige;2015 3e kwartaal;885;68;34;34;815;205;64;141;172;212;212;13;3;12.8
2767;Mannen;Werkkring: zelfstandige;2015 4e kwartaal;878;72;33;39;803;191;57;134;185;201;213;13;3;12.9
2768;Mannen;Werkkring: zelfstandige;2015;876;67;33;34;806;198;62;136;181;204;209;14;3;12.9
2769;Mannen;Werkkring: zelfstandige;2016 1e kwartaal;880;69;34;35;805;207;67;140;182;204;199;14;6;12.4
2770;Mannen;Werkkring: zelfstandige;2016 2e kwartaal;887;71;36;34;812;209;67;141;172;212;206;14;4;12.6
2771;Mannen;Werkkring: zelfstandige;2016 3e kwartaal;895;62;25;37;829;203;62;140;176;225;209;16;4;12.7
2772;Mannen;Werkkring: zelfstandige;2016 4e kwartaal;898;64;31;33;832;202;65;137;178;224;213;15;3;13.0
2773;Mannen;Werkkring: zelfstandige;2016;890;67;32;35;819;205;65;140;177;216;207;15;4;12.7
2774;Mannen;Werkkring: zelfstandige;2017 1e kwartaal;899;65;34;31;829;199;66;133;194;214;203;19;4;12.7
2775;Mannen;Werkkring: zelfstandige;2017 2e kwartaal;896;67;33;34;826;211;65;146;180;210;206;19;3;12.7
2776;Mannen;Werkkring: zelfstandige;2017 3e kwartaal;900;65;27;37;832;202;64;138;173;218;225;14;4;13.0
2777;Mannen;Werkkring: zelfstandige;2017 4e kwartaal;907;67;32;35;836;208;63;145;175;219;218;17;4;12.9
