ID;LeeftijdVanDeMoederOp31December;HerkomstlandMoeder;GeboortelandMoeder;Perioden;LevendGeborenKinderen_1
5327;39 jaar;Oceanië;Moeder geboren buiten Nederland;2023;10.0
5328;39 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2021;405.0
5329;39 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2022;363.0
5330;39 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2023;380.0
5331;39 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2021;75.0
5332;39 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2022;67.0
5333;39 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2023;63.0
5334;39 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2021;330.0
5335;39 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2022;296.0
5336;39 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2023;317.0
5337;39 jaar;België;Totaal moeders;2021;32.0
5338;39 jaar;België;Totaal moeders;2022;28.0
5339;39 jaar;België;Totaal moeders;2023;23.0
5340;39 jaar;België;Moeder geboren in Nederland;2021;14.0
5341;39 jaar;België;Moeder geboren in Nederland;2022;12.0
5342;39 jaar;België;Moeder geboren in Nederland;2023;9.0
5343;39 jaar;België;Moeder geboren buiten Nederland;2021;18.0
5344;39 jaar;België;Moeder geboren buiten Nederland;2022;16.0
5345;39 jaar;België;Moeder geboren buiten Nederland;2023;14.0
5346;39 jaar;Duitsland;Totaal moeders;2021;86.0
5347;39 jaar;Duitsland;Totaal moeders;2022;64.0
5348;39 jaar;Duitsland;Totaal moeders;2023;72.0
5349;39 jaar;Duitsland;Moeder geboren in Nederland;2021;27.0
5350;39 jaar;Duitsland;Moeder geboren in Nederland;2022;26.0
5351;39 jaar;Duitsland;Moeder geboren in Nederland;2023;23.0
5352;39 jaar;Duitsland;Moeder geboren buiten Nederland;2021;59.0
5353;39 jaar;Duitsland;Moeder geboren buiten Nederland;2022;38.0
5354;39 jaar;Duitsland;Moeder geboren buiten Nederland;2023;49.0
5355;39 jaar;Polen;Totaal moeders;2021;85.0
5356;39 jaar;Polen;Totaal moeders;2022;89.0
5357;39 jaar;Polen;Totaal moeders;2023;91.0
5358;39 jaar;Polen;Moeder geboren in Nederland;2021;4.0
5359;39 jaar;Polen;Moeder geboren in Nederland;2022;1.0
5360;39 jaar;Polen;Moeder geboren in Nederland;2023;2.0
5361;39 jaar;Polen;Moeder geboren buiten Nederland;2021;81.0
5362;39 jaar;Polen;Moeder geboren buiten Nederland;2022;88.0
5363;39 jaar;Polen;Moeder geboren buiten Nederland;2023;89.0
5364;39 jaar;Overig Europa;Totaal moeders;2021;313.0
5365;39 jaar;Overig Europa;Totaal moeders;2022;308.0
5366;39 jaar;Overig Europa;Totaal moeders;2023;320.0
5367;39 jaar;Overig Europa;Moeder geboren in Nederland;2021;57.0
5368;39 jaar;Overig Europa;Moeder geboren in Nederland;2022;51.0
5369;39 jaar;Overig Europa;Moeder geboren in Nederland;2023;40.0
5370;39 jaar;Overig Europa;Moeder geboren buiten Nederland;2021;256.0
5371;39 jaar;Overig Europa;Moeder geboren buiten Nederland;2022;257.0
5372;39 jaar;Overig Europa;Moeder geboren buiten Nederland;2023;280.0
5373;39 jaar;Onbekend herkomstland;Totaal moeders;2021;0.0
5374;39 jaar;Onbekend herkomstland;Totaal moeders;2022;0.0
5375;39 jaar;Onbekend herkomstland;Totaal moeders;2023;0.0
5376;39 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2021;0.0
5377;39 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2022;0.0
5378;39 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2023;0.0
5379;39 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2021;0.0
5380;39 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2022;0.0
5381;39 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2023;0.0
5382;40 jaar;Totaal;Totaal moeders;2021;3242.0
5383;40 jaar;Totaal;Totaal moeders;2022;3037.0
5384;40 jaar;Totaal;Totaal moeders;2023;3002.0
5385;40 jaar;Totaal;Moeder geboren in Nederland;2021;2221.0
5386;40 jaar;Totaal;Moeder geboren in Nederland;2022;2020.0
5387;40 jaar;Totaal;Moeder geboren in Nederland;2023;1980.0
5388;40 jaar;Totaal;Moeder geboren buiten Nederland;2021;1021.0
5389;40 jaar;Totaal;Moeder geboren buiten Nederland;2022;1017.0
5390;40 jaar;Totaal;Moeder geboren buiten Nederland;2023;1022.0
5391;40 jaar;Nederland;Totaal moeders;2021;1800.0
5392;40 jaar;Nederland;Totaal moeders;2022;1623.0
5393;40 jaar;Nederland;Totaal moeders;2023;1561.0
5394;40 jaar;Nederland;Moeder geboren in Nederland;2021;1800.0
5395;40 jaar;Nederland;Moeder geboren in Nederland;2022;1623.0
5396;40 jaar;Nederland;Moeder geboren in Nederland;2023;1561.0
5397;40 jaar;Nederland;Moeder geboren buiten Nederland;2021;
5398;40 jaar;Nederland;Moeder geboren buiten Nederland;2022;
5399;40 jaar;Nederland;Moeder geboren buiten Nederland;2023;
5400;40 jaar;Buiten Nederland;Totaal moeders;2021;1442.0
5401;40 jaar;Buiten Nederland;Totaal moeders;2022;1414.0
5402;40 jaar;Buiten Nederland;Totaal moeders;2023;1441.0
5403;40 jaar;Buiten Nederland;Moeder geboren in Nederland;2021;421.0
5404;40 jaar;Buiten Nederland;Moeder geboren in Nederland;2022;397.0
5405;40 jaar;Buiten Nederland;Moeder geboren in Nederland;2023;419.0
5406;40 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2021;1021.0
5407;40 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2022;1017.0
5408;40 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2023;1022.0
5409;40 jaar;Europa (exclusief Nederland);Totaal moeders;2021;385.0
5410;40 jaar;Europa (exclusief Nederland);Totaal moeders;2022;374.0
5411;40 jaar;Europa (exclusief Nederland);Totaal moeders;2023;375.0
5412;40 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2021;63.0
5413;40 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2022;75.0
5414;40 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2023;52.0
5415;40 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2021;322.0
5416;40 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2022;299.0
5417;40 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2023;323.0
5418;40 jaar;Buiten Europa;Totaal moeders;2021;1057.0
5419;40 jaar;Buiten Europa;Totaal moeders;2022;1040.0
5420;40 jaar;Buiten Europa;Totaal moeders;2023;1066.0
5421;40 jaar;Buiten Europa;Moeder geboren in Nederland;2021;358.0
5422;40 jaar;Buiten Europa;Moeder geboren in Nederland;2022;322.0
5423;40 jaar;Buiten Europa;Moeder geboren in Nederland;2023;367.0
5424;40 jaar;Buiten Europa;Moeder geboren buiten Nederland;2021;699.0
5425;40 jaar;Buiten Europa;Moeder geboren buiten Nederland;2022;718.0
5426;40 jaar;Buiten Europa;Moeder geboren buiten Nederland;2023;699.0
5427;40 jaar;Indonesië;Totaal moeders;2021;115.0
5428;40 jaar;Indonesië;Totaal moeders;2022;85.0
5429;40 jaar;Indonesië;Totaal moeders;2023;82.0
5430;40 jaar;Indonesië;Moeder geboren in Nederland;2021;93.0
5431;40 jaar;Indonesië;Moeder geboren in Nederland;2022;57.0
5432;40 jaar;Indonesië;Moeder geboren in Nederland;2023;71.0
5433;40 jaar;Indonesië;Moeder geboren buiten Nederland;2021;22.0
5434;40 jaar;Indonesië;Moeder geboren buiten Nederland;2022;28.0
5435;40 jaar;Indonesië;Moeder geboren buiten Nederland;2023;11.0
5436;40 jaar;Marokko;Totaal moeders;2021;180.0
5437;40 jaar;Marokko;Totaal moeders;2022;194.0
5438;40 jaar;Marokko;Totaal moeders;2023;186.0
5439;40 jaar;Marokko;Moeder geboren in Nederland;2021;60.0
5440;40 jaar;Marokko;Moeder geboren in Nederland;2022;82.0
5441;40 jaar;Marokko;Moeder geboren in Nederland;2023;67.0
5442;40 jaar;Marokko;Moeder geboren buiten Nederland;2021;120.0
5443;40 jaar;Marokko;Moeder geboren buiten Nederland;2022;112.0
5444;40 jaar;Marokko;Moeder geboren buiten Nederland;2023;119.0
5445;40 jaar;Nederlandse Cariben;Totaal moeders;2021;46.0
5446;40 jaar;Nederlandse Cariben;Totaal moeders;2022;46.0
5447;40 jaar;Nederlandse Cariben;Totaal moeders;2023;53.0
5448;40 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2021;17.0
5449;40 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2022;15.0
5450;40 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2023;21.0
5451;40 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2021;29.0
5452;40 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2022;31.0
5453;40 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2023;32.0
5454;40 jaar;Suriname;Totaal moeders;2021;118.0
5455;40 jaar;Suriname;Totaal moeders;2022;92.0
5456;40 jaar;Suriname;Totaal moeders;2023;130.0
5457;40 jaar;Suriname;Moeder geboren in Nederland;2021;77.0
5458;40 jaar;Suriname;Moeder geboren in Nederland;2022;54.0
5459;40 jaar;Suriname;Moeder geboren in Nederland;2023;89.0
5460;40 jaar;Suriname;Moeder geboren buiten Nederland;2021;41.0
5461;40 jaar;Suriname;Moeder geboren buiten Nederland;2022;38.0
5462;40 jaar;Suriname;Moeder geboren buiten Nederland;2023;41.0
5463;40 jaar;Turkije;Totaal moeders;2021;104.0
5464;40 jaar;Turkije;Totaal moeders;2022;125.0
5465;40 jaar;Turkije;Totaal moeders;2023;106.0
5466;40 jaar;Turkije;Moeder geboren in Nederland;2021;47.0
5467;40 jaar;Turkije;Moeder geboren in Nederland;2022;56.0
5468;40 jaar;Turkije;Moeder geboren in Nederland;2023;56.0
5469;40 jaar;Turkije;Moeder geboren buiten Nederland;2021;57.0
5470;40 jaar;Turkije;Moeder geboren buiten Nederland;2022;69.0
5471;40 jaar;Turkije;Moeder geboren buiten Nederland;2023;50.0
5472;40 jaar;Afrika (exclusief Marokko);Totaal moeders;2021;108.0
5473;40 jaar;Afrika (exclusief Marokko);Totaal moeders;2022;104.0
5474;40 jaar;Afrika (exclusief Marokko);Totaal moeders;2023;117.0
5475;40 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2021;11.0
5476;40 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2022;12.0
5477;40 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2023;19.0
5478;40 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2021;97.0
5479;40 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2022;92.0
5480;40 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2023;98.0
5481;40 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2021;125.0
5482;40 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2022;131.0
5483;40 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2023;122.0
5484;40 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2021;17.0
5485;40 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2022;14.0
5486;40 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2023;14.0
5487;40 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2021;108.0
5488;40 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2022;117.0
5489;40 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2023;108.0
5490;40 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2021;261.0
5491;40 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2022;263.0
5492;40 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2023;270.0
5493;40 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2021;36.0
5494;40 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2022;32.0
5495;40 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2023;30.0
5496;40 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2021;225.0
5497;40 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2022;231.0
5498;40 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2023;240.0
5499;40 jaar;Afrika;Totaal moeders;2021;288.0
5500;40 jaar;Afrika;Totaal moeders;2022;298.0
5501;40 jaar;Afrika;Totaal moeders;2023;303.0
5502;40 jaar;Afrika;Moeder geboren in Nederland;2021;71.0
5503;40 jaar;Afrika;Moeder geboren in Nederland;2022;94.0
5504;40 jaar;Afrika;Moeder geboren in Nederland;2023;86.0
5505;40 jaar;Afrika;Moeder geboren buiten Nederland;2021;217.0
5506;40 jaar;Afrika;Moeder geboren buiten Nederland;2022;204.0
5507;40 jaar;Afrika;Moeder geboren buiten Nederland;2023;217.0
5508;40 jaar;Amerika;Totaal moeders;2021;279.0
5509;40 jaar;Amerika;Totaal moeders;2022;259.0
5510;40 jaar;Amerika;Totaal moeders;2023;297.0
5511;40 jaar;Amerika;Moeder geboren in Nederland;2021;106.0
5512;40 jaar;Amerika;Moeder geboren in Nederland;2022;82.0
5513;40 jaar;Amerika;Moeder geboren in Nederland;2023;123.0
5514;40 jaar;Amerika;Moeder geboren buiten Nederland;2021;173.0
5515;40 jaar;Amerika;Moeder geboren buiten Nederland;2022;177.0
5516;40 jaar;Amerika;Moeder geboren buiten Nederland;2023;174.0
5517;40 jaar;Azië;Totaal moeders;2021;480.0
5518;40 jaar;Azië;Totaal moeders;2022;473.0
5519;40 jaar;Azië;Totaal moeders;2023;458.0
5520;40 jaar;Azië;Moeder geboren in Nederland;2021;176.0
5521;40 jaar;Azië;Moeder geboren in Nederland;2022;145.0
5522;40 jaar;Azië;Moeder geboren in Nederland;2023;157.0
5523;40 jaar;Azië;Moeder geboren buiten Nederland;2021;304.0
5524;40 jaar;Azië;Moeder geboren buiten Nederland;2022;328.0
5525;40 jaar;Azië;Moeder geboren buiten Nederland;2023;301.0
5526;40 jaar;Oceanië;Totaal moeders;2021;10.0
5527;40 jaar;Oceanië;Totaal moeders;2022;10.0
5528;40 jaar;Oceanië;Totaal moeders;2023;8.0
5529;40 jaar;Oceanië;Moeder geboren in Nederland;2021;5.0
5530;40 jaar;Oceanië;Moeder geboren in Nederland;2022;1.0
5531;40 jaar;Oceanië;Moeder geboren in Nederland;2023;1.0
5532;40 jaar;Oceanië;Moeder geboren buiten Nederland;2021;5.0
5533;40 jaar;Oceanië;Moeder geboren buiten Nederland;2022;9.0
5534;40 jaar;Oceanië;Moeder geboren buiten Nederland;2023;7.0
5535;40 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2021;314.0
5536;40 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2022;291.0
5537;40 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2023;283.0
5538;40 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2021;52.0
5539;40 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2022;60.0
5540;40 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2023;45.0
5541;40 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2021;262.0
5542;40 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2022;231.0
5543;40 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2023;238.0
5544;40 jaar;België;Totaal moeders;2021;20.0
5545;40 jaar;België;Totaal moeders;2022;20.0
5546;40 jaar;België;Totaal moeders;2023;12.0
5547;40 jaar;België;Moeder geboren in Nederland;2021;3.0
5548;40 jaar;België;Moeder geboren in Nederland;2022;13.0
5549;40 jaar;België;Moeder geboren in Nederland;2023;6.0
5550;40 jaar;België;Moeder geboren buiten Nederland;2021;17.0
5551;40 jaar;België;Moeder geboren buiten Nederland;2022;7.0
5552;40 jaar;België;Moeder geboren buiten Nederland;2023;6.0
5553;40 jaar;Duitsland;Totaal moeders;2021;58.0
5554;40 jaar;Duitsland;Totaal moeders;2022;61.0
5555;40 jaar;Duitsland;Totaal moeders;2023;52.0
5556;40 jaar;Duitsland;Moeder geboren in Nederland;2021;22.0
5557;40 jaar;Duitsland;Moeder geboren in Nederland;2022;18.0
5558;40 jaar;Duitsland;Moeder geboren in Nederland;2023;16.0
5559;40 jaar;Duitsland;Moeder geboren buiten Nederland;2021;36.0
5560;40 jaar;Duitsland;Moeder geboren buiten Nederland;2022;43.0
5561;40 jaar;Duitsland;Moeder geboren buiten Nederland;2023;36.0
5562;40 jaar;Polen;Totaal moeders;2021;81.0
5563;40 jaar;Polen;Totaal moeders;2022;66.0
5564;40 jaar;Polen;Totaal moeders;2023;72.0
5565;40 jaar;Polen;Moeder geboren in Nederland;2021;3.0
5566;40 jaar;Polen;Moeder geboren in Nederland;2022;2.0
5567;40 jaar;Polen;Moeder geboren in Nederland;2023;5.0
5568;40 jaar;Polen;Moeder geboren buiten Nederland;2021;78.0
5569;40 jaar;Polen;Moeder geboren buiten Nederland;2022;64.0
5570;40 jaar;Polen;Moeder geboren buiten Nederland;2023;67.0
5571;40 jaar;Overig Europa;Totaal moeders;2021;226.0
5572;40 jaar;Overig Europa;Totaal moeders;2022;227.0
5573;40 jaar;Overig Europa;Totaal moeders;2023;239.0
5574;40 jaar;Overig Europa;Moeder geboren in Nederland;2021;35.0
5575;40 jaar;Overig Europa;Moeder geboren in Nederland;2022;42.0
5576;40 jaar;Overig Europa;Moeder geboren in Nederland;2023;25.0
5577;40 jaar;Overig Europa;Moeder geboren buiten Nederland;2021;191.0
5578;40 jaar;Overig Europa;Moeder geboren buiten Nederland;2022;185.0
5579;40 jaar;Overig Europa;Moeder geboren buiten Nederland;2023;214.0
5580;40 jaar;Onbekend herkomstland;Totaal moeders;2021;0.0
5581;40 jaar;Onbekend herkomstland;Totaal moeders;2022;0.0
5582;40 jaar;Onbekend herkomstland;Totaal moeders;2023;0.0
5583;40 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2021;0.0
5584;40 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2022;0.0
5585;40 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2023;0.0
5586;40 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2021;0.0
5587;40 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2022;0.0
5588;40 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2023;0.0
5589;41 jaar;Totaal;Totaal moeders;2021;2186.0
5590;41 jaar;Totaal;Totaal moeders;2022;2072.0
5591;41 jaar;Totaal;Totaal moeders;2023;2033.0
5592;41 jaar;Totaal;Moeder geboren in Nederland;2021;1446.0
5593;41 jaar;Totaal;Moeder geboren in Nederland;2022;1401.0
5594;41 jaar;Totaal;Moeder geboren in Nederland;2023;1335.0
5595;41 jaar;Totaal;Moeder geboren buiten Nederland;2021;740.0
5596;41 jaar;Totaal;Moeder geboren buiten Nederland;2022;671.0
5597;41 jaar;Totaal;Moeder geboren buiten Nederland;2023;698.0
5598;41 jaar;Nederland;Totaal moeders;2021;1173.0
5599;41 jaar;Nederland;Totaal moeders;2022;1086.0
5600;41 jaar;Nederland;Totaal moeders;2023;1062.0
5601;41 jaar;Nederland;Moeder geboren in Nederland;2021;1173.0
5602;41 jaar;Nederland;Moeder geboren in Nederland;2022;1086.0
5603;41 jaar;Nederland;Moeder geboren in Nederland;2023;1062.0
5604;41 jaar;Nederland;Moeder geboren buiten Nederland;2021;
5605;41 jaar;Nederland;Moeder geboren buiten Nederland;2022;
5606;41 jaar;Nederland;Moeder geboren buiten Nederland;2023;
5607;41 jaar;Buiten Nederland;Totaal moeders;2021;1013.0
5608;41 jaar;Buiten Nederland;Totaal moeders;2022;986.0
5609;41 jaar;Buiten Nederland;Totaal moeders;2023;971.0
5610;41 jaar;Buiten Nederland;Moeder geboren in Nederland;2021;273.0
5611;41 jaar;Buiten Nederland;Moeder geboren in Nederland;2022;315.0
5612;41 jaar;Buiten Nederland;Moeder geboren in Nederland;2023;273.0
5613;41 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2021;740.0
5614;41 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2022;671.0
5615;41 jaar;Buiten Nederland;Moeder geboren buiten Nederland;2023;698.0
5616;41 jaar;Europa (exclusief Nederland);Totaal moeders;2021;264.0
5617;41 jaar;Europa (exclusief Nederland);Totaal moeders;2022;253.0
5618;41 jaar;Europa (exclusief Nederland);Totaal moeders;2023;256.0
5619;41 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2021;40.0
5620;41 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2022;47.0
5621;41 jaar;Europa (exclusief Nederland);Moeder geboren in Nederland;2023;49.0
5622;41 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2021;224.0
5623;41 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2022;206.0
5624;41 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2023;207.0
5625;41 jaar;Buiten Europa;Totaal moeders;2021;749.0
5626;41 jaar;Buiten Europa;Totaal moeders;2022;733.0
5627;41 jaar;Buiten Europa;Totaal moeders;2023;715.0
5628;41 jaar;Buiten Europa;Moeder geboren in Nederland;2021;233.0
5629;41 jaar;Buiten Europa;Moeder geboren in Nederland;2022;268.0
5630;41 jaar;Buiten Europa;Moeder geboren in Nederland;2023;224.0
5631;41 jaar;Buiten Europa;Moeder geboren buiten Nederland;2021;516.0
5632;41 jaar;Buiten Europa;Moeder geboren buiten Nederland;2022;465.0
5633;41 jaar;Buiten Europa;Moeder geboren buiten Nederland;2023;491.0
5634;41 jaar;Indonesië;Totaal moeders;2021;72.0
5635;41 jaar;Indonesië;Totaal moeders;2022;71.0
5636;41 jaar;Indonesië;Totaal moeders;2023;50.0
5637;41 jaar;Indonesië;Moeder geboren in Nederland;2021;54.0
5638;41 jaar;Indonesië;Moeder geboren in Nederland;2022;61.0
5639;41 jaar;Indonesië;Moeder geboren in Nederland;2023;38.0
5640;41 jaar;Indonesië;Moeder geboren buiten Nederland;2021;18.0
5641;41 jaar;Indonesië;Moeder geboren buiten Nederland;2022;10.0
5642;41 jaar;Indonesië;Moeder geboren buiten Nederland;2023;12.0
5643;41 jaar;Marokko;Totaal moeders;2021;159.0
5644;41 jaar;Marokko;Totaal moeders;2022;142.0
5645;41 jaar;Marokko;Totaal moeders;2023;132.0
