ID;Zorgfinanciering;BatenVanFinancieringsvormenZorg;Zorgfuncties;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
5086;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2009;0
5087;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2010;0
5088;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2011;0
5089;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2012;0
5090;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2013;0
5091;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2014;0
5092;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2015;0
5093;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2016;0
5094;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2017;0
5095;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2018;0
5096;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2019;0
5097;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2020;0
5098;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2021;0
5099;Totaal financiering van ingezetenen;FS.5.3 Vrijwillige premies van overigen;Overige zorg en welzijn;2022;0
5100;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;1998;5407
5101;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;1999;5896
5102;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2000;6347
5103;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2001;6823
5104;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2002;7495
5105;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2003;8042
5106;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2004;8622
5107;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2005;8457
5108;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2006;7619
5109;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2007;7265
5110;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2008;8759
5111;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2009;8743
5112;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2010;9217
5113;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2011;9937
5114;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2012;10959
5115;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2013;12104
5116;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2014;12124
5117;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2015;12127
5118;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2016;12358
5119;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2017;12420
5120;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2018;12742
5121;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2019;13228
5122;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2020;12776
5123;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2021;13911
5124;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven zorg en welzijn;2022;15261
5125;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;1998;4099
5126;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;1999;4415
5127;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2000;4622
5128;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2001;4894
5129;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2002;5098
5130;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2003;5316
5131;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2004;5653
5132;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2005;5835
5133;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2006;5219
5134;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2007;5271
5135;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2008;6733
5136;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2009;6560
5137;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2010;6805
5138;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2011;7201
5139;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2012;7858
5140;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2013;8928
5141;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2014;9125
5142;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2015;9039
5143;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2016;9252
5144;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2017;9307
5145;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2018;9518
5146;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2019;9823
5147;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2020;9593
5148;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2021;10481
5149;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal uitgaven gezondheidszorg;2022;11139
5150;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;1998;317
5151;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;1999;334
5152;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2000;340
5153;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2001;356
5154;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2002;390
5155;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2003;381
5156;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2004;435
5157;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2005;443
5158;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2006;299
5159;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2007;425
5160;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2008;443
5161;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2009;479
5162;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2010;568
5163;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2011;628
5164;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2012;634
5165;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2013;663
5166;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2014;725
5167;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2015;785
5168;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2016;734
5169;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2017;677
5170;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2018;659
5171;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2019;620
5172;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2020;674
5173;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2021;690
5174;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Totaal gezondheidsverwante uitgaven;2022;722
5175;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;1998;992
5176;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;1999;1147
5177;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2000;1385
5178;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2001;1573
5179;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2002;2007
5180;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2003;2345
5181;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2004;2535
5182;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2005;2179
5183;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2006;2101
5184;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2007;1570
5185;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2008;1583
5186;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2009;1704
5187;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2010;1845
5188;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2011;2108
5189;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2012;2467
5190;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2013;2512
5191;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2014;2275
5192;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2015;2304
5193;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2016;2371
5194;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2017;2436
5195;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2018;2566
5196;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2019;2786
5197;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2020;2510
5198;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2021;2742
5199;Totaal financiering van ingezetenen;FS.6  Overige binnenlandse opbr. n.e.g.;Overige zorg en welzijn;2022;3400
5200;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;1998;4245
5201;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;1999;4586
5202;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2000;4838
5203;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2001;5105
5204;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2002;5361
5205;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2003;5701
5206;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2004;6215
5207;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2005;6317
5208;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2006;5708
5209;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2007;5955
5210;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2008;7411
5211;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2009;7285
5212;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2010;7730
5213;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2011;8449
5214;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2012;9415
5215;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2013;10640
5216;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2014;10568
5217;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2015;10488
5218;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2016;10639
5219;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2017;10632
5220;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2018;10853
5221;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2019;11191
5222;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2020;10681
5223;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2021;11613
5224;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven zorg en welzijn;2022;12879
5225;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven gezondheidszorg;1998;3434
5226;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven gezondheidszorg;1999;3645
5227;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven gezondheidszorg;2000;3843
5228;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven gezondheidszorg;2001;4065
5229;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven gezondheidszorg;2002;4253
5230;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven gezondheidszorg;2003;4461
5231;Totaal financiering van ingezetenen;FS.6.1 Overige opbrengsten van huish...;Totaal uitgaven gezondheidszorg;2004;4803
