ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;BedrijvenMetOmzetstijging_1;BedrijvenMetOmzetdaling_2;BedrijvenMetOmzetStabiel_3;BedrijvenMetSnelleOmzetstijging_4;BedrijvenMetSnelleOmzetdaling_5
5656;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2005 1e kwartaal;53.0;46.0;1.0;34.0;26.0
5657;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2005 2e kwartaal;57.0;41.0;1.0;37.0;22.0
5658;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2005 3e kwartaal;57.0;42.0;1.0;37.0;23.0
5659;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2005 4e kwartaal;55.0;44.0;1.0;35.0;24.0
5660;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2006 1e kwartaal;61.0;37.0;1.0;42.0;20.0
5661;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2006 2e kwartaal;62.0;37.0;1.0;40.0;19.0
5662;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2006 3e kwartaal;60.0;38.0;1.0;40.0;20.0
5663;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2006 4e kwartaal;66.0;33.0;1.0;46.0;18.0
5664;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2007 1e kwartaal;67.0;32.0;1.0;45.0;17.0
5665;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2007 2e kwartaal;63.0;36.0;1.0;42.0;18.0
5666;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2007 3e kwartaal;60.0;38.0;2.0;41.0;21.0
5667;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2007 4e kwartaal;59.0;39.0;1.0;38.0;20.0
5668;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2008 1e kwartaal;58.0;40.0;2.0;37.0;20.0
5669;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2008 2e kwartaal;56.0;42.0;2.0;36.0;20.0
5670;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2008 3e kwartaal;57.0;42.0;1.0;37.0;22.0
5671;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2008 4e kwartaal;46.0;52.0;2.0;27.0;28.0
5672;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2009 1e kwartaal;36.0;62.0;2.0;20.0;40.0
5673;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2009 2e kwartaal;28.0;72.0;1.0;15.0;51.0
5674;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2009 3e kwartaal;26.0;73.0;1.0;17.0;52.0
5675;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2009 4e kwartaal;30.0;69.0;1.0;17.0;47.0
5676;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2010 1e kwartaal;38.0;61.0;1.0;24.0;39.0
5677;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2010 2e kwartaal;50.0;50.0;1.0;34.0;29.0
5678;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2010 3e kwartaal;54.0;45.0;1.0;36.0;26.0
5679;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2010 4e kwartaal;57.0;42.0;1.0;39.0;25.0
5680;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2011 1e kwartaal;62.0;36.0;1.0;44.0;20.0
5681;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2011 2e kwartaal;62.0;37.0;1.0;42.0;20.0
5682;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2011 3e kwartaal;58.0;41.0;1.0;37.0;23.0
5683;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2011 4e kwartaal;56.0;43.0;1.0;34.0;22.0
5684;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2012 1e kwartaal;50.0;49.0;1.0;30.0;27.0
5685;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2012 2e kwartaal;46.0;53.0;1.0;25.0;30.0
5686;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2012 3e kwartaal;47.0;51.0;1.0;30.0;28.0
5687;25 Metaalproductenindustrie;2 tot 10 werkzame personen;2012 4e kwartaal;41.0;58.0;1.0;21.0;33.0
5688;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2004 1e kwartaal;53.0;45.0;2.0;27.0;19.0
5689;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2004 2e kwartaal;56.0;43.0;1.0;31.0;18.0
5690;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2004 3e kwartaal;62.0;36.0;2.0;35.0;16.0
5691;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2004 4e kwartaal;;;;;
5692;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2005 1e kwartaal;59.0;39.0;2.0;34.0;17.0
5693;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2005 2e kwartaal;63.0;36.0;2.0;34.0;13.0
5694;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2005 3e kwartaal;57.0;42.0;1.0;31.0;16.0
5695;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2005 4e kwartaal;57.0;42.0;1.0;31.0;15.0
5696;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2006 1e kwartaal;68.0;31.0;1.0;40.0;12.0
5697;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2006 2e kwartaal;65.0;33.0;2.0;39.0;13.0
5698;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2006 3e kwartaal;68.0;31.0;1.0;40.0;13.0
5699;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2006 4e kwartaal;69.0;29.0;1.0;45.0;11.0
5700;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2007 1e kwartaal;73.0;26.0;1.0;45.0;8.0
5701;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2007 2e kwartaal;72.0;28.0;1.0;40.0;11.0
5702;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2007 3e kwartaal;68.0;30.0;1.0;39.0;10.0
5703;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2007 4e kwartaal;63.0;36.0;1.0;33.0;13.0
5704;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2008 1e kwartaal;56.0;42.0;2.0;30.0;16.0
5705;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2008 2e kwartaal;59.0;39.0;2.0;32.0;14.0
5706;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2008 3e kwartaal;60.0;39.0;1.0;32.0;14.0
5707;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2008 4e kwartaal;47.0;51.0;2.0;23.0;24.0
5708;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2009 1e kwartaal;30.0;69.0;1.0;14.0;41.0
5709;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2009 2e kwartaal;20.0;79.0;1.0;9.0;55.0
5710;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2009 3e kwartaal;21.0;78.0;1.0;9.0;56.0
5711;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2009 4e kwartaal;22.0;77.0;1.0;9.0;52.0
5712;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2010 1e kwartaal;33.0;66.0;2.0;15.0;38.0
5713;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2010 2e kwartaal;52.0;47.0;2.0;31.0;23.0
5714;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2010 3e kwartaal;60.0;39.0;2.0;34.0;20.0
5715;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2010 4e kwartaal;64.0;35.0;1.0;41.0;15.0
5716;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2011 1e kwartaal;68.0;31.0;1.0;44.0;15.0
5717;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2011 2e kwartaal;66.0;33.0;1.0;41.0;14.0
5718;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2011 3e kwartaal;63.0;34.0;2.0;33.0;15.0
5719;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2011 4e kwartaal;58.0;41.0;1.0;29.0;16.0
5720;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2012 1e kwartaal;51.0;48.0;1.0;25.0;20.0
5721;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2012 2e kwartaal;44.0;54.0;2.0;19.0;23.0
5722;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2012 3e kwartaal;48.0;50.0;2.0;23.0;20.0
5723;25 Metaalproductenindustrie;10 tot 50 werkzame personen;2012 4e kwartaal;43.0;56.0;1.0;19.0;25.0
5724;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2004 1e kwartaal;56.0;43.0;1.0;26.0;14.0
5725;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2004 2e kwartaal;58.0;42.0;0.0;32.0;13.0
5726;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2004 3e kwartaal;65.0;33.0;2.0;32.0;13.0
5727;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2004 4e kwartaal;69.0;31.0;1.0;37.0;12.0
5728;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2005 1e kwartaal;61.0;38.0;1.0;31.0;13.0
5729;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2005 2e kwartaal;62.0;35.0;2.0;32.0;9.0
5730;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2005 3e kwartaal;60.0;38.0;2.0;32.0;14.0
5731;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2005 4e kwartaal;60.0;40.0;0.0;29.0;15.0
5732;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2006 1e kwartaal;70.0;28.0;3.0;37.0;11.0
5733;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2006 2e kwartaal;67.0;32.0;1.0;37.0;13.0
5734;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2006 3e kwartaal;67.0;32.0;1.0;39.0;15.0
5735;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2006 4e kwartaal;74.0;25.0;1.0;45.0;9.0
5736;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2007 1e kwartaal;71.0;28.0;1.0;45.0;8.0
5737;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2007 2e kwartaal;72.0;26.0;2.0;40.0;7.0
5738;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2007 3e kwartaal;68.0;32.0;0.0;36.0;10.0
5739;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2007 4e kwartaal;56.0;42.0;2.0;23.0;17.0
5740;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2008 1e kwartaal;63.0;35.0;2.0;28.0;13.0
5741;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2008 2e kwartaal;56.0;41.0;3.0;25.0;9.0
5742;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2008 3e kwartaal;52.0;46.0;1.0;22.0;11.0
5743;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2008 4e kwartaal;43.0;56.0;1.0;16.0;23.0
5744;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2009 1e kwartaal;24.0;75.0;1.0;9.0;51.0
5745;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2009 2e kwartaal;16.0;82.0;2.0;6.0;63.0
5746;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2009 3e kwartaal;23.0;75.0;2.0;11.0;54.0
5747;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2009 4e kwartaal;19.0;81.0;0.0;8.0;49.0
5748;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2010 1e kwartaal;33.0;65.0;2.0;20.0;42.0
5749;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2010 2e kwartaal;49.0;49.0;2.0;28.0;23.0
5750;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2010 3e kwartaal;63.0;35.0;2.0;44.0;14.0
5751;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2010 4e kwartaal;64.0;33.0;3.0;41.0;16.0
5752;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2011 1e kwartaal;71.0;27.0;2.0;50.0;13.0
5753;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2011 2e kwartaal;65.0;34.0;1.0;43.0;7.0
5754;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2011 3e kwartaal;61.0;38.0;2.0;36.0;11.0
5755;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2011 4e kwartaal;64.0;36.0;0.0;27.0;9.0
5756;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2012 1e kwartaal;53.0;46.0;1.0;23.0;13.0
5757;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2012 2e kwartaal;42.0;56.0;1.0;18.0;22.0
5758;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2012 3e kwartaal;46.0;52.0;2.0;17.0;18.0
5759;25 Metaalproductenindustrie;50 tot 100 werkzame personen;2012 4e kwartaal;35.0;62.0;3.0;12.0;22.0
5760;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2004 1e kwartaal;51.0;39.0;10.0;27.0;13.0
5761;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2004 2e kwartaal;62.0;36.0;2.0;33.0;15.0
5762;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2004 3e kwartaal;59.0;40.0;1.0;24.0;15.0
5763;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2004 4e kwartaal;55.0;42.0;3.0;24.0;15.0
5764;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2005 1e kwartaal;49.0;49.0;1.0;20.0;11.0
5765;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2005 2e kwartaal;51.0;46.0;3.0;20.0;16.0
5766;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2005 3e kwartaal;54.0;45.0;1.0;16.0;17.0
5767;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2005 4e kwartaal;55.0;38.0;7.0;24.0;14.0
5768;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2006 1e kwartaal;61.0;38.0;1.0;26.0;9.0
5769;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2006 2e kwartaal;71.0;26.0;3.0;27.0;8.0
5770;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2006 3e kwartaal;63.0;36.0;1.0;31.0;8.0
5771;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2006 4e kwartaal;73.0;24.0;3.0;42.0;8.0
5772;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2007 1e kwartaal;75.0;22.0;3.0;42.0;7.0
5773;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2007 2e kwartaal;64.0;33.0;3.0;40.0;10.0
5774;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2007 3e kwartaal;64.0;34.0;2.0;25.0;7.0
5775;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2007 4e kwartaal;61.0;38.0;1.0;21.0;12.0
5776;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2008 1e kwartaal;56.0;42.0;2.0;17.0;12.0
5777;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2008 2e kwartaal;60.0;38.0;2.0;22.0;10.0
5778;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2008 3e kwartaal;53.0;44.0;2.0;27.0;8.0
5779;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2008 4e kwartaal;48.0;48.0;4.0;16.0;15.0
5780;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2009 1e kwartaal;21.0;77.0;2.0;10.0;38.0
5781;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2009 2e kwartaal;11.0;87.0;2.0;4.0;56.0
5782;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2009 3e kwartaal;14.0;84.0;2.0;2.0;51.0
5783;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2009 4e kwartaal;20.0;78.0;2.0;8.0;48.0
5784;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2010 1e kwartaal;42.0;53.0;5.0;21.0;24.0
5785;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2010 2e kwartaal;56.0;41.0;3.0;29.0;16.0
5786;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2010 3e kwartaal;62.0;38.0;0.0;28.0;13.0
5787;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2010 4e kwartaal;66.0;34.0;0.0;33.0;10.0
5788;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2011 1e kwartaal;77.0;23.0;0.0;;9.0
5789;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2011 2e kwartaal;78.0;18.0;4.0;;6.0
5790;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2011 3e kwartaal;61.0;39.0;0.0;25.0;4.0
5791;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2011 4e kwartaal;59.0;37.0;4.0;;11.0
5792;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2012 1e kwartaal;44.0;54.0;2.0;11.0;17.0
5793;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2012 2e kwartaal;43.0;57.0;0.0;15.0;12.0
5794;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2012 3e kwartaal;43.0;51.0;6.0;15.0;10.0
5795;25 Metaalproductenindustrie;100 tot 250 werkzame personen;2012 4e kwartaal;37.0;60.0;3.0;10.0;21.0
5796;25 Metaalproductenindustrie;250 of meer werkzame personen;2004 1e kwartaal;66.0;29.0;5.0;40.0;0.0
5797;25 Metaalproductenindustrie;250 of meer werkzame personen;2004 2e kwartaal;70.0;25.0;6.0;;8.0
5798;25 Metaalproductenindustrie;250 of meer werkzame personen;2004 3e kwartaal;74.0;18.0;7.0;39.0;4.0
5799;25 Metaalproductenindustrie;250 of meer werkzame personen;2004 4e kwartaal;80.0;14.0;7.0;33.0;2.0
5800;25 Metaalproductenindustrie;250 of meer werkzame personen;2005 1e kwartaal;77.0;19.0;3.0;23.0;3.0
5801;25 Metaalproductenindustrie;250 of meer werkzame personen;2005 2e kwartaal;64.0;32.0;4.0;7.0;4.0
5802;25 Metaalproductenindustrie;250 of meer werkzame personen;2005 3e kwartaal;64.0;33.0;4.0;30.0;11.0
5803;25 Metaalproductenindustrie;250 of meer werkzame personen;2005 4e kwartaal;53.0;43.0;4.0;19.0;11.0
5804;25 Metaalproductenindustrie;250 of meer werkzame personen;2006 1e kwartaal;60.0;40.0;0.0;;
5805;25 Metaalproductenindustrie;250 of meer werkzame personen;2006 2e kwartaal;;;;;
5806;25 Metaalproductenindustrie;250 of meer werkzame personen;2006 3e kwartaal;;;;;
5807;25 Metaalproductenindustrie;250 of meer werkzame personen;2006 4e kwartaal;;;;;
5808;25 Metaalproductenindustrie;250 of meer werkzame personen;2007 1e kwartaal;61.0;39.0;0.0;32.0;7.0
5809;25 Metaalproductenindustrie;250 of meer werkzame personen;2007 2e kwartaal;66.0;30.0;4.0;11.0;8.0
5810;25 Metaalproductenindustrie;250 of meer werkzame personen;2007 3e kwartaal;68.0;29.0;4.0;21.0;7.0
5811;25 Metaalproductenindustrie;250 of meer werkzame personen;2007 4e kwartaal;60.0;36.0;4.0;27.0;9.0
5812;25 Metaalproductenindustrie;250 of meer werkzame personen;2008 1e kwartaal;51.0;49.0;0.0;19.0;14.0
5813;25 Metaalproductenindustrie;250 of meer werkzame personen;2008 2e kwartaal;63.0;37.0;0.0;34.0;14.0
5814;25 Metaalproductenindustrie;250 of meer werkzame personen;2008 3e kwartaal;58.0;42.0;0.0;24.0;14.0
5815;25 Metaalproductenindustrie;250 of meer werkzame personen;2008 4e kwartaal;49.0;51.0;0.0;;15.0
5816;25 Metaalproductenindustrie;250 of meer werkzame personen;2009 1e kwartaal;31.0;69.0;0.0;;
5817;25 Metaalproductenindustrie;250 of meer werkzame personen;2009 2e kwartaal;31.0;69.0;0.0;12.0;
5818;25 Metaalproductenindustrie;250 of meer werkzame personen;2009 3e kwartaal;24.0;76.0;0.0;11.0;52.0
5819;25 Metaalproductenindustrie;250 of meer werkzame personen;2009 4e kwartaal;27.0;73.0;0.0;6.0;37.0
5820;25 Metaalproductenindustrie;250 of meer werkzame personen;2010 1e kwartaal;46.0;54.0;0.0;16.0;35.0
5821;25 Metaalproductenindustrie;250 of meer werkzame personen;2010 2e kwartaal;67.0;26.0;6.0;34.0;9.0
5822;25 Metaalproductenindustrie;250 of meer werkzame personen;2010 3e kwartaal;47.0;53.0;0.0;27.0;4.0
5823;25 Metaalproductenindustrie;250 of meer werkzame personen;2010 4e kwartaal;65.0;35.0;0.0;27.0;10.0
5824;25 Metaalproductenindustrie;250 of meer werkzame personen;2011 1e kwartaal;85.0;15.0;0.0;61.0;5.0
5825;25 Metaalproductenindustrie;250 of meer werkzame personen;2011 2e kwartaal;88.0;12.0;0.0;44.0;5.0
5826;25 Metaalproductenindustrie;250 of meer werkzame personen;2011 3e kwartaal;78.0;17.0;5.0;32.0;0.0
5827;25 Metaalproductenindustrie;250 of meer werkzame personen;2011 4e kwartaal;67.0;33.0;0.0;31.0;10.0
5828;25 Metaalproductenindustrie;250 of meer werkzame personen;2012 1e kwartaal;48.0;46.0;6.0;16.0;11.0
5829;25 Metaalproductenindustrie;250 of meer werkzame personen;2012 2e kwartaal;46.0;37.0;17.0;6.0;5.0
5830;25 Metaalproductenindustrie;250 of meer werkzame personen;2012 3e kwartaal;;;;12.0;
5831;25 Metaalproductenindustrie;250 of meer werkzame personen;2012 4e kwartaal;37.0;63.0;0.0;5.0;16.0
5832;28 Machine-industrie;1 werkzame persoon;2004 1e kwartaal;52.0;46.0;3.0;43.0;33.0
5833;28 Machine-industrie;1 werkzame persoon;2004 2e kwartaal;51.0;48.0;1.0;42.0;35.0
5834;28 Machine-industrie;1 werkzame persoon;2004 3e kwartaal;53.0;45.0;2.0;40.0;30.0
5835;28 Machine-industrie;1 werkzame persoon;2004 4e kwartaal;58.0;40.0;2.0;45.0;27.0
5836;28 Machine-industrie;1 werkzame persoon;2005 1e kwartaal;51.0;47.0;2.0;36.0;32.0
5837;28 Machine-industrie;1 werkzame persoon;2005 2e kwartaal;58.0;42.0;0.0;44.0;28.0
5838;28 Machine-industrie;1 werkzame persoon;2005 3e kwartaal;50.0;47.0;2.0;34.0;32.0
5839;28 Machine-industrie;1 werkzame persoon;2005 4e kwartaal;59.0;40.0;0.0;48.0;25.0
5840;28 Machine-industrie;1 werkzame persoon;2006 1e kwartaal;59.0;40.0;0.0;46.0;29.0
5841;28 Machine-industrie;1 werkzame persoon;2006 2e kwartaal;56.0;42.0;2.0;41.0;26.0
5842;28 Machine-industrie;1 werkzame persoon;2006 3e kwartaal;56.0;43.0;1.0;43.0;26.0
5843;28 Machine-industrie;1 werkzame persoon;2006 4e kwartaal;58.0;41.0;1.0;47.0;23.0
5844;28 Machine-industrie;1 werkzame persoon;2007 1e kwartaal;60.0;39.0;1.0;44.0;24.0
5845;28 Machine-industrie;1 werkzame persoon;2007 2e kwartaal;61.0;38.0;1.0;44.0;22.0
5846;28 Machine-industrie;1 werkzame persoon;2007 3e kwartaal;55.0;44.0;1.0;41.0;29.0
5847;28 Machine-industrie;1 werkzame persoon;2007 4e kwartaal;57.0;41.0;1.0;43.0;27.0
5848;28 Machine-industrie;1 werkzame persoon;2008 1e kwartaal;55.0;44.0;2.0;41.0;30.0
5849;28 Machine-industrie;1 werkzame persoon;2008 2e kwartaal;59.0;38.0;3.0;41.0;25.0
5850;28 Machine-industrie;1 werkzame persoon;2008 3e kwartaal;54.0;44.0;2.0;41.0;28.0
5851;28 Machine-industrie;1 werkzame persoon;2008 4e kwartaal;54.0;45.0;1.0;40.0;28.0
5852;28 Machine-industrie;1 werkzame persoon;2009 1e kwartaal;43.0;56.0;1.0;27.0;39.0
5853;28 Machine-industrie;1 werkzame persoon;2009 2e kwartaal;44.0;55.0;1.0;31.0;37.0
5854;28 Machine-industrie;1 werkzame persoon;2009 3e kwartaal;40.0;58.0;2.0;28.0;42.0
5855;28 Machine-industrie;1 werkzame persoon;2009 4e kwartaal;45.0;53.0;2.0;32.0;38.0
5856;28 Machine-industrie;1 werkzame persoon;2010 1e kwartaal;43.0;55.0;2.0;32.0;41.0
5857;28 Machine-industrie;1 werkzame persoon;2010 2e kwartaal;52.0;46.0;2.0;36.0;30.0
5858;28 Machine-industrie;1 werkzame persoon;2010 3e kwartaal;57.0;41.0;2.0;41.0;27.0
5859;28 Machine-industrie;1 werkzame persoon;2010 4e kwartaal;54.0;44.0;2.0;39.0;28.0
5860;28 Machine-industrie;1 werkzame persoon;2011 1e kwartaal;57.0;41.0;2.0;44.0;28.0
5861;28 Machine-industrie;1 werkzame persoon;2011 2e kwartaal;57.0;41.0;2.0;41.0;25.0
5862;28 Machine-industrie;1 werkzame persoon;2011 3e kwartaal;52.0;46.0;1.0;39.0;30.0
5863;28 Machine-industrie;1 werkzame persoon;2011 4e kwartaal;53.0;45.0;2.0;38.0;29.0
5864;28 Machine-industrie;1 werkzame persoon;2012 1e kwartaal;51.0;47.0;2.0;35.0;32.0
5865;28 Machine-industrie;1 werkzame persoon;2012 2e kwartaal;46.0;53.0;1.0;32.0;36.0
5866;28 Machine-industrie;1 werkzame persoon;2012 3e kwartaal;52.0;46.0;2.0;36.0;31.0
5867;28 Machine-industrie;1 werkzame persoon;2012 4e kwartaal;44.0;55.0;1.0;30.0;36.0
5868;28 Machine-industrie;2 tot 10 werkzame personen;2004 1e kwartaal;51.0;48.0;1.0;35.0;27.0
5869;28 Machine-industrie;2 tot 10 werkzame personen;2004 2e kwartaal;58.0;41.0;1.0;42.0;21.0
5870;28 Machine-industrie;2 tot 10 werkzame personen;2004 3e kwartaal;59.0;41.0;1.0;40.0;24.0
5871;28 Machine-industrie;2 tot 10 werkzame personen;2004 4e kwartaal;57.0;43.0;0.0;36.0;29.0
5872;28 Machine-industrie;2 tot 10 werkzame personen;2005 1e kwartaal;48.0;49.0;2.0;31.0;30.0
5873;28 Machine-industrie;2 tot 10 werkzame personen;2005 2e kwartaal;56.0;44.0;0.0;35.0;24.0
5874;28 Machine-industrie;2 tot 10 werkzame personen;2005 3e kwartaal;55.0;44.0;1.0;34.0;26.0
5875;28 Machine-industrie;2 tot 10 werkzame personen;2005 4e kwartaal;56.0;42.0;2.0;39.0;25.0
5876;28 Machine-industrie;2 tot 10 werkzame personen;2006 1e kwartaal;68.0;31.0;1.0;49.0;18.0
5877;28 Machine-industrie;2 tot 10 werkzame personen;2006 2e kwartaal;59.0;39.0;2.0;43.0;21.0
5878;28 Machine-industrie;2 tot 10 werkzame personen;2006 3e kwartaal;63.0;36.0;1.0;42.0;22.0
5879;28 Machine-industrie;2 tot 10 werkzame personen;2006 4e kwartaal;65.0;34.0;1.0;48.0;20.0
