ID;Geslacht;HOOPGebieden;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na1Jaar_30;Na2Jaar_31;Na3Jaar_32;Na4Jaar_33;Na5Jaar_34;Na6Jaar_35;Na7Jaar_36;Na8Jaar_37;Na9Jaar_38;InJaar2_39;InJaar3_40;InJaar4_41;InJaar5_42;InJaar6_43;InJaar7_44;InJaar8_45;InJaar9_46;InJaar10_47;InJaar2_48;InJaar3_49;InJaar4_50;InJaar5_51;InJaar6_52;InJaar7_53;InJaar8_54;InJaar9_55;InJaar10_56;InJaar2_57;InJaar3_58;InJaar4_59;InJaar5_60;InJaar6_61;InJaar7_62;InJaar8_63;InJaar9_64;InJaar10_65
312;Mannen;Recht;HBO-diploma;Cohort 1992;110;42.0;60.0;69.0;71.0;72.0;73.0;75.0;36.0;53.0;58.0;61.0;62.0;63.0;64.0;6.0;7.0;9.0;9.0;9.0;9.0;10.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;8.0;12.0;18.0;19.0;21.0;24.0;24.0;23.0;23.0;91.0;85.0;41.0;20.0;10.0;5.0;4.0;4.0;2.0;91.0;85.0;40.0;19.0;10.0;5.0;4.0;4.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
313;Mannen;Recht;HBO-diploma;Cohort 1993;120;41.0;58.0;67.0;71.0;71.0;72.0;73.0;41.0;57.0;66.0;70.0;71.0;71.0;72.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;17.0;20.0;18.0;20.0;21.0;19.0;19.0;22.0;87.0;81.0;39.0;24.0;13.0;8.0;9.0;8.0;5.0;87.0;80.0;38.0;23.0;13.0;8.0;8.0;8.0;5.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
314;Mannen;Recht;HBO-diploma;Cohort 1994;130;38.0;52.0;58.0;60.0;63.0;64.0;65.0;38.0;49.0;55.0;57.0;60.0;60.0;60.0;0.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;11.0;21.0;24.0;26.0;29.0;27.0;29.0;28.0;30.0;89.0;76.0;37.0;22.0;13.0;12.0;8.0;8.0;5.0;89.0;76.0;37.0;22.0;12.0;11.0;8.0;8.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
315;Mannen;Recht;Andere vooropleiding;Cohort 1990;310;2.0;6.0;15.0;24.0;33.0;36.0;39.0;2.0;5.0;13.0;20.0;27.0;30.0;32.0;0.0;1.0;1.0;1.0;2.0;3.0;3.0;0.0;1.0;2.0;3.0;3.0;3.0;3.0;26.0;35.0;40.0;42.0;46.0;50.0;51.0;51.0;52.0;74.0;64.0;58.0;52.0;39.0;26.0;16.0;12.0;9.0;73.0;61.0;53.0;48.0;36.0;23.0;15.0;10.0;7.0;1.0;3.0;4.0;4.0;3.0;3.0;1.0;3.0;2.0
316;Mannen;Recht;Andere vooropleiding;Cohort 1991;330;2.0;5.0;12.0;18.0;25.0;29.0;31.0;1.0;3.0;11.0;16.0;21.0;23.0;25.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;5.0;5.0;32.0;40.0;46.0;47.0;53.0;56.0;58.0;60.0;61.0;68.0;60.0;53.0;48.0;34.0;25.0;18.0;11.0;8.0;66.0;57.0;49.0;44.0;30.0;21.0;14.0;9.0;6.0;2.0;3.0;4.0;4.0;4.0;5.0;3.0;2.0;2.0
317;Mannen;Recht;Andere vooropleiding;Cohort 1992;300;3.0;9.0;17.0;24.0;31.0;37.0;40.0;1.0;7.0;13.0;18.0;24.0;28.0;31.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;2.0;2.0;4.0;5.0;6.0;7.0;7.0;19.0;29.0;36.0;40.0;44.0;47.0;51.0;52.0;52.0;80.0;70.0;61.0;51.0;39.0;29.0;18.0;12.0;9.0;75.0;63.0;55.0;44.0;34.0;26.0;16.0;10.0;6.0;5.0;7.0;7.0;7.0;5.0;3.0;2.0;2.0;2.0
318;Mannen;Recht;Andere vooropleiding;Cohort 1993;300;2.0;6.0;13.0;23.0;31.0;37.0;42.0;1.0;3.0;10.0;17.0;24.0;28.0;32.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;1.0;2.0;3.0;5.0;6.0;7.0;8.0;19.0;23.0;29.0;34.0;38.0;42.0;45.0;47.0;49.0;81.0;76.0;68.0;60.0;48.0;35.0;23.0;15.0;9.0;77.0;68.0;59.0;50.0;39.0;29.0;19.0;12.0;7.0;4.0;8.0;9.0;10.0;9.0;6.0;4.0;3.0;2.0
319;Mannen;Recht;Andere vooropleiding;Cohort 1994;270;6.0;12.0;22.0;30.0;37.0;43.0;46.0;2.0;7.0;16.0;22.0;28.0;31.0;33.0;0.0;0.0;1.0;2.0;3.0;3.0;3.0;4.0;5.0;5.0;6.0;7.0;9.0;9.0;23.0;30.0;34.0;36.0;39.0;41.0;43.0;45.0;43.0;77.0;67.0;60.0;52.0;39.0;29.0;19.0;12.0;11.0;71.0;61.0;53.0;45.0;33.0;23.0;15.0;9.0;7.0;6.0;6.0;7.0;8.0;6.0;6.0;4.0;3.0;4.0
320;Mannen;Gedrag en maatschappij;Totaal alle vooropleidingen;Cohort 1990;2070;9.0;14.0;22.0;43.0;55.0;61.0;64.0;8.0;12.0;18.0;35.0;43.0;47.0;48.0;2.0;2.0;2.0;5.0;8.0;9.0;9.0;0.0;1.0;2.0;3.0;4.0;5.0;6.0;11.0;16.0;19.0;20.0;23.0;26.0;28.0;29.0;30.0;89.0;82.0;71.0;65.0;55.0;31.0;17.0;10.0;6.0;85.0;76.0;65.0;59.0;49.0;27.0;14.0;8.0;5.0;4.0;5.0;7.0;7.0;6.0;4.0;3.0;2.0;1.0
321;Mannen;Gedrag en maatschappij;Totaal alle vooropleidingen;Cohort 1991;2310;15.0;20.0;35.0;50.0;57.0;61.0;63.0;12.0;16.0;28.0;40.0;45.0;48.0;49.0;3.0;3.0;5.0;7.0;8.0;9.0;9.0;0.0;1.0;2.0;3.0;4.0;4.0;5.0;11.0;16.0;20.0;22.0;25.0;26.0;29.0;30.0;31.0;88.0;82.0;65.0;58.0;40.0;23.0;14.0;9.0;6.0;85.0;76.0;60.0;52.0;36.0;21.0;12.0;7.0;5.0;3.0;5.0;6.0;6.0;4.0;3.0;2.0;1.0;1.0
322;Mannen;Gedrag en maatschappij;Totaal alle vooropleidingen;Cohort 1992;2590;17.0;24.0;36.0;49.0;56.0;60.0;63.0;14.0;20.0;29.0;38.0;43.0;46.0;48.0;3.0;3.0;4.0;6.0;8.0;9.0;9.0;1.0;1.0;3.0;4.0;5.0;5.0;6.0;13.0;18.0;23.0;25.0;27.0;28.0;30.0;31.0;32.0;87.0;79.0;60.0;50.0;37.0;23.0;14.0;8.0;5.0;83.0;73.0;54.0;44.0;32.0;20.0;12.0;7.0;4.0;4.0;6.0;6.0;6.0;5.0;3.0;2.0;2.0;1.0
323;Mannen;Gedrag en maatschappij;Totaal alle vooropleidingen;Cohort 1993;2450;14.0;20.0;33.0;47.0;55.0;60.0;63.0;12.0;16.0;25.0;36.0;42.0;45.0;46.0;2.0;3.0;5.0;7.0;8.0;9.0;10.0;0.0;1.0;3.0;4.0;6.0;6.0;7.0;12.0;17.0;21.0;23.0;26.0;28.0;30.0;31.0;32.0;88.0;80.0;65.0;56.0;41.0;25.0;15.0;9.0;6.0;83.0;73.0;57.0;48.0;36.0;21.0;12.0;7.0;4.0;5.0;7.0;8.0;8.0;5.0;4.0;3.0;2.0;1.0
324;Mannen;Gedrag en maatschappij;Totaal alle vooropleidingen;Cohort 1994;2070;12.0;16.0;30.0;45.0;54.0;59.0;62.0;11.0;15.0;25.0;37.0;42.0;45.0;47.0;0.0;0.0;2.0;4.0;5.0;6.0;7.0;1.0;1.0;3.0;5.0;6.0;7.0;7.0;13.0;19.0;23.0;24.0;26.0;28.0;29.0;30.0;31.0;86.0;78.0;65.0;59.0;44.0;27.0;17.0;11.0;7.0;81.0;70.0;57.0;51.0;37.0;22.0;14.0;9.0;6.0;6.0;8.0;9.0;9.0;7.0;4.0;2.0;2.0;2.0
325;Mannen;Gedrag en maatschappij;VWO;Cohort 1990;1300;1.0;2.0;8.0;39.0;55.0;63.0;67.0;1.0;1.0;6.0;30.0;41.0;46.0;48.0;0.0;0.0;1.0;5.0;9.0;10.0;11.0;0.0;0.0;2.0;4.0;6.0;7.0;8.0;6.0;10.0;12.0;13.0;16.0;19.0;22.0;24.0;25.0;94.0;90.0;87.0;85.0;76.0;42.0;22.0;13.0;8.0;89.0;82.0;78.0;76.0;68.0;37.0;19.0;11.0;7.0;5.0;7.0;9.0;9.0;8.0;5.0;3.0;2.0;1.0
326;Mannen;Gedrag en maatschappij;VWO;Cohort 1991;1310;1.0;3.0;23.0;46.0;57.0;63.0;65.0;1.0;2.0;18.0;36.0;43.0;47.0;49.0;0.0;0.0;3.0;6.0;8.0;9.0;10.0;0.0;0.0;2.0;4.0;5.0;6.0;6.0;7.0;10.0;14.0;15.0;19.0;20.0;23.0;25.0;27.0;93.0;89.0;85.0;83.0;59.0;33.0;20.0;12.0;8.0;89.0;82.0;77.0;74.0;53.0;29.0;17.0;10.0;7.0;4.0;7.0;8.0;8.0;6.0;4.0;3.0;2.0;2.0
327;Mannen;Gedrag en maatschappij;VWO;Cohort 1992;1260;2.0;3.0;21.0;43.0;56.0;64.0;68.0;1.0;2.0;17.0;32.0;41.0;46.0;48.0;0.0;0.0;2.0;6.0;9.0;11.0;12.0;0.0;0.0;2.0;5.0;6.0;7.0;8.0;6.0;11.0;13.0;15.0;17.0;19.0;21.0;23.0;23.0;94.0;89.0;86.0;82.0;62.0;38.0;23.0;12.0;8.0;89.0;81.0;77.0;72.0;54.0;33.0;19.0;10.0;7.0;5.0;8.0;9.0;10.0;8.0;5.0;4.0;2.0;2.0
328;Mannen;Gedrag en maatschappij;VWO;Cohort 1993;1340;1.0;2.0;21.0;44.0;57.0;64.0;69.0;0.0;1.0;15.0;32.0;41.0;46.0;48.0;0.0;0.0;2.0;6.0;8.0;10.0;12.0;0.0;1.0;4.0;6.0;8.0;8.0;9.0;5.0;8.0;11.0;13.0;15.0;18.0;21.0;22.0;23.0;95.0;91.0;89.0;85.0;64.0;37.0;22.0;13.0;8.0;88.0;81.0;77.0;73.0;56.0;32.0;19.0;11.0;7.0;7.0;10.0;11.0;12.0;8.0;6.0;3.0;3.0;1.0
329;Mannen;Gedrag en maatschappij;VWO;Cohort 1994;1200;1.0;2.0;22.0;44.0;57.0;64.0;69.0;0.0;2.0;17.0;33.0;42.0;46.0;48.0;0.0;0.0;2.0;5.0;7.0;9.0;11.0;0.0;0.0;3.0;6.0;8.0;9.0;10.0;6.0;10.0;12.0;13.0;15.0;17.0;19.0;20.0;22.0;94.0;90.0;87.0;85.0;63.0;38.0;24.0;15.0;10.0;86.0;78.0;75.0;72.0;53.0;32.0;21.0;13.0;8.0;8.0;12.0;13.0;13.0;9.0;6.0;3.0;3.0;2.0
330;Mannen;Gedrag en maatschappij;HBO-diploma;Cohort 1990;450;38.0;55.0;64.0;66.0;67.0;67.0;68.0;31.0;46.0;54.0;57.0;58.0;58.0;58.0;7.0;8.0;8.0;8.0;8.0;8.0;8.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;16.0;21.0;27.0;29.0;30.0;31.0;30.0;30.0;30.0;82.0;71.0;34.0;16.0;6.0;3.0;4.0;2.0;2.0;81.0;70.0;34.0;15.0;6.0;3.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
331;Mannen;Gedrag en maatschappij;HBO-diploma;Cohort 1991;650;46.0;61.0;67.0;69.0;70.0;70.0;70.0;37.0;50.0;55.0;57.0;58.0;58.0;58.0;8.0;10.0;11.0;11.0;11.0;11.0;11.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;15.0;20.0;23.0;24.0;26.0;27.0;28.0;28.0;27.0;84.0;73.0;31.0;15.0;7.0;4.0;2.0;2.0;2.0;83.0;72.0;30.0;15.0;6.0;4.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
332;Mannen;Gedrag en maatschappij;HBO-diploma;Cohort 1992;940;43.0;57.0;60.0;62.0;63.0;63.0;63.0;36.0;49.0;51.0;52.0;53.0;53.0;53.0;6.0;8.0;8.0;8.0;8.0;8.0;8.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;19.0;24.0;31.0;33.0;33.0;34.0;34.0;35.0;35.0;81.0;68.0;26.0;11.0;7.0;5.0;3.0;3.0;2.0;80.0;67.0;25.0;9.0;5.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
333;Mannen;Gedrag en maatschappij;HBO-diploma;Cohort 1993;710;44.0;57.0;61.0;62.0;63.0;64.0;64.0;37.0;48.0;51.0;52.0;53.0;53.0;54.0;7.0;9.0;9.0;9.0;9.0;9.0;9.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;19.0;25.0;30.0;32.0;35.0;35.0;35.0;35.0;35.0;81.0;69.0;26.0;11.0;5.0;3.0;3.0;2.0;2.0;81.0;68.0;25.0;10.0;4.0;3.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
334;Mannen;Gedrag en maatschappij;HBO-diploma;Cohort 1994;540;39.0;49.0;53.0;54.0;55.0;56.0;56.0;39.0;48.0;51.0;53.0;54.0;54.0;55.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;31.0;37.0;39.0;40.0;41.0;41.0;42.0;42.0;79.0;61.0;23.0;12.0;7.0;4.0;4.0;3.0;2.0;78.0;61.0;23.0;11.0;6.0;4.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
335;Mannen;Gedrag en maatschappij;Andere vooropleiding;Cohort 1990;320;5.0;9.0;19.0;28.0;38.0;43.0;46.0;3.0;7.0;15.0;24.0;32.0;36.0;37.0;0.0;0.0;1.0;1.0;2.0;3.0;4.0;1.0;2.0;3.0;3.0;4.0;5.0;5.0;22.0;33.0;36.0;37.0;43.0;45.0;49.0;49.0;50.0;77.0;65.0;59.0;53.0;39.0;26.0;13.0;7.0;4.0;74.0;61.0;55.0;48.0;35.0;24.0;11.0;6.0;2.0;3.0;4.0;5.0;5.0;3.0;3.0;2.0;2.0;2.0
336;Mannen;Gedrag en maatschappij;Andere vooropleiding;Cohort 1991;350;7.0;12.0;21.0;29.0;34.0;40.0;41.0;5.0;9.0;16.0;23.0;27.0;32.0;32.0;1.0;2.0;2.0;2.0;3.0;3.0;3.0;1.0;1.0;3.0;4.0;4.0;5.0;5.0;21.0;29.0;37.0;42.0;45.0;49.0;51.0;53.0;53.0;79.0;69.0;55.0;45.0;34.0;23.0;15.0;7.0;6.0;75.0;63.0;50.0;40.0;28.0;19.0;12.0;6.0;4.0;4.0;7.0;5.0;5.0;6.0;3.0;3.0;1.0;2.0
337;Mannen;Gedrag en maatschappij;Andere vooropleiding;Cohort 1992;390;8.0;15.0;26.0;34.0;39.0;42.0;44.0;3.0;8.0;16.0;23.0;26.0;29.0;31.0;1.0;2.0;2.0;3.0;3.0;3.0;3.0;4.0;5.0;8.0;9.0;10.0;10.0;10.0;19.0;27.0;36.0;40.0;44.0;46.0;49.0;50.0;53.0;81.0;70.0;57.0;45.0;31.0;20.0;13.0;9.0;4.0;73.0;60.0;48.0;37.0;26.0;16.0;10.0;6.0;2.0;8.0;10.0;9.0;8.0;5.0;4.0;3.0;3.0;2.0
338;Mannen;Gedrag en maatschappij;Andere vooropleiding;Cohort 1993;390;6.0;17.0;23.0;31.0;37.0;40.0;41.0;3.0;10.0;13.0;20.0;25.0;26.0;27.0;2.0;3.0;4.0;5.0;5.0;5.0;6.0;2.0;4.0;5.0;6.0;8.0;8.0;8.0;23.0;35.0;40.0;44.0;46.0;49.0;51.0;53.0;55.0;76.0;63.0;54.0;39.0;31.0;20.0;12.0;8.0;5.0;70.0;54.0;44.0;31.0;25.0;15.0;8.0;5.0;3.0;7.0;10.0;10.0;8.0;6.0;5.0;4.0;3.0;2.0
339;Mannen;Gedrag en maatschappij;Andere vooropleiding;Cohort 1994;340;9.0;14.0;22.0;33.0;41.0;44.0;46.0;5.0;8.0;13.0;22.0;27.0;29.0;31.0;1.0;1.0;2.0;2.0;4.0;4.0;4.0;3.0;5.0;7.0;9.0;10.0;10.0;11.0;26.0;33.0;37.0;41.0;44.0;45.0;47.0;47.0;48.0;74.0;64.0;54.0;45.0;34.0;21.0;12.0;9.0;6.0;68.0;57.0;46.0;37.0;29.0;17.0;10.0;7.0;5.0;6.0;8.0;8.0;8.0;5.0;4.0;2.0;2.0;2.0
340;Mannen;Taal en cultuur;Totaal alle vooropleidingen;Cohort 1990;1590;6.0;10.0;18.0;35.0;44.0;50.0;53.0;6.0;9.0;16.0;30.0;37.0;41.0;43.0;0.0;0.0;0.0;2.0;3.0;4.0;4.0;1.0;1.0;2.0;3.0;5.0;5.0;6.0;15.0;22.0;26.0;28.0;30.0;35.0;38.0;38.0;38.0;84.0;76.0;67.0;62.0;51.0;30.0;18.0;12.0;9.0;80.0;69.0;61.0;55.0;46.0;26.0;15.0;10.0;7.0;4.0;6.0;6.0;7.0;5.0;4.0;3.0;2.0;2.0
341;Mannen;Taal en cultuur;Totaal alle vooropleidingen;Cohort 1991;1700;6.0;10.0;24.0;37.0;44.0;48.0;51.0;6.0;9.0;21.0;31.0;36.0;39.0;41.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;1.0;1.0;3.0;4.0;5.0;6.0;7.0;15.0;23.0;27.0;30.0;33.0;36.0;39.0;40.0;42.0;84.0;75.0;67.0;60.0;43.0;27.0;17.0;12.0;8.0;79.0;68.0;59.0;53.0;37.0;23.0;14.0;10.0;6.0;6.0;7.0;8.0;7.0;6.0;4.0;3.0;2.0;1.0
342;Mannen;Taal en cultuur;Totaal alle vooropleidingen;Cohort 1992;1580;6.0;11.0;24.0;36.0;43.0;48.0;51.0;5.0;9.0;20.0;30.0;36.0;39.0;41.0;0.0;0.0;1.0;2.0;2.0;3.0;3.0;1.0;1.0;3.0;5.0;6.0;6.0;7.0;16.0;22.0;27.0;30.0;32.0;35.0;38.0;40.0;40.0;84.0;75.0;67.0;60.0;44.0;29.0;18.0;12.0;9.0;78.0;67.0;58.0;52.0;37.0;25.0;15.0;9.0;7.0;6.0;8.0;9.0;8.0;7.0;4.0;3.0;3.0;2.0
343;Mannen;Taal en cultuur;Totaal alle vooropleidingen;Cohort 1993;1540;5.0;8.0;20.0;32.0;39.0;44.0;47.0;3.0;6.0;16.0;25.0;30.0;33.0;36.0;0.0;0.0;0.0;1.0;3.0;3.0;4.0;1.0;2.0;4.0;5.0;6.0;7.0;7.0;16.0;24.0;27.0;30.0;34.0;37.0;40.0;42.0;41.0;83.0;75.0;68.0;61.0;46.0;31.0;21.0;15.0;12.0;76.0;67.0;59.0;53.0;40.0;27.0;17.0;12.0;9.0;7.0;8.0;9.0;8.0;6.0;4.0;3.0;3.0;3.0
344;Mannen;Taal en cultuur;Totaal alle vooropleidingen;Cohort 1994;1450;6.0;10.0;22.0;34.0;43.0;49.0;53.0;4.0;8.0;18.0;27.0;33.0;37.0;40.0;0.0;0.0;0.0;2.0;3.0;4.0;4.0;1.0;2.0;4.0;6.0;7.0;8.0;9.0;14.0;19.0;24.0;27.0;29.0;32.0;35.0;36.0;37.0;85.0;78.0;70.0;63.0;48.0;33.0;22.0;16.0;10.0;78.0;67.0;61.0;54.0;41.0;28.0;19.0;13.0;8.0;8.0;11.0;9.0;9.0;7.0;5.0;3.0;3.0;2.0
345;Mannen;Taal en cultuur;VWO;Cohort 1990;950;1.0;1.0;9.0;32.0;45.0;52.0;56.0;1.0;1.0;7.0;26.0;36.0;40.0;43.0;0.0;0.0;0.0;2.0;4.0;5.0;6.0;0.0;0.0;2.0;3.0;5.0;6.0;7.0;12.0;17.0;18.0;21.0;23.0;28.0;33.0;34.0;33.0;88.0;83.0;81.0;78.0;68.0;40.0;22.0;15.0;11.0;83.0;75.0;73.0;70.0;61.0;34.0;19.0;12.0;9.0;5.0;8.0;8.0;8.0;6.0;5.0;3.0;3.0;2.0
346;Mannen;Taal en cultuur;VWO;Cohort 1991;1010;1.0;3.0;20.0;38.0;48.0;53.0;57.0;1.0;2.0;17.0;31.0;38.0;41.0;43.0;0.0;0.0;0.0;2.0;3.0;4.0;5.0;0.0;1.0;3.0;5.0;7.0;8.0;9.0;9.0;16.0;19.0;21.0;25.0;27.0;31.0;33.0;35.0;91.0;84.0;80.0;76.0;55.0;35.0;21.0;14.0;8.0;84.0;75.0;70.0;66.0;48.0;30.0;18.0;12.0;7.0;7.0;9.0;10.0;10.0;8.0;5.0;4.0;2.0;1.0
347;Mannen;Taal en cultuur;VWO;Cohort 1992;910;0.0;2.0;21.0;38.0;48.0;54.0;57.0;0.0;1.0;17.0;31.0;38.0;43.0;45.0;0.0;0.0;1.0;2.0;3.0;4.0;4.0;0.0;0.0;3.0;6.0;7.0;7.0;8.0;9.0;14.0;19.0;20.0;22.0;24.0;29.0;31.0;31.0;91.0;86.0;81.0;78.0;57.0;37.0;23.0;15.0;11.0;84.0;75.0;70.0;67.0;49.0;32.0;19.0;12.0;9.0;7.0;10.0;10.0;11.0;8.0;5.0;4.0;3.0;3.0
348;Mannen;Taal en cultuur;VWO;Cohort 1993;920;0.0;2.0;17.0;33.0;42.0;49.0;53.0;0.0;1.0;13.0;25.0;32.0;36.0;39.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;1.0;3.0;6.0;7.0;7.0;8.0;11.0;17.0;18.0;21.0;23.0;26.0;30.0;32.0;32.0;89.0;83.0;82.0;78.0;60.0;41.0;28.0;19.0;15.0;82.0;74.0;71.0;67.0;52.0;35.0;23.0;16.0;11.0;7.0;8.0;11.0;11.0;8.0;6.0;4.0;3.0;4.0
349;Mannen;Taal en cultuur;VWO;Cohort 1994;940;1.0;3.0;18.0;34.0;45.0;53.0;58.0;0.0;2.0;15.0;26.0;34.0;39.0;43.0;0.0;0.0;0.0;2.0;4.0;5.0;6.0;0.0;0.0;3.0;5.0;7.0;8.0;9.0;9.0;13.0;16.0;19.0;21.0;24.0;28.0;29.0;30.0;91.0;86.0;84.0;79.0;60.0;42.0;27.0;19.0;13.0;83.0;75.0;72.0;67.0;52.0;36.0;23.0;15.0;10.0;8.0;12.0;11.0;12.0;9.0;6.0;4.0;4.0;2.0
350;Mannen;Taal en cultuur;HBO-diploma;Cohort 1990;220;34.0;46.0;52.0;55.0;58.0;59.0;60.0;33.0;45.0;50.0;52.0;55.0;56.0;57.0;0.0;1.0;1.0;2.0;2.0;2.0;2.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;17.0;25.0;34.0;35.0;37.0;38.0;39.0;39.0;38.0;79.0;62.0;32.0;19.0;11.0;8.0;4.0;2.0;2.0;79.0;61.0;31.0;18.0;10.0;7.0;3.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0
351;Mannen;Taal en cultuur;HBO-diploma;Cohort 1991;230;26.0;36.0;43.0;46.0;47.0;47.0;49.0;25.0;35.0;41.0;44.0;45.0;46.0;47.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;20.0;28.0;34.0;40.0;42.0;45.0;45.0;45.0;47.0;76.0;63.0;41.0;24.0;15.0;9.0;9.0;8.0;5.0;75.0;62.0;38.0;23.0;14.0;8.0;8.0;6.0;3.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0
352;Mannen;Taal en cultuur;HBO-diploma;Cohort 1992;220;28.0;39.0;43.0;46.0;47.0;48.0;49.0;28.0;38.0;42.0;44.0;45.0;46.0;47.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;24.0;34.0;43.0;44.0;46.0;47.0;49.0;48.0;48.0;74.0;54.0;28.0;16.0;11.0;7.0;4.0;4.0;3.0;74.0;54.0;26.0;14.0;8.0;6.0;3.0;3.0;2.0;0.0;0.0;2.0;2.0;3.0;1.0;1.0;1.0;1.0
353;Mannen;Taal en cultuur;HBO-diploma;Cohort 1993;190;24.0;37.0;41.0;43.0;45.0;46.0;46.0;22.0;35.0;39.0;41.0;42.0;43.0;44.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;27.0;34.0;42.0;46.0;48.0;48.0;51.0;49.0;49.0;69.0;58.0;33.0;16.0;10.0;9.0;5.0;5.0;5.0;68.0;55.0;32.0;16.0;10.0;8.0;5.0;4.0;3.0;2.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0
354;Mannen;Taal en cultuur;HBO-diploma;Cohort 1994;160;31.0;42.0;45.0;46.0;47.0;50.0;50.0;30.0;41.0;44.0;46.0;46.0;48.0;49.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;28.0;37.0;46.0;46.0;45.0;47.0;48.0;46.0;49.0;70.0;50.0;23.0;11.0;11.0;6.0;5.0;4.0;1.0;69.0;50.0;22.0;11.0;10.0;6.0;5.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0
355;Mannen;Taal en cultuur;Andere vooropleiding;Cohort 1990;420;5.0;9.0;21.0;31.0;35.0;40.0;43.0;3.0;7.0;17.0;27.0;30.0;34.0;36.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;2.0;4.0;4.0;4.0;5.0;6.0;24.0;33.0;40.0;43.0;44.0;48.0;50.0;49.0;49.0;76.0;66.0;55.0;48.0;35.0;21.0;15.0;11.0;8.0;73.0;60.0;51.0;43.0;32.0;18.0;12.0;8.0;7.0;3.0;6.0;4.0;5.0;3.0;3.0;2.0;2.0;1.0
356;Mannen;Taal en cultuur;Andere vooropleiding;Cohort 1991;460;8.0;13.0;23.0;30.0;34.0;37.0;39.0;6.0;11.0;19.0;25.0;28.0;30.0;31.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;4.0;4.0;5.0;6.0;6.0;25.0;35.0;39.0;44.0;48.0;51.0;53.0;54.0;54.0;74.0;61.0;53.0;44.0;29.0;18.0;13.0;9.0;7.0;69.0;55.0;47.0;38.0;25.0;15.0;11.0;8.0;6.0;5.0;6.0;5.0;5.0;4.0;4.0;2.0;2.0;1.0
