ID;Geslacht;Herkomstgroepering;Immigratiemotief;Immigrantencohort;Woongemeente;Perioden;AantalAllochtoneImmigrantenTotaal_1;PersonenMetWerkOfUitkeringTotaal_2;WerkzamePersonen_3;PersonenMetEenUitkering_4
4473;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Helmond;2000, vrijdag 29 september;;;;
4474;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Helmond;2001, vrijdag 28 september;0.1;76.4;75.5;
4475;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Helmond;2002, vrijdag 27 september;0.1;69.0;67.8;
4476;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Helmond;2003, vrijdag 26 september;0.1;69.8;69.8;
4477;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Helmond;2004, vrijdag 24 september;0.1;82.9;81.4;
4478;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Helmond;2005, vrijdag 30 september;0.1;83.6;83.6;
4479;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Helmond;2006, vrijdag 29 september;0.1;88.9;87.0;
4480;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hengelo (O.);1999, vrijdag 24 september;;;;
4481;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hengelo (O.);2000, vrijdag 29 september;;;;
4482;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hengelo (O.);2001, vrijdag 28 september;0.0;;;
4483;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hengelo (O.);2002, vrijdag 27 september;0.0;;;
4484;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hengelo (O.);2003, vrijdag 26 september;0.0;;;
4485;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hengelo (O.);2004, vrijdag 24 september;0.0;;;
4486;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hengelo (O.);2005, vrijdag 30 september;0.0;;;
4487;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hengelo (O.);2006, vrijdag 29 september;0.0;;;
4488;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;1999, vrijdag 24 september;;;;
4489;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2000, vrijdag 29 september;;;;
4490;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2001, vrijdag 28 september;0.1;77.7;76.8;
4491;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2002, vrijdag 27 september;0.1;75.8;72.7;
4492;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2003, vrijdag 26 september;0.1;70.1;68.8;
4493;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2004, vrijdag 24 september;0.1;78.0;74.6;
4494;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2005, vrijdag 30 september;0.1;88.5;80.3;
4495;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;'s-Hertogenbosch;2006, vrijdag 29 september;0.1;90.6;84.9;
4496;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hilversum;1999, vrijdag 24 september;;;;
4497;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hilversum;2000, vrijdag 29 september;;;;
4498;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hilversum;2001, vrijdag 28 september;0.2;77.3;77.3;
4499;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hilversum;2002, vrijdag 27 september;0.2;78.3;77.3;
4500;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hilversum;2003, vrijdag 26 september;0.1;73.3;71.2;
4501;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hilversum;2004, vrijdag 24 september;0.1;79.8;76.0;
4502;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hilversum;2005, vrijdag 30 september;0.1;81.3;77.5;
4503;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hilversum;2006, vrijdag 29 september;0.1;85.9;79.7;
4504;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoogeveen;1999, vrijdag 24 september;;;;
4505;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoogeveen;2000, vrijdag 29 september;;;;
4506;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoogeveen;2001, vrijdag 28 september;0.0;;;
4507;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoogeveen;2002, vrijdag 27 september;0.0;;;
4508;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoogeveen;2003, vrijdag 26 september;0.0;;;
4509;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoogeveen;2004, vrijdag 24 september;0.0;;;
4510;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoogeveen;2005, vrijdag 30 september;0.0;;;
4511;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoogeveen;2006, vrijdag 29 september;0.0;;;
4512;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoorn;1999, vrijdag 24 september;;;;
4513;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoorn;2000, vrijdag 29 september;;;;
4514;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoorn;2001, vrijdag 28 september;0.0;;;
4515;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoorn;2002, vrijdag 27 september;0.0;;;
4516;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoorn;2003, vrijdag 26 september;0.0;;;
4517;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoorn;2004, vrijdag 24 september;0.0;;;
4518;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoorn;2005, vrijdag 30 september;0.0;;;
4519;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Hoorn;2006, vrijdag 29 september;0.0;;;
4520;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Kerkrade;1999, vrijdag 24 september;;;;
4521;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Kerkrade;2000, vrijdag 29 september;;;;
4522;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Kerkrade;2001, vrijdag 28 september;0.0;;;
4523;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Kerkrade;2002, vrijdag 27 september;0.0;;;
4524;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Kerkrade;2003, vrijdag 26 september;0.0;;;
4525;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Kerkrade;2004, vrijdag 24 september;0.0;;;
4526;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Kerkrade;2005, vrijdag 30 september;0.0;;;
4527;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Kerkrade;2006, vrijdag 29 september;0.0;;;
4528;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leeuwarden;1999, vrijdag 24 september;;;;
4529;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leeuwarden;2000, vrijdag 29 september;;;;
4530;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leeuwarden;2001, vrijdag 28 september;0.0;;;
4531;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leeuwarden;2002, vrijdag 27 september;0.0;;;
4532;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leeuwarden;2003, vrijdag 26 september;0.0;;;
4533;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leeuwarden;2004, vrijdag 24 september;0.0;;;
4534;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leeuwarden;2005, vrijdag 30 september;0.0;;;
4535;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leeuwarden;2006, vrijdag 29 september;0.0;;;
4536;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leiden;1999, vrijdag 24 september;;;;
4537;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leiden;2000, vrijdag 29 september;;;;
4538;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leiden;2001, vrijdag 28 september;0.4;54.3;54.1;
4539;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leiden;2002, vrijdag 27 september;0.4;56.6;55.8;
4540;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leiden;2003, vrijdag 26 september;0.3;57.0;55.7;
4541;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leiden;2004, vrijdag 24 september;0.2;60.9;60.0;
4542;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leiden;2005, vrijdag 30 september;0.2;62.1;61.0;
4543;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leiden;2006, vrijdag 29 september;0.2;60.7;58.9;
4544;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;1999, vrijdag 24 september;;;;
4545;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2000, vrijdag 29 september;;;;
4546;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2001, vrijdag 28 september;;;;
4547;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2002, vrijdag 27 september;0.1;80.0;80.0;
4548;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2003, vrijdag 26 september;0.1;76.6;76.6;
4549;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2004, vrijdag 24 september;0.1;71.3;69.0;
4550;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2005, vrijdag 30 september;0.1;72.3;71.1;
4551;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Leidschendam-Voorburg;2006, vrijdag 29 september;0.1;71.6;71.6;
4552;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Lelystad;1999, vrijdag 24 september;;;;
4553;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Lelystad;2000, vrijdag 29 september;;;;
4554;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Lelystad;2001, vrijdag 28 september;0.1;50.0;48.0;
4555;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Lelystad;2002, vrijdag 27 september;0.0;;;
4556;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Lelystad;2003, vrijdag 26 september;0.0;;;
4557;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Lelystad;2004, vrijdag 24 september;0.0;;;
4558;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Lelystad;2005, vrijdag 30 september;0.0;;;
4559;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Lelystad;2006, vrijdag 29 september;0.0;;;
4560;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Maastricht;1999, vrijdag 24 september;;;;
4561;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Maastricht;2000, vrijdag 29 september;;;;
4562;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Maastricht;2001, vrijdag 28 september;0.2;72.6;72.2;
4563;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Maastricht;2002, vrijdag 27 september;0.2;75.8;74.2;
4564;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Maastricht;2003, vrijdag 26 september;0.2;75.3;72.8;
4565;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Maastricht;2004, vrijdag 24 september;0.1;73.8;71.5;
4566;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Maastricht;2005, vrijdag 30 september;0.1;71.6;69.6;
4567;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Maastricht;2006, vrijdag 29 september;0.1;72.6;69.0;
4568;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nieuwegein;1999, vrijdag 24 september;;;;
4569;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nieuwegein;2000, vrijdag 29 september;;;;
4570;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nieuwegein;2001, vrijdag 28 september;0.0;;;
4571;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nieuwegein;2002, vrijdag 27 september;0.0;;;
4572;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nieuwegein;2003, vrijdag 26 september;0.0;;;
4573;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nieuwegein;2004, vrijdag 24 september;0.0;;;
4574;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nieuwegein;2005, vrijdag 30 september;0.0;;;
4575;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nieuwegein;2006, vrijdag 29 september;0.0;;;
4576;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nijmegen;1999, vrijdag 24 september;;;;
4577;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nijmegen;2000, vrijdag 29 september;;;;
4578;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nijmegen;2001, vrijdag 28 september;0.3;49.6;48.2;
4579;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nijmegen;2002, vrijdag 27 september;0.2;56.9;54.8;
4580;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nijmegen;2003, vrijdag 26 september;0.2;50.5;48.6;
4581;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nijmegen;2004, vrijdag 24 september;0.2;50.9;48.5;
4582;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nijmegen;2005, vrijdag 30 september;0.1;47.6;45.5;
4583;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Nijmegen;2006, vrijdag 29 september;0.1;47.1;43.8;
4584;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oosterhout;1999, vrijdag 24 september;;;;
4585;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oosterhout;2000, vrijdag 29 september;;;;
4586;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oosterhout;2001, vrijdag 28 september;0.0;;;
4587;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oosterhout;2002, vrijdag 27 september;0.0;;;
4588;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oosterhout;2003, vrijdag 26 september;0.0;;;
4589;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oosterhout;2004, vrijdag 24 september;0.0;;;
4590;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oosterhout;2005, vrijdag 30 september;0.0;;;
4591;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oosterhout;2006, vrijdag 29 september;0.0;;;
4592;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oss;1999, vrijdag 24 september;;;;
4593;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oss;2000, vrijdag 29 september;;;;
4594;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oss;2001, vrijdag 28 september;0.0;;;
4595;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oss;2002, vrijdag 27 september;0.0;;;
4596;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oss;2003, vrijdag 26 september;0.0;;;
4597;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oss;2004, vrijdag 24 september;0.0;;;
4598;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oss;2005, vrijdag 30 september;0.0;;;
4599;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Oss;2006, vrijdag 29 september;0.0;;;
4600;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Purmerend;1999, vrijdag 24 september;;;;
4601;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Purmerend;2000, vrijdag 29 september;;;;
4602;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Purmerend;2001, vrijdag 28 september;0.0;;;
4603;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Purmerend;2002, vrijdag 27 september;0.0;;;
4604;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Purmerend;2003, vrijdag 26 september;0.0;;;
4605;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Purmerend;2004, vrijdag 24 september;0.0;;;
4606;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Purmerend;2005, vrijdag 30 september;0.0;;;
4607;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Purmerend;2006, vrijdag 29 september;0.0;;;
4608;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Roosendaal;1999, vrijdag 24 september;;;;
4609;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Roosendaal;2000, vrijdag 29 september;;;;
4610;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Roosendaal;2001, vrijdag 28 september;0.1;72.4;67.1;
4611;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Roosendaal;2002, vrijdag 27 september;0.1;73.8;67.7;
4612;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Roosendaal;2003, vrijdag 26 september;0.0;;;
4613;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Roosendaal;2004, vrijdag 24 september;0.0;;;
4614;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Roosendaal;2005, vrijdag 30 september;0.0;;;
4615;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Roosendaal;2006, vrijdag 29 september;0.0;;;
4616;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Rotterdam;1999, vrijdag 24 september;;;;
4617;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Rotterdam;2000, vrijdag 29 september;;;;
4618;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Rotterdam;2001, vrijdag 28 september;1.4;72.4;71.7;1.4
4619;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Rotterdam;2002, vrijdag 27 september;1.2;67.9;65.9;2.3
4620;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Rotterdam;2003, vrijdag 26 september;1.0;62.7;59.9;3.4
4621;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Rotterdam;2004, vrijdag 24 september;0.8;62.5;59.3;4.3
4622;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Rotterdam;2005, vrijdag 30 september;0.6;66.3;61.0;6.8
4623;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Rotterdam;2006, vrijdag 29 september;0.5;76.0;69.5;8.2
4624;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Schiedam;1999, vrijdag 24 september;;;;
4625;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Schiedam;2000, vrijdag 29 september;;;;
4626;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Schiedam;2001, vrijdag 28 september;0.1;73.6;73.6;
4627;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Schiedam;2002, vrijdag 27 september;0.1;68.3;68.3;
4628;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Schiedam;2003, vrijdag 26 september;0.1;74.6;73.2;
4629;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Schiedam;2004, vrijdag 24 september;0.1;74.1;66.7;
4630;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Schiedam;2005, vrijdag 30 september;0.1;71.2;57.7;
4631;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Schiedam;2006, vrijdag 29 september;0.0;;;
4632;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Sittard-Geleen;1999, vrijdag 24 september;;;;
4633;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Sittard-Geleen;2000, vrijdag 29 september;;;;
4634;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Sittard-Geleen;2001, vrijdag 28 september;0.1;67.8;66.1;
4635;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Sittard-Geleen;2002, vrijdag 27 september;0.0;;;
4636;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Sittard-Geleen;2003, vrijdag 26 september;0.0;;;
4637;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Sittard-Geleen;2004, vrijdag 24 september;0.0;;;
4638;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Sittard-Geleen;2005, vrijdag 30 september;0.0;;;
4639;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Sittard-Geleen;2006, vrijdag 29 september;0.0;;;
4640;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Smallingerland;1999, vrijdag 24 september;;;;
4641;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Smallingerland;2000, vrijdag 29 september;;;;
4642;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Smallingerland;2001, vrijdag 28 september;0.0;;;
4643;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Smallingerland;2002, vrijdag 27 september;0.0;;;
4644;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Smallingerland;2003, vrijdag 26 september;0.0;;;
4645;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Smallingerland;2004, vrijdag 24 september;0.0;;;
4646;Totaal mannen en vrouwen;0;Arbeid;Allochtone immigranten, cohort 2001;Smallingerland;2005, vrijdag 30 september;0.0;;;
